INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_NSCOL15P_DIPLMIN;P19_NSCOL15P_BEPC;P19_NSCOL15P_CAPBEP;P19_NSCOL15P_BAC;P19_NSCOL15P_SUP2;P19_NSCOL15P_SUP34;P19_NSCOL15P_SUP5
21002;21;210020000;Z;5;28.4835109447389;12.0978673900177;51.0142372773187;33.9987308598987;31.7496441676753;29.083168881053;18.0009600025404
21003;21;210030000;Z;5;149.071887034669;53.3714163457459;270.537869062919;208.884681215249;142.630509199839;141.710312366291;141.710312366292
21004;21;210040000;Z;5;60.0;10.0;80.0;44.0;12.0;13.0;11.0
21005;21;210050000;Z;5;209.368489041866;64.2269598284005;354.033221883124;192.678266381725;143.52516409918;75.9504155670442;33.0772620716649
21006;21;210060000;Z;5;47.7798024932543;1.99358285202953;43.7264508337409;19.8843505549419;8.95273784650667;7.94491542791619;7.94491542791619
21007;21;210070000;Z;5;33.4439461883408;12.1614349775785;61.8206278026906;30.4035874439462;13.1748878923767;9.12107623318386;3.04035874439462
21009;21;210090000;Z;5;39.3258426966292;11.7977528089888;31.4606741573034;30.4775280898876;13.7640449438202;5.89887640449438;9.8314606741573
21010;21;210100000;Z;5;15.0;4.0;31.0;24.0;11.0;6.0;19.0
21013;21;210130000;Z;5;25.0;10.0;60.0;54.0;55.0;57.0;40.0
21014;21;210140000;Z;5;6.0;3.0;20.0;11.0;7.0;5.0;3.0
21016;21;210160000;Z;5;71.544374864447;19.7631744899016;154.892538996631;131.163305704749;117.867284856259;77.0901077398886;105.303923213227
21020;21;210200000;Z;5;42.0;10.0;56.0;25.0;15.0;16.0;5.0
21021;21;210210000;Z;5;231.851993865026;79.6361196319008;477.816717791405;338.705521472391;321.568634969325;243.948619631902;240.924463190184
21022;21;210220000;Z;5;77.3230497701376;10.3251830909852;115.539861211626;78.3536942778194;47.2180682521651;28.3203433514214;25.1389401100507
21023;21;210230000;Z;5;396.934089772814;83.7912783147466;358.300170795916;160.852334974753;81.4896183970735;55.5034243126626;45.6790933888619
21026;21;210260000;Z;5;35.6230366492147;5.93717277486911;49.4764397905759;23.7486910994764;13.8534031413613;6.92670157068063;4.94764397905759
21027;21;210270000;Z;5;104.84798409793;57.3716069290265;232.655607089773;142.54338036896;150.272673324047;93.3461851240058;130.768671105331
21028;21;210280000;Z;5;105.0;22.0;212.0;93.0;101.0;37.0;26.0
21029;21;210290000;Z;5;8.32876712328767;2.08219178082192;19.7808219178082;10.4109589041096;5.20547945205479;4.16438356164384;3.12328767123288
21031;21;210310000;Z;5;57.431164813179;10.1735365317119;131.697740453363;79.9513645709929;53.7452964267542;38.7036084926777;17.2891974616148
21032;21;210320000;Z;5;25.8452380952381;4.9702380952381;31.8095238095238;34.7916666666667;20.875;12.922619047619;3.97619047619048
21035;21;210350000;Z;5;35.481357998257;7.09859979088151;81.9344764938235;56.4743225515098;26.1841315203798;20.2526141424541;11.1176607669941
