dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-03T11:07:56.000Z|43041|K1302|CDI|E|APF DEVELOPPEMENT AUVERGNE RHONE ALPES||Temps partiel||5|88||43041|
2021-02-21T16:55:18.000Z|43041|K1304|CDI|D|||Temps plein||||10805|43041|
2021-03-11T14:18:16.000Z|43041|I1604|CDD|D|CARGLASS|Mensuel de 1600 Euros à 1600 Euros sur 12 mois|Temps plein||4|45|20219|43041|
2021-03-11T11:24:13.000Z|43041|H2913|MIS|D|RH ET INTERIM|Horaire de 10,25 Euros à 15,00 Euros sur 12 mois|Temps plein||2|78|19476|43041|
2021-03-05T15:05:22.000Z|43041|N4105|CDD|D|MOBILIER DE FRANCE|Horaire de 10,25 Euros|Temps plein||5|47|13337|43041|
2021-02-03T16:04:45.000Z|43041|I1607|CDD|E|Point S / Andannabike||Temps plein||3|45|16521|43041|
2021-01-14T17:13:43.000Z|43041|K2203|CDD|E|||Temps plein||6|81|11869|43041|
2021-03-10T09:05:33.000Z|43041|F1606|MIS|D|Randstad||Temps plein|||78|17619|43041|
2021-03-09T15:42:26.000Z|43041|F1606|MIS|S|RANDSTAD|Horaire de 11,50 Euros sur 12 mois|Temps plein||2|78|17619|43041|
2021-03-01T15:23:09.000Z|43041|D1102|CDI|D||Horaire de 10,25 Euros|Temps plein||3|10|11573|43041|
2021-02-25T15:58:40.000Z|43041|N4101|CDI|D|CITAIX CHASSE||Temps plein||||13132|43041|
2021-02-25T13:18:16.000Z|43041|D1102|CDI|D|BOULANGERIE DE MARIE BLACHERE|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||2|47|11573|43041|
2021-02-24T14:10:10.000Z|43041|F1503|MIS|D|Randstad||Temps plein|||78|11952|43041|
2020-12-21T13:56:36.000Z|43041|M1202|CDI|E|implid||Temps plein||6|69||43041|
2021-03-15T10:22:38.000Z|43041|F1602|MIS|S|RANDSTAD|Horaire de 10,50 Euros sur 12 mois|Temps plein||2|78|14617|43041|
2021-02-23T08:51:48.000Z|43041|F1703|MIS|D|RANDSTAD|Horaire de 10,30 Euros sur 12 mois|Temps plein||2|78|16250|43041|
