dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T16:43:26.000Z|32132|K2204|CDD|D|GIMN S REGION|Horaire de 12,25 Euros à 12,26 Euros sur 12 mois|Temps partiel||5|81|10571|32132|
2021-02-03T11:51:45.000Z|32132|G1605|CDD|D|LE HAMEAU DES ETOILES|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|55|17846|32132|
2021-03-15T15:47:13.000Z|32132|K1304|CDD|D|ADPAM GERS|Horaire de 10,25 Euros à 10,73 Euros sur 12 mois|Temps plein||5|88|10805|32132|
2021-03-04T14:05:31.000Z|32132|N1103|MIS|E|YES !|Horaire de 10,25 Euros à 12,00 Euros sur 12 mois|Temps plein||2|78|16277|32132|
2021-02-20T21:04:22.000Z|32132|D1301|CDI|E|||Temps plein||||18664|32132|
2021-02-03T11:49:13.000Z|32132|G1803|SAI|D|LE HAMEAU DES ETOILES|Mensuel de 1555 Euros à 1750 Euros sur 12 mois|Temps plein||5|55|19430|32132|
2021-03-15T09:32:55.000Z|32132|D1106|CDD|D|CARREFOUR MARKET|Horaire de 10,25 Euros|Temps partiel||5|47|20645|32132|
2021-03-14T21:00:56.000Z|32132|M1203|CDI|E|Manpower Auch||Temps plein||||18718|32132|
2021-03-14T20:59:20.000Z|32132|I1203|MIS|E|Flexim Intérim||Temps plein|||78|20217|32132|
2021-03-11T10:36:29.000Z|32132|M1602|CDI|E|TURBOCAR|Horaire de 10,25 Euros|Temps plein||6|45|14748|32132|
2021-03-11T04:50:51.000Z|32132|F1106|CDI|E|Samsic Emploi Auch||Temps plein|||||32132|
2021-03-10T11:20:41.000Z|32132|C1205|CDI|E|||Temps plein||||13413|32132|
2021-03-09T14:37:09.000Z|32132|C1104|CDI|D|FLEXITIME OFFICE||Temps plein||5|70||32132|
2021-03-08T14:53:49.000Z|32132|J1303|CDD|D|EVOLUSANTE|Mensuel de 1480,00 Euros à 1520,00 Euros sur 12 mois|Temps plein||6|70|11265|32132|
2021-03-08T10:36:37.000Z|32132|K1302|CDI|D|LE TEMPS DES VIOLETTES|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||6|88|11256|32132|
2021-03-06T14:50:47.000Z|32132|I1604|CDI|E|Coderefrj Entreprise Opensourcing||Temps plein||||14964|32132|
