dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-04T10:24:07.000Z|84099|D1507|CDI|E|L EPICURIEN BIO|Mensuel de 1650,00 Euros sur 12 mois|Temps plein||5|47|38124|84099|
2021-03-04T10:18:33.000Z|84099|D1106|CDI|E|L EPICURIEN BIO|Mensuel de 1650,00 Euros sur 12 mois|Temps plein||5|47|20623|84099|
2021-03-04T10:00:45.000Z|84099|D1507|CDI|E|L EPICURIEN BIO|Mensuel de 1650,00 Euros sur 12 mois|Temps plein||5|47|14811|84099|
2021-03-04T09:34:43.000Z|84099|H3301|CDI|D||Mensuel de 1066,00 Euros sur 12 mois|Temps partiel||2|46|12849|84099|
2021-02-02T11:52:38.000Z|84099|I1203|CDD|E|||Temps plein||3|84||84099|
2021-03-12T16:10:45.000Z|84099|D1502|CDI|E|L EPICURIEN BIO||Temps plein||6|47|18839|84099|
2021-03-08T11:20:41.000Z|84099|H2911|MIS|E|2C SOURCING|Horaire de 13,00 Euros à 13,00 Euros sur 12 mois|Temps plein||3|78||84099|
2021-03-01T15:03:14.000Z|84099|A1504|CDI|D|WIVETIX SERVICES|Mensuel de 2800,00 Euros à 4500,00 Euros sur 12 mois|Temps plein||9|46|20672|84099|
2021-03-01T14:40:23.000Z|84099|A1504|CDD|D|WIVETIX SERVICES|Mensuel de 2800 Euros à 4500 Euros sur 12 mois|Temps plein||9|46|20672|84099|
2021-02-25T11:53:07.000Z|84099|F1502|MIS|E|TEMPORIS|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps plein||2|78|17949|84099|
2021-02-15T16:12:23.000Z|84099|K1302|CDI|D|||Temps plein||||11255|84099|
2021-03-08T16:13:34.000Z|84099|J1501|CDD|E|LA BASTIDE DU LUBERON|Horaire de 11,34 Euros à 11,35 Euros sur 12 mois|Temps plein||6|87|10891|84099|
2021-02-19T15:54:55.000Z|84099|J1501|CDD|D|LA BASTIDE DU LUBERON|Horaire de 11,34 Euros à 11,35 Euros sur 12 mois|Temps plein||6|87|10891|84099|
2021-02-18T16:45:53.000Z|84099|J1501|CDD|D|LA BASTIDE DU LUBERON|Horaire de 11,34 Euros à 11,35 Euros sur 12 mois|Temps plein||6|87|10891|84099|
2021-02-18T09:48:15.000Z|84099|H2902|MIS|E|LIP ARLES|Horaire de 11,00 Euros à 14,00 Euros sur 12 mois|Temps plein||2|78|11974|84099|
