dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T15:20:36.000Z|77108|J1303|CDI|D|||Temps plein||||11265|77108|
2021-03-15T11:13:35.000Z|77108|M1203|CDI|E||Mensuel de 2000,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|43|11213|77108|
2021-03-11T12:45:47.000Z|77108|J1304|CDI|E|||Temps plein||||11448|77108|
2021-03-10T03:05:01.000Z|77108|M1609|CDD|D|||Temps plein||||19397|77108|
2021-03-10T03:01:37.000Z|77108|D1507|CDD|D|||Temps plein||||38097|77108|
2021-03-09T05:57:12.000Z|77108|D1507|CDD|D|||Temps plein|||47|38097|77108|
2021-03-05T15:49:20.000Z|77108|D1408|CDI|E|CMT GROUPE|Mensuel de 2000,00 Euros à 3500,00 Euros sur 12 mois|Temps plein||5|46|20303|77108|
2021-03-03T06:52:40.000Z|77108|M1609|LIB|D|||Temps plein||||19397|77108|
2021-03-02T16:13:35.000Z|77108|D1401|CDD|D|DROUAIRE BOIS PANNEAUX LAMBRIS|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|46||77108|
2021-02-26T15:01:44.000Z|77108|N1303|CDI|E||Annuel de 20500,00 Euros ï¿½ 22000,00 Euros|Temps plein||||11295|77108|
2021-02-25T13:39:06.000Z|77108|D1408|CDI|E|ASTRAK FRANCE|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||5|46|20299|77108|
2021-02-24T10:23:27.000Z|77108|M1501|CDI|E|CHD||Temps plein||7|69|11329|77108|
2021-02-17T11:02:32.000Z|77108|M1603|MIS|E|Start People|Horaire de 10,32 Euros ï¿½ 10,32 Euros|Temps plein|||78|15044|77108|
2020-12-23T16:55:51.000Z|77108|M1607|CDI|E||Mensuel de 1759,34 Euros sur 12 mois|Temps plein||5|47|19364|77108|
2021-03-16T11:10:15.000Z|77108|K1302|CDI|E|Petits-fils Ozoir-la-Ferrière|Horaire de 12,51 Euros|Temps partiel||||10816|77108|
2021-03-16T11:09:29.000Z|77108|K1304|CDI|E|Générale des Services Marne la Vallée||Temps plein|||82|14771|77108|
2021-03-15T15:28:45.000Z|77108|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|77108|
2021-03-15T15:13:26.000Z|77108|I1203|CDI|E|||Temps plein||||20217|77108|
2021-03-12T15:28:34.000Z|77108|C1504|CDI|E||Mensuel de 1600,00 Euros à 1700,00 Euros sur 13 mois|Temps plein||6|68|13392|77108|
2021-03-12T15:15:29.000Z|77108|G1602|CDI|E||Mensuel de 1554,58 Euros à 1555,58 Euros sur 12 mois|Temps plein||5|56|12756|77108|
2021-03-12T12:38:22.000Z|77108|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|77108|
2021-03-12T10:16:45.000Z|77108|M1707|CDI|E|||Temps plein||7||18594|77108|
2021-03-12T09:34:24.000Z|77108|I1203|CDI|E|GIF 4|Mensuel de 1680,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||7|78||77108|
2021-03-10T16:16:11.000Z|77108|K1303|CDI|E|BABILOU||Temps plein||||11180|77108|
2021-03-10T10:03:13.000Z|77108|D1403|CDI|E|||Temps plein|||||77108|
2021-03-08T17:11:52.000Z|77108|D1403|CDI|E||Mensuel de 1900,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|69|38068|77108|
2021-03-08T14:56:32.000Z|77108|D1212|CDI|E|HUMAN RESSOURCE|Mensuel de 1800,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|78|20523|77108|
2021-03-03T16:24:46.000Z|77108|A1203|DDI|D||Horaire de 10,25 Euros|Temps plein||4|88|17480|77108|
2021-03-01T10:37:04.000Z|77108|K1302|CDI|D||Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|11256|77108|
2021-02-26T03:48:21.000Z|77108|D1502|CDI|D|MONOPRIX||Temps plein|||47|18838|77108|
2021-02-23T09:18:30.000Z|77108|I1203|CDI|E|GIF 4|Mensuel de 1680,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||7|78||77108|
2021-02-22T13:59:12.000Z|77108|M1705|CDI|D|NUMATIC INTERNATIONAL|Mensuel de 2349,00 Euros à 2350,00 Euros sur 12 mois|Temps plein||6|46|11303|77108|
2021-02-18T16:39:33.000Z|77108|D1403|CDD|D|JOB MANIA|Mensuel de 1000,00 Euros à 1700,00 Euros sur 12 mois|Temps plein||5|78||77108|
2021-02-09T14:26:50.000Z|77108|H3301|CDD|E|Page Personnel|Annuel de 22000,00 Euros ï¿½ 24000,00 Euros|Temps plein||||12981|77108|
2021-02-02T08:01:09.000Z|77108|D1401|CDI|D|||Temps plein||||13380|77108|
2020-11-24T17:17:09.000Z|77108|A1203|MIS|E|RAS 750|Mensuel de 1650,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||4|78|17515|77108|
2021-03-16T11:30:30.000Z|77108|K1302|CDD|D||Horaire de 11 Euros sur 12 mois|Temps plein||3|81|11255|77108|
2021-03-16T11:11:59.000Z|77108|K1302|CDI|E|Petits-fils Ozoir-la-Ferrière||Temps plein||||11453|77108|
2021-03-16T10:35:39.000Z|77108|K1302|CDD|E||Horaire de 16,35 Euros sur 12 mois|Temps plein||5|97|11255|77108|
2021-03-15T15:42:57.000Z|77108|C1504|CDI|D||Mensuel de 3000,00 Euros|Temps plein||||10362|77108|
2021-03-15T08:29:21.000Z|77108|C1502|CDI|E||Mensuel de 1750,00 Euros sur 13 mois|Temps plein||6|68|11236|77108|
2021-03-14T16:43:14.000Z|77108|D1404|CDI|E|Autodistribution||Temps plein|||||77108|
2021-03-12T19:12:07.000Z|77108|H2905|CDI|E|ETABLISSEMENTS FOURNIE|Horaire de 10,25 Euros à 10,5 Euros sur 12 mois|Temps plein||1|25|17333|77108|
2021-03-12T09:48:26.000Z|77108|K1601|CDI|E|CASI|Mensuel de 1573,00 Euros sur 13 mois|Temps plein||6|94|11506|77108|
2021-03-12T03:05:07.000Z|77108|M1802|CDI|D|||Temps plein||||15885|77108|
2021-03-12T12:53:25.000Z|77108|M1203|CDI|E|||Temps plein||||19697|77108|
2021-03-12T12:07:08.000Z|77108|N1301|CDI|E|Page Personnel Transport Et Logistique||Temps plein||||18747|77108|
2021-03-11T11:58:29.000Z|77108|F1202|CDI|E||Mensuel de 1972 Euros sur 12 mois|Temps plein||8|43||77108|
2021-03-11T14:47:25.000Z|77108|J1405|CDD|D|ISEEOP.COM|Mensuel de 2600,00 Euros ï¿½ 2800,00 Euros|Temps plein||9||17354|77108|
2021-03-11T13:47:06.000Z|77108|K1302|CDI|E|ONELA Melun|Horaire de 10,19 Euros|Temps plein||||11255|77108|
2021-03-11T13:42:37.000Z|77108|K1302|CDI|E|ONELA Champs sur Marne|Horaire de 10,25 Euros|Temps plein||||11255|77108|
2021-03-11T12:29:28.000Z|77108|C1501|CDI|E|Adecco||Temps plein|||||77108|
2021-03-11T12:25:28.000Z|77108|M1402|CDI|E|||Temps plein||||12242|77108|
2021-03-11T11:30:08.000Z|77108|K1601|CDI|E|||Temps plein||||14511|77108|
2021-03-11T11:21:06.000Z|77108|M1805|CDI|E|||Temps plein|||||77108|
2021-03-10T16:45:22.000Z|77108|D1401|CDI|E||Annuel de 22000,00 Euros à 24000,00 Euros sur 12 mois|Temps plein||5|25|38959|77108|
2021-03-10T10:26:06.000Z|77108|K1902|CDI|E||Mensuel de 2500,00 Euros sur 12 mois|Temps plein||7|69||77108|
2021-03-10T09:41:11.000Z|77108|F1701|MIS|E||Horaire de 14,00 Euros à 16,00 Euros sur 12 mois|Temps plein||3|78|12685|77108|
2021-03-09T16:45:45.000Z|77108|K1902|CDI|D||Mensuel de 1750,00 Euros sur 12 mois|Temps plein||7|69|11218|77108|
2021-03-09T16:33:51.000Z|77108|H2206|CDI|E||Mensuel de 1800,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||2|43||77108|
2021-03-09T16:27:37.000Z|77108|F1704|CDI|D||Mensuel de 1739,00 Euros sur 12 mois|Temps plein||2|43|16351|77108|
2021-03-09T16:23:29.000Z|77108|F1703|CDI|D|L'ATELIER MAGASIN AGENCEMENT|Mensuel de 1739,00 Euros sur 12 mois|Temps plein||2|43|16261|77108|
2021-03-09T15:27:55.000Z|77108|H3401|CDI|D||Mensuel de 1700,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||5|25|17872|77108|
2021-03-09T13:40:57.000Z|77108|H1303|CDI|D|CURAGE INDUSTRIEL DE GONESSE|Mensuel de 2000,00 Euros à 2200,00 Euros sur 13 mois|Temps plein||8|37||77108|
2021-03-09T05:58:33.000Z|77108|F1201|CDI|D|||Temps plein||||38384|77108|
2021-03-08T16:49:59.000Z|77108|K1902|CDI|D||Mensuel de 1800,00 Euros sur 12 mois|Temps plein||6|69|12667|77108|
2021-03-08T15:52:31.000Z|77108|K2501|CDI|E|MC HABITAT|Mensuel de 1600,00 Euros à 1700,00 Euros sur 13 mois|Temps plein||6|68|15212|77108|
2021-03-08T09:05:58.000Z|77108|D1403|CDI|E|PRO'POSE FERMETURES|Annuel de 21000,00 Euros à 40000,00 Euros sur 12 mois|Temps plein||7|43|12738|77108|
2021-03-08T03:04:51.000Z|77108|J1102|CDI|E|||Temps plein||||15459|77108|
2021-03-06T20:56:39.000Z|77108|K1303|CDD|D|||Temps plein||||11480|77108|
2021-03-06T17:01:52.000Z|77108|J1102|CDI|E|||Temps plein||||16987|77108|
2021-03-06T07:13:28.000Z|77108|M1801|CDI|D|Fed Finance||Temps plein||||10301|77108|
2021-03-05T22:05:25.000Z|77108|D1405|CDI|E|Manpower||Temps plein||||13434|77108|
2021-03-05T12:22:11.000Z|77108|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88|11480|77108|
2021-03-05T06:02:08.000Z|77108|M1805|CDI|D|||Temps plein|||||77108|
2021-03-03T17:29:04.000Z|77108|D1202|CDD|D|STEVE'S COIFFURE|Mensuel de 1800,00 Euros sur 12 mois|Temps plein||7|96|19704|77108|
2021-03-03T17:15:00.000Z|77108|D1202|CDD|E|STEVE'S COIFFURE|Mensuel de 711,00 Euros sur 12 mois|Temps partiel||6|96|38654|77108|
2021-03-03T12:23:55.000Z|77108|F1703|CDI|E|N.N NETTOYAGES|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||4|81|16261|77108|
2021-03-03T11:05:25.000Z|77108|D1401|CDI|D|A.V. RECYCLAGE|Mensuel de 2000,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||5|38|12748|77108|
2021-03-03T09:36:57.000Z|77108|F1607|CDI|E|PRO'POSE FERMETURES|Mensuel de 1800,00 Euros sur 12 mois|Temps plein||2|46|38497|77108|
2021-03-03T07:54:09.000Z|77108|A1303|CDI|E|||Temps plein|||71||77108|
2021-03-03T07:03:22.000Z|77108|K1601|CDI|D|||Temps plein||||14511|77108|
2021-03-02T14:06:30.000Z|77108|F1704|CDI|D||Mensuel de 1555,00 Euros à 1700,00 Euros sur 12 mois|Temps plein||1|43|16351|77108|
2021-03-02T05:58:27.000Z|77108|M1707|CDI|E|||Temps plein|||78|19057|77108|
2021-03-01T12:36:57.000Z|77108|H1203|CDI|E|ENTREPRISE FOUCHARD ET COMPAGNIE|Mensuel de 2500,00 Euros sur 12 mois|Temps plein||7|43||77108|
2021-02-26T15:00:14.000Z|77108|D1213|CDI|E||Annuel de 18400,00 Euros ï¿½ 23000,00 Euros|Temps plein|||||77108|
2021-02-26T10:56:32.000Z|77108|D1301|FRA|D|ANIMALOGIS||Temps plein||6|47|18782|77108|
2021-02-26T03:50:46.000Z|77108|C1504|LIB|D|||Temps plein||||10362|77108|
2021-02-25T10:04:49.000Z|77108|C1102|CDI|E|ASSU 2000||Temps plein||6|66||77108|
2021-02-24T17:12:14.000Z|77108|F1106|CDI|E|TSO||Temps plein||8|42|15902|77108|
2021-02-24T16:17:36.000Z|77108|I1307|CDI|D|DESCIS|Mensuel de 1600,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|62|20251|77108|
2021-02-24T11:37:20.000Z|77108|I1604|CDI|D||Mensuel de 1800,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||7|70|13654|77108|
2021-02-24T10:29:54.000Z|77108|M1203|CDI|E|CHD||Temps plein||7|69|15368|77108|
2021-02-24T02:50:59.000Z|77108|J1102|CDI|E|||Temps plein||||14825|77108|
2021-02-24T02:50:34.000Z|77108|J1102|CDI|E|||Temps plein||||17853|77108|
2021-02-24T22:09:55.000Z|77108|F1604|CDI|E|ME & MY BOSS||Temps plein||||10345|77108|
2021-02-23T16:01:04.000Z|77108|I1305|CDI|E|CURAGE INDUSTRIEL DE GONESSE|Mensuel de 1800,00 Euros à 2000,00 Euros sur 13 mois|Temps plein||7|37|14666|77108|
2021-02-23T13:00:23.000Z|77108|M1803|CDI|E|||Temps plein||9|73|200149|77108|
