dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T02:53:18.000Z|42189|K2111|CDI|E|RAS Interim||Temps plein||||15123|42189|
2021-03-10T03:09:19.000Z|42189|C1206|CDI|D|||Temps plein||||13387|42189|
2021-03-16T11:48:39.000Z|42189|K1302|CDI|E|Petits-fils Saint-Etienne Ouest|Horaire de 12,50 Euros|Temps plein||||11453|42189|
2021-03-16T11:34:36.000Z|42189|K1302|CDI|E|Petits-fils Saint-Etienne Ouest|Horaire de 15,00 Euros|Temps plein||||11453|42189|
2021-03-15T11:54:22.000Z|42189|E1104|CDI|D|C.V.S DIFFUSION|Mensuel de 1600,00 Euros à 1600,00 Euros sur 12 mois|Temps plein||5|18|38964|42189|
2021-03-11T11:57:56.000Z|42189|H1502|CDD|E|BEST INTERIM|Horaire de 11,00 Euros à 12,50 Euros sur 12 mois|Temps plein||7|68|18604|42189|
2021-03-11T07:17:29.000Z|42189|H2903|MIS|E|Temporis St-etienne||Temps plein|||78|14920|42189|
2021-03-11T07:17:20.000Z|42189|H2909|MIS|E|Temporis St-etienne||Temps plein|||78||42189|
2021-03-10T13:36:34.000Z|42189|F1704|CDI|D|||Temps plein||||20309|42189|
2021-03-10T00:05:01.000Z|42189|H1203|CDI|E|PROSSERGY|Annuel de 27000,00 Euros à 36000,00 Euros sur 12 mois|Temps plein||7|33||42189|
2021-03-07T15:04:57.000Z|42189|F1701|MIS|D|Aquila Rh||Temps plein|||78|17486|42189|
2021-03-07T15:04:27.000Z|42189|H3301|MIS|D|Temporis||Temps plein|||78||42189|
2021-03-07T14:55:08.000Z|42189|N1103|MIS|D|Aquila Rh||Temps plein|||78|14740|42189|
2021-03-06T13:08:53.000Z|42189|H1210|MIS|D|Randstad||Temps plein|||78||42189|
2021-03-01T17:55:45.000Z|42189|F1106|CDI|E|ERGALIS FRANCE|Mensuel de 3000,00 Euros à 4000,00 Euros sur 13 mois|Temps plein||8|78||42189|
2021-02-25T17:34:46.000Z|42189|N1302|CDI|E|AVENUE DES TALENTS|Annuel de 27000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||2|78|18807|42189|
2021-02-23T11:33:12.000Z|42189|H2503|MIS|E|ACASS||Temps plein||7|78||42189|
2021-02-20T17:03:32.000Z|42189|H2604|MIS|E||Mensuel de 1911,00 Euros|Temps plein|||78|10560|42189|
2021-02-20T15:08:21.000Z|42189|I1305|MIS|D|Randstad||Temps plein|||78|14666|42189|
2021-02-06T12:46:44.000Z|42189|H1504|CDI|E|Expectra|De 24000,00 Euros|Temps plein|||||42189|
2021-02-06T12:46:41.000Z|42189|H1203|CDI|E|Expectra||Temps plein|||||42189|
2021-02-02T16:56:59.000Z|42189|H1506|CDD|E|BEST INTERIM|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps plein||7|68|13585|42189|
2021-01-14T14:21:03.000Z|42189|H1203|CDI|E|AVANTIS GROUP|Annuel de 28000,00 Euros ï¿½ 33000,00 Euros|Temps plein|||||42189|
2021-01-07T09:10:09.000Z|42189|H1404|CDD|E|BEST INTERIM|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps plein||7|78|19882|42189|
2021-03-16T11:01:10.000Z|42189|F1607|MIS|D|2 I 070||Temps plein||3|78|16612|42189|
2021-03-11T07:15:10.000Z|42189|H2905|MIS|E|Temporis St-etienne||Temps plein|||78|17858|42189|
2021-03-06T13:14:19.000Z|42189|H1504|MIS|E|Randstad||Temps plein|||78|19739|42189|
2021-02-26T02:55:51.000Z|42189|C1504|LIB|D|||Temps plein||||10362|42189|
2021-02-24T02:54:53.000Z|42189|C1504|LIB|D|||Temps plein||||10362|42189|
2021-02-23T15:52:03.000Z|42189|N4101|CDD|E|HAMDATRANS||Temps plein||3|49|11996|42189|
2021-02-20T08:44:12.000Z|42189|C1504|LIB|D|||Temps plein||||10362|42189|
2021-02-19T11:03:37.000Z|42189|H2903|MIS|E|Start People|Horaire de 12,00 Euros ï¿½ 16,00 Euros|Temps plein|||78|20372|42189|
2021-02-09T05:58:49.000Z|42189|F1702|MIS|D|Randstad||Temps plein|||78|16257|42189|
2021-01-26T10:25:47.000Z|42189|H2502|CDI|E||Mensuel de 2800,00 Euros à 3000,00 Euros sur 13 mois|Temps plein||8|29|18813|42189|
2021-01-25T04:58:03.000Z|42189|F1302|CDI|E|||Temps plein|||||42189|
2021-03-10T13:52:27.000Z|42189|H2913|MIS|E|Temporis St-etienne||Temps plein|||78|19468|42189|
2021-03-07T14:59:08.000Z|42189|I1304|MIS|D|Aquila Rh||Temps plein|||78|19870|42189|
2021-03-06T16:57:56.000Z|42189|F1602|MIS|D|Aquila Rh||Temps plein|||78|14617|42189|
2021-02-23T10:25:15.000Z|42189|F1604|CDI|D|A.G.BAT|Horaire de 10,25 Euros à 12,50 Euros sur 12 mois|Temps plein||3|43|17821|42189|
2021-02-19T09:27:26.000Z|42189|I1304|CDI|E|AVENUE DES TALENTS|Mensuel de 1900,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||2|78|19870|42189|
2021-02-19T07:46:40.000Z|42189|H1202|CDI|E|Expectra||Temps plein|||||42189|
2021-02-05T12:08:14.000Z|42189|F1604|MIS|E|Randstad||Temps plein|||78|17821|42189|
2021-01-22T11:21:57.000Z|42189|I1604|CDI|E|CARECO-AUTOPARADISE-BOATSPARADISE-ENTREP||Temps plein||7|45|14964|42189|
