dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-09T17:55:30.000Z|38382|K1207|CDD|E|Maisons d'enfants Le Chemin|Mensuel de 1600,00 Euros à 1650,00 Euros sur 12 mois|Temps plein||6|87|14596|38382|
2021-03-08T19:08:16.000Z|38382|D1212|CDD|E|ORANGE|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|47|20629|38382|
2021-03-02T11:22:57.000Z|38382|G1203|CDD|D|MAIRIE St EGREVE|Horaire de 12,14 Euros sur 12 mois|Temps partiel||6|84||38382|
2021-02-25T14:40:50.000Z|38382|D1408|CDD|E|C G S T SAVE - ENGIE|Mensuel de 1810 Euros sur 12 mois|Temps plein||6|43|20299|38382|
2021-02-23T09:48:14.000Z|38382|D1408|CDI|D||Annuel de 21770,00 Euros à 23760,00 Euros sur 13 mois|Temps plein||5|35|20299|38382|
2021-01-19T15:10:17.000Z|38382|D1212|CDI|E||Annuel de 18700,00 Euros à 25000,00 Euros sur 12 mois|Temps plein||6|47|38572|38382|
2020-05-25T13:35:59.000Z|38382|D1408|CDS|D|Enedis - FACE GL|Mensuel de 1600,00 Euros sur 13 mois|Temps plein||6|35|13353|38382|
2021-03-16T10:11:11.000Z|38382|D1212|CDI|E|IDEAL PNEU|Mensuel de 1810,00 Euros sur 12 mois|Temps plein||6|45|20537|38382|
2021-03-02T11:25:04.000Z|38382|J1304|CDD|E|MAIRIE St EGREVE||Temps plein||6|84|11448|38382|
2021-03-01T02:50:04.000Z|38382|M1203|MIS|D|||Temps plein|||78|11234|38382|
2021-02-26T15:36:57.000Z|38382|K1304|CDI|D|ADPA|Horaire de 10,25 Euros à 11,09 Euros sur 12 mois|Temps plein||5|88|10348|38382|
2021-02-22T08:29:08.000Z|38382|K1304|CDI|E|AAPPUI||Temps partiel||5|88|10805|38382|
2021-02-19T11:17:42.000Z|38382|H1503|CDI|D|ARAYMONDLIFE||Temps plein||7|21|20228|38382|
2021-02-18T15:02:30.000Z|38382|H2909|CDI|E|MAPE RGA||Temps plein||2|28|11175|38382|
2021-02-03T10:51:57.000Z|38382|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|38382|
2021-03-16T11:20:54.000Z|38382|K1302|CDI|E|Free Dom Grenoble|Horaire de 10,25 Euros|Temps plein|||96|11453|38382|
2021-03-16T09:19:53.000Z|38382|I1604|CDI|D|IDEAL PNEU|Horaire de 10,25 Euros|Temps plein||6|45|16837|38382|
2021-03-15T15:30:27.000Z|38382|I1604|CDD|D||Mensuel de 1554,58 Euros sur 12 mois|Temps plein||5|49|38194|38382|
2021-03-13T15:14:24.000Z|38382|M1203|MIS|E|RANDSTAD|Mensuel de 2000,00 Euros sur 12 mois|Temps plein||6|78|20208|38382|
2021-03-12T16:13:44.000Z|38382|C1205|CDI|E|UPERGY||Temps plein||6|46|15332|38382|
2021-03-11T07:18:17.000Z|38382|I1309|MIS|D|Aquila Rh||Temps plein|||78||38382|
2021-03-10T15:07:57.000Z|38382|C1206|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 12,00 Euros|Temps plein|||78|11391|38382|
2021-03-09T14:40:19.000Z|38382|J1405|CDI|D|OPTICAL CENTER|Mensuel de 1776,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|47|16898|38382|
2021-03-08T14:06:20.000Z|38382|F1604|CDI|E|SOCOO'C|Mensuel de 2150,00 Euros sur 12 mois|Temps plein||3|47|17917|38382|
2021-03-05T11:16:10.000Z|38382|D1403|CDI|D|4DESIGN 38|Mensuel de 668,47 Euros à 823,93 Euros sur 12 mois|Temps plein||6|47||38382|
2021-03-05T10:39:16.000Z|38382|K1302|CDI|E|VITALLIANCE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88|11453|38382|
2021-03-05T09:45:33.000Z|38382|I1604|CDD|D|EUROMASTER FRANCE||Temps plein||2|70|16837|38382|
2021-03-05T07:47:20.000Z|38382|N1301|CDI|E|Randstad||Temps plein||||14458|38382|
2021-03-05T06:05:28.000Z|38382|H1101|MIS|D|Lynx Rh||Temps plein|||78|20276|38382|
2021-03-03T17:21:30.000Z|38382|D1102|CDD|E|A L ARBRE A PAIN|Horaire de 10,70 Euros à 12,00 Euros sur 12 mois|Temps plein||6|10|11573|38382|
2021-03-03T15:03:54.000Z|38382|K1304|CDI|E|Axeo Services Grenoble|Horaire de 10,28 Euros|Temps partiel|||88|10857|38382|
2021-03-01T09:15:55.000Z|38382|G1403|CDI|E|MAIRIE St EGREVE||Temps plein||9|84|18851|38382|
2021-03-01T03:01:05.000Z|38382|F1607|MIS|D|Aquila Rh||Temps plein|||78|16626|38382|
2021-02-22T16:57:09.000Z|38382|D1101|CDD|D|MAISON BOUTOUTA|Horaire de 10,25 Euros sur 12 mois|Temps plein||1|47|10867|38382|
2021-02-20T08:45:26.000Z|38382|C1504|LIB|D|||Temps plein||||10362|38382|
2021-02-18T05:58:39.000Z|38382|D1507|CDI|D|||Temps plein||5|47|38103|38382|
2021-02-17T16:55:41.000Z|38382|K1302|CDI|D|FREE DOM ISERE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|88|11453|38382|
2021-02-10T16:11:36.000Z|38382|K1201|CDD|D|CENTRE HOSPITALIER ALPES ISERE|Mensuel de 1827,55 Euros à 1893,15 Euros sur 12 mois|Temps plein||8|86|11253|38382|
2021-02-08T12:20:47.000Z|38382|K1302|CDI|E|AGE D OR SERVICES|Horaire de 10,25 Euros à 10,43 Euros sur 12 mois|Temps partiel||6|88|11255|38382|
2020-12-28T10:36:22.000Z|38382|K1302|CDI|E|AZAE GRENOBLE OUEST|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|11453|38382|
2021-03-15T07:14:23.000Z|38382|M1801|CDI|E|||Temps plein||||10316|38382|
2021-03-10T15:52:04.000Z|38382|N4101|CDI|D|RANDSTAD|Annuel de 22000,00 Euros sur 12 mois|Temps plein||3|78|13132|38382|
2021-03-08T02:53:54.000Z|38382|M1203|CDI|E|Kolibri Consulting||Temps plein||||15368|38382|
2021-03-04T13:06:06.000Z|38382|I1308|CDI|E|C G S T SAVE|Mensuel de 1700,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||7|43|19868|38382|
2021-03-04T05:54:41.000Z|38382|J1405|CDI|D|||Temps plein||||17350|38382|
2021-03-03T15:28:02.000Z|38382|M1703|CDD|E|UPERGY|Annuel de 30000,00 Euros à 32000,00 Euros sur 12 mois|Temps plein||8|46|12218|38382|
2021-03-02T10:43:25.000Z|38382|J1405|CDI|D|GRANDVISION FRANCE|Mensuel de 1850 Euros à 2250 Euros sur 12 mois|Temps plein||6|47|17350|38382|
2021-03-02T07:44:57.000Z|38382|M1801|CDI|E|Expectra||Temps plein||||10316|38382|
2021-02-26T16:28:55.000Z|38382|F1201|CDI|E|GROUPE AVENIR|Mensuel de 2000,00 Euros à 2800,00 Euros sur 12 mois|Temps plein||8|64|13210|38382|
2021-02-03T10:57:24.000Z|38382|M1203|CDI|E|Kolibri Consulting||Temps plein||||12786|38382|
2021-03-12T14:34:16.000Z|38382|N4101|MIS|D|ACE TRAVAIL TEMPORAIRE|Horaire de 10,25 Euros à 10,87 Euros sur 12 mois|Temps plein||1|78|13231|38382|
2021-03-09T10:08:35.000Z|38382|N4101|CDI|D|PERRENOT BETON|Mensuel de 1750,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||3|49|11989|38382|
2021-03-07T14:58:50.000Z|38382|N4101|MIS|D|Aquila Rh||Temps plein|||78|13231|38382|
2021-03-06T21:06:16.000Z|38382|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88||38382|
2021-03-03T20:11:22.000Z|38382|D1202|CDI|D|EVOLU'TIF|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|96|12688|38382|
2021-03-02T10:06:22.000Z|38382|D1202|CDD|E|MOD'L'HAIR||Temps plein||6|96|12688|38382|
2021-02-26T16:31:43.000Z|38382|D1403|CDI|D|GROUPE AVENIR|Annuel de 20000,00 Euros à 50000,00 Euros sur 12 mois|Temps plein||6|64|12738|38382|
2021-02-26T11:11:48.000Z|38382|I1308|CDI|D|Engie Home Services|Mensuel de 1700 Euros à 2000 Euros sur 13 mois|Temps plein||6|43|19837|38382|
2021-02-15T10:18:54.000Z|38382|N4101|MIS|D|IZIWORK|Horaire de 10,25 Euros sur 12 mois|Temps plein||2|78|11989|38382|
2021-02-08T08:52:12.000Z|38382|J1101|CDI|D|CENTRE HOSPITALIER ALPES ISERE||Temps plein||9|86|16579|38382|
2021-01-28T16:13:06.000Z|38382|N4101|CDI|E|STARLOG||Temps plein||6|49|11989|38382|
