dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T11:26:15.000Z|64122|K1201|CDI|E|||Temps plein||7|88|11335|64122|
2021-03-16T09:31:09.000Z|64122|G1605|CDI|D|AU FIL DES METS|Horaire de 10,25 Euros|Temps partiel||5|56|10826|64122|
2021-03-15T18:38:32.000Z|64122|K2204|CDD|D|DUPIN HERVE|Mensuel de 1554,58 Euros à 1554,58 Euros sur 12 mois|Temps plein||5|81||64122|
2021-03-15T17:36:36.000Z|64122|G1803|CDD|E|LA VALLEE BLEUE||Temps plein||5|70|19427|64122|
2021-03-15T17:09:41.000Z|64122|I1203|CDI|E||Annuel de 20000,00 Euros ï¿½ 25000,00 Euros|Temps plein||||10489|64122|
2021-03-15T13:08:25.000Z|64122|D1214|CDD|E||Horaire de 10,25 Euros à 10,99 Euros sur 12 mois|Temps partiel||6|47|20557|64122|
2021-03-15T10:59:35.000Z|64122|D1505|CDD|E|GRAND FRAIS|Horaire de 10,59 Euros sur 12 mois|Temps partiel||5|82|15487|64122|
2021-03-15T10:37:32.000Z|64122|G1803|CDI|E|WIZBII|Mensuel de 1750 Euros à 1800 Euros sur 12 mois|Temps plein||6|62|19430|64122|
2021-03-15T10:01:53.000Z|64122|M1601|CDD|E|DOMAINE DE FRANCON / VTF|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|55||64122|
2021-03-15T09:53:43.000Z|64122|G1502|CDD|D|Résidences Pierre et Vacances|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|55||64122|
2021-03-15T09:23:32.000Z|64122|J1301|CDD|E|CLINIQUE AGUILERA|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|86|10698|64122|
2021-03-15T08:36:53.000Z|64122|D1505|CDI|D|||Temps plein||||15487|64122|
2021-03-15T07:34:12.000Z|64122|K2204|CDI|E||Horaire de 10,55 Euros sur 12 mois|Temps partiel||1|81|10571|64122|
2021-03-15T07:11:40.000Z|64122|N1105|MIS|D|Aquila Rh||Temps plein|||78|16361|64122|
2021-03-14T12:50:02.000Z|64122|M1502|CDD|E|MERCATO DE L'EMPLOI|Mensuel de 1500,00 Euros ï¿½ 4000,00 Euros|Temps plein||6||11863|64122|
2021-03-12T14:59:11.000Z|64122|G1501|CDD|D|SUD IMMO PRO|Horaire de 10,25 Euros|Temps plein||5|68|20500|64122|
2021-03-12T13:43:22.000Z|64122|G1703|CDD|E|CAMPANILE  - LOUVRE HOTELS||Temps plein||6|55|20507|64122|
2021-03-12T11:11:16.000Z|64122|G1703|CDD|E|SOFITEL BIARRITZ LE MIRAMAR THALASS||Temps plein||6|55|18325|64122|
2021-03-12T10:48:30.000Z|64122|D1205|CDD|D|HOMIES HOLIDAYS|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|82|14777|64122|
2021-03-12T10:18:33.000Z|64122|N1105|MIS|D|APPEL INTERIM LA BIGORRE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||1|78|16361|64122|
2021-03-11T16:22:21.000Z|64122|G1501|CDD|E|PYRENEES PARTA 'GE|Horaire de 12 Euros sur 12 mois|Temps partiel||6|78|20500|64122|
