dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-19T15:25:04.000Z|78401|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14847|78401|
2020-09-04T10:34:21.000Z|78401|G1605|CDD|E|FONDATION L ELAN RETROUVE|Mensuel de 888,33 Euros sur 12 mois|Temps partiel||1|86|17846|78401|
2021-03-09T11:44:56.000Z|78401|K1304|CDI|E|Domicile Clean Poissy|Horaire de 10,35 Euros|Temps plein|||81|10805|78401|
2021-02-15T12:21:05.000Z|78401|K1201|CDD|D|FONDATION L ELAN RETROUVE||Temps plein||6|87|11335|78401|
2021-02-03T17:22:26.000Z|78401|K1201|CDI|D|CTRE HOSPITA INTERCOM MEULAN LES MUREA||Temps plein||6|86|11335|78401|
2020-12-28T14:15:23.000Z|78401|K1302|CDI|E|ALDS|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||5|88|11255|78401|
2021-03-15T20:47:43.000Z|78401|I1401|CDI|E|||Temps plein|||||78401|
2021-03-12T15:42:46.000Z|78401|K1304|CDI|D|O2 Multiservices Mantes|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||5|88|10857|78401|
2021-03-12T12:59:13.000Z|78401|M1810|CDI|E|Randstad Search||Temps plein||||20241|78401|
2021-03-11T11:52:26.000Z|78401|M1203|CDI|E|||Temps plein||||12786|78401|
2021-03-11T11:32:34.000Z|78401|I1304|CDI|E|||Temps plein|||||78401|
2021-03-10T09:58:06.000Z|78401|M1802|CDI|E|Upskills It||Temps plein||||15893|78401|
2021-03-10T09:06:45.000Z|78401|J1506|CDI|D|Appel Medical||Temps plein|||86|15544|78401|
2021-03-10T09:04:29.000Z|78401|C1205|CDI|E|||Temps plein||||13413|78401|
2021-03-08T15:15:36.000Z|78401|I1401|CDI|E|Ergalis It||Temps plein||||24855|78401|
2021-03-06T16:58:27.000Z|78401|M1802|CDI|E|Upskills It||Temps plein||||15893|78401|
2021-03-02T12:35:45.000Z|78401|G1604|CDI|E|||Temps plein||6|56|17807|78401|
2021-03-02T18:15:19.000Z|78401|C1504|CDI|E|||Temps plein||||13464|78401|
2021-03-01T15:58:45.000Z|78401|D1501|LIB|D|Modimage||Temps plein||5|73|10974|78401|
2021-03-01T12:11:50.000Z|78401|H2914|MIS|E|CONNECTT TRAVAIL TEMPORAIRE|Horaire de 14,00 Euros à 18,00 Euros sur 12 mois|Temps plein||7|78|20475|78401|
2021-02-25T06:51:25.000Z|78401|C1302|MIS|D|Fed Finance||Temps plein|||78|10393|78401|
2021-02-20T08:50:22.000Z|78401|C1504|CDI|D|||Temps plein||||13464|78401|
2021-02-15T13:04:40.000Z|78401|M1803|CDI|E|Expectra||Temps plein||||19019|78401|
2021-02-14T21:11:17.000Z|78401|K1304|CDD|D|Particulier Employeur||Temps plein|||97|10857|78401|
2021-02-12T03:01:19.000Z|78401|C1504|LIB|D|||Temps plein||||13464|78401|
2021-01-28T13:49:19.000Z|78401|N1103|CDI|E|||Temps plein||||16290|78401|
2021-01-15T10:52:19.000Z|78401|M1203|CDI|E|FONDATION L ELAN RETROUVE||Temps plein||7|87|15368|78401|
2021-01-04T16:38:43.000Z|78401|F1608|CDI|E|boris TEMFACK|Mensuel de 2500,00 Euros à 2900,00 Euros sur 12 mois|Temps plein||4|43|11692|78401|
2021-01-04T15:54:25.000Z|78401|K2110|CDI|D|DUC CONDUITE||Temps plein||6|85||78401|
2021-01-04T15:33:39.000Z|78401|M1605|CDI|E|FONDATION L ELAN RETROUVE||Temps plein||7|87|38140|78401|
2020-11-25T14:22:25.000Z|78401|I1203|CDD|E|FONDATION L ELAN RETROUVE||Temps plein||2|87|10489|78401|
2021-03-10T16:13:10.000Z|78401|K2107|CDD|E|Anacours Yvelines||Temps plein|||||78401|
2021-03-10T10:52:14.000Z|78401|I1304|CDI|E|||Temps plein||||19870|78401|
2021-03-09T11:55:32.000Z|78401|K1302|CDI|E|Domicile Clean Poissy|Horaire de 10,35 Euros|Temps plein|||81|11453|78401|
2021-03-08T03:07:18.000Z|78401|I1304|CDI|E|Actirail||Temps plein||||19870|78401|
2021-03-05T07:59:38.000Z|78401|I1304|CDI|E|||Temps plein||||19870|78401|
2021-03-01T04:46:58.000Z|78401|I1304|CDI|E|Expectra||Temps plein|||33|19870|78401|
2021-02-26T06:10:16.000Z|78401|J1501|CDI|D|||Temps plein||||10891|78401|
2021-02-10T13:49:33.000Z|78401|D1407|CDI|D|VSMO|Mensuel de 1800,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||7|46|20291|78401|
2021-03-11T12:29:14.000Z|78401|F1201|CDI|E|||Temps plein||||13209|78401|
2021-03-11T12:26:26.000Z|78401|F1202|CDI|E|||Temps plein||||12090|78401|
2021-03-10T12:56:37.000Z|78401|J1506|CDD|E|FONDATION L ELAN RETROUVE||Temps plein||8|86|15545|78401|
2021-03-08T03:55:41.000Z|78401|F1201|CDI|E|||Temps plein||||13209|78401|
2021-03-06T14:58:15.000Z|78401|F1202|CDI|E|||Temps plein||||12090|78401|
2021-03-05T10:43:44.000Z|78401|N4101|CDD|E|DELISLE SAS|Mensuel de 3500,00 Euros à 4000,00 Euros sur 12 mois|Temps plein||6|70|13231|78401|
2021-03-01T07:47:09.000Z|78401|F1202|CDI|E|||Temps plein||||12090|78401|
2021-03-01T07:47:08.000Z|78401|F1201|CDI|E|||Temps plein||||13209|78401|
2021-02-14T16:54:22.000Z|78401|F1602|CDI|E|Expectra||Temps plein||||14643|78401|
2021-02-08T15:45:57.000Z|78401|J1506|CDD|E|FONDATION L ELAN RETROUVE||Temps partiel||8|86|15545|78401|
