dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T17:39:25.000Z|57058|M1501|CDI|E|EA LE COLIBRI|Mensuel de 1560 Euros à 1650 Euros sur 12 mois|Temps plein||6|82|11329|57058|
2021-03-10T15:35:02.000Z|57058|N1103|CDI|D|NR FRANCE|Horaire de 10,25 Euros|Temps plein||5|46|16276|57058|
2021-02-24T07:46:36.000Z|57058|H2502|CDI|E|Randstad||Temps plein||||18813|57058|
2021-02-24T04:55:45.000Z|57058|H2502|CDI|E||Annuel de 35000,00 Euros|Temps plein||||18813|57058|
2021-03-15T21:58:19.000Z|57058|K2502|CDI|E|||Temps plein||||19174|57058|
2021-03-15T21:11:02.000Z|57058|K1705|CDI|E|||Temps plein||||17877|57058|
2021-03-15T21:01:59.000Z|57058|M1203|CDI|E|||Temps plein||||12786|57058|
2021-03-15T11:05:25.000Z|57058|K1601|CDD|D|Mairie|Horaire de 10,25 Euros|Temps partiel||6|84|10394|57058|
2021-03-12T14:37:09.000Z|57058|N1303|CDI|E|||Temps plein||||20181|57058|
2021-03-11T17:19:07.000Z|57058|N1101|CDI|D|EA LE COLIBRI|Horaire de 10,25 Euros|Temps plein||2|82|11679|57058|
2021-03-11T11:27:27.000Z|57058|G1804|CDI|E|||Temps plein||||19452|57058|
2021-03-11T11:27:11.000Z|57058|G1804|CDI|E|||Temps plein||||12602|57058|
2021-03-09T14:51:54.000Z|57058|M1805|CDI|D|POINT SOFT|Mensuel de 1800,00 Euros à 3000,00 Euros sur 12 mois|Temps plein||7|58|10964|57058|
2021-03-08T04:08:06.000Z|57058|M1203|CDI|E|Adsearch||Temps plein||||12786|57058|
2021-03-06T14:59:07.000Z|57058|I1604|CDI|E|Coderefrj Entreprise Opensourcing||Temps plein||||14964|57058|
2021-03-04T14:00:45.000Z|57058|I1604|CDI|E|Coderefrj Opensourcing||Temps plein||||14964|57058|
2021-03-02T17:54:10.000Z|57058|D1301|CDI|E|Opensourcing||Temps plein||||18664|57058|
2021-02-28T03:09:36.000Z|57058|N1101|CDI|E|Randstad Nord Est|De 12,50 Euros|Temps plein||||11679|57058|
2021-02-28T02:51:14.000Z|57058|D1102|CDI|E|||Temps plein||||11573|57058|
2021-02-26T15:32:46.000Z|57058|N1103|CDI|E|RANDSTAD|Horaire de 12,50 Euros sur 12 mois|Temps plein||6|78|16277|57058|
2021-02-25T16:14:20.000Z|57058|G1804|CDI|E|||Temps plein||||12602|57058|
2021-02-25T16:10:01.000Z|57058|G1804|CDI|E|||Temps plein||||19452|57058|
2021-02-24T17:52:08.000Z|57058|M1203|CDI|E|Page Personnel Audit||Temps plein||||12786|57058|
2021-02-24T07:49:20.000Z|57058|E1301|CDI|E|Randstad||Temps plein||||15519|57058|
2021-01-27T11:52:23.000Z|57058|F1606|CDD|D|PEINTURE CANTA DESIGN||Temps plein||3|43|17647|57058|
2021-01-21T13:40:06.000Z|57058|D1401|CDI|D|DIET PLUS SHOP > CSQ|Annuel de 21000 Euros à 23000 Euros sur 12 mois|Temps plein||6|47|38958|57058|
2020-12-29T18:46:00.000Z|57058|D1104|CDI|E|||Temps plein||||17576|57058|
2020-11-30T08:58:58.000Z|57058|K2304|DDI|D|POLE EMPLOI|Horaire de 10,25 Euros|Temps partiel||5|88|10639|57058|
2021-03-10T09:07:58.000Z|57058|J1506|CDI|E|||Temps plein||||38163|57058|
2021-02-03T10:47:56.000Z|57058|J1506|CDI|E|||Temps plein||||38163|57058|
2021-03-10T14:51:45.000Z|57058|J1403|CDI|D|PAVILLON DU SOLEIL|Mensuel de 1277,00 Euros sur 12 mois|Temps partiel||7|87|14881|57058|
2021-03-01T14:05:14.000Z|57058|J1506|CDI|D|PAVILLON DU SOLEIL||Temps plein||7|87|38222|57058|
2021-02-24T02:56:48.000Z|57058|C1504|LIB|D|||Temps plein||||13464|57058|
2021-02-17T03:02:39.000Z|57058|C1504|LIB|D|||Temps plein||||13464|57058|
