dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-08T11:29:13.000Z|59234|K2204|CDD|E|CLINITEX SAMBRE HAINAUT|Horaire de 10,56 Euros à 10,58 Euros sur 12 mois|Temps partiel||5|81|10537|59234|
2021-03-02T11:39:18.000Z|59234|D1401|MIS|D|SUP INTERIM|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|11188|59234|
2021-02-27T02:55:32.000Z|59234|D1214|CDD|D|||Temps plein||||20608|59234|
2021-02-22T10:42:59.000Z|59234|K2204|CDD|E|AXIS PROPRETE SERVICES|Horaire de 10,44 Euros sur 12 mois|Temps partiel||3|81|10537|59234|
2021-02-20T10:49:14.000Z|59234|D1507|CDD|D|||Temps plein||5|47|38097|59234|
2021-02-17T02:59:11.000Z|59234|D1507|CDD|D|||Temps plein||||38097|59234|
2021-02-09T04:41:52.000Z|59234|D1214|CDD|D|||Temps plein|||47|20608|59234|
2021-02-02T07:55:47.000Z|59234|D1507|MIS|D|Randstad||Temps plein|||78|14769|59234|
2021-03-04T11:12:22.000Z|59234|J1305|CDI|D|FLERS AMBULANCES|Mensuel de 1669,00 Euros sur 12 mois|Temps plein||6|86|10927|59234|
2021-02-25T15:29:31.000Z|59234|D1401|MIS|E|SUPPLAY|Horaire de 10,25 Euros à 10,50 Euros sur 12 mois|Temps plein||6|78|11210|59234|
2021-02-22T16:06:46.000Z|59234|N1303|CDI|E|SARL CLOTURES ET PORTAILS DE FRANCE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||6|64|11295|59234|
2021-03-10T18:03:59.000Z|59234|J1304|CDI|D|POMME D API|Mensuel de 1280,00 Euros à 1360,00 Euros sur 12 mois|Temps partiel||6|88|11448|59234|
2021-03-04T15:56:06.000Z|59234|D1504|CDI|E|INTERSPORT||Temps plein||||14290|59234|
2021-03-03T15:13:35.000Z|59234|J1501|CDD|E|MFNPDC SSAM|Mensuel de 1600,00 Euros à 1670,00 Euros sur 12 mois|Temps plein||6|65|10892|59234|
2021-02-25T13:40:27.000Z|59234|H1203|CDI|E|SPEFAB|Horaire de 10,25 Euros à 11,25 Euros sur 12 mois|Temps plein||6|64||59234|
2021-03-04T05:54:47.000Z|59234|I1304|CDI|D|Supplay Douai||Temps plein||||19870|59234|
2021-02-22T13:58:02.000Z|59234|F1703|MIS|E|SUPPLAY|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||2|78|16260|59234|
2021-03-15T08:36:00.000Z|59234|H2206|CDI|D|Supplay Douai||Temps plein||||16611|59234|
2021-03-11T05:51:22.000Z|59234|F1603|CDI|D|Supplay Douai||Temps plein||||11981|59234|
2021-03-10T15:10:00.000Z|59234|F1703|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 11,50 Euros|Temps plein|||78|16250|59234|
2021-03-03T15:10:21.000Z|59234|J1506|CDD|E|MFNPDC SSAM|Mensuel de 2121,22 Euros à 2121,22 Euros sur 12 mois|Temps plein||6|65|38222|59234|
2021-03-03T12:03:27.000Z|59234|F1703|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 11,50 Euros|Temps plein|||78|16250|59234|
