dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T11:09:53.000Z|56193|K1304|CDI|D|DomAliance Bretagne|Horaire de 10,25 Euros|Temps partiel||||10857|56193|
2021-03-05T03:09:27.000Z|56193|K1304|CDI|D|||Temps plein|||96|10857|56193|
2021-02-22T11:53:54.000Z|56193|D1212|CDI|E|BRICOMARCHE|Mensuel de 1800 Euros sur 12 mois|Temps plein||6|47|20601|56193|
2021-03-12T10:14:45.000Z|56193|D1502|CDI|E|||Temps plein||5|47|12281|56193|
2021-03-12T09:49:24.000Z|56193|D1502|CDI|E|||Temps plein||5|47|18839|56193|
2021-03-02T19:42:30.000Z|56193|I1604|CDI|D|CONTROLE TECHNIQUE DU RIANT|Mensuel de 1800 Euros à 2000 Euros sur 12 mois|Temps plein||6|71|13654|56193|
2021-03-09T04:27:47.000Z|56193|C1504|LIB|D|||Temps plein||||16963|56193|
2021-03-09T04:23:59.000Z|56193|C1504|LIB|D|||Temps plein||||10362|56193|
2021-02-20T08:49:48.000Z|56193|C1504|CDI|D|||Temps plein||||13464|56193|
2021-03-10T11:54:13.000Z|56193|I1604|CDI|D||Horaire de 10,25 Euros|Temps plein||2|45|16446|56193|
