dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-10T06:58:53.000Z|79270|H2102|MIS|D|||Temps plein|||78||79270|
2021-03-10T02:57:17.000Z|79270|G1603|CDI|D|||Temps plein||||14813|79270|
2021-03-09T17:26:10.000Z|79270|N1103|CDD|E|GEN79 EMPLOI|Mensuel de 1555,00 Euros à 1593,00 Euros sur 13 mois|Temps plein||3|78|17993|79270|
2021-03-08T11:06:02.000Z|79270|D1507|CDI|E|BRICOMARCHE|Mensuel de 1700,00 Euros à 1700,00 Euros sur 12 mois|Temps plein||6|47|38112|79270|
2021-03-03T15:49:05.000Z|79270|D1401|CDD|E|GEN79 EMPLOI|Mensuel de 1745 Euros à 1896 Euros sur 13 mois|Temps plein||6|78|11188|79270|
2021-02-28T05:05:14.000Z|79270|H3301|MIS|D|Samsic Indoors||Temps plein|||78|17110|79270|
2021-02-17T10:41:59.000Z|79270|J1305|CDD|D|AMBULANCE ATLANTIS|Horaire de 10,25 Euros sur 12 mois|Temps plein||6|86|38052|79270|
2021-01-29T15:18:42.000Z|79270|D1106|CDD|D|Les Formations du Marais||Temps plein||5|10|20560|79270|
2021-03-12T08:19:05.000Z|79270|H2909|MIS|E|Start People|Horaire de 10,50 Euros|Temps plein|||78|11175|79270|
2021-03-10T10:37:51.000Z|79270|H2903|MIS|D|NIORT INTERIM|Horaire de 10,25 Euros sur 12 mois|Temps plein||2|78|17282|79270|
2021-03-10T10:29:31.000Z|79270|H2909|MIS|D|NIORT INTERIM|Horaire de 10,25 Euros sur 12 mois|Temps plein||2|78|11175|79270|
2021-03-08T18:00:51.000Z|79270|N1105|MIS|D|MANPOWER|Horaire de 10,50 Euros sur 12 mois|Temps plein||5|78|16355|79270|
2021-02-17T17:32:14.000Z|79270|N1103|MIS|D|NIORT INTERIM|Horaire de 10,25 Euros sur 12 mois|Temps plein||2|78|16276|79270|
2021-02-16T17:00:49.000Z|79270|J1305|CDD|D|AMBULANCE ATLANTIS|Horaire de 11,5 Euros|Temps plein||6|86|10927|79270|
2021-02-14T19:20:17.000Z|79270|H2909|MIS|E|Start People|Horaire de 10,25 Euros|Temps plein|||78|11175|79270|
2021-02-05T10:18:25.000Z|79270|K1302|CDD|D|AIDE A DOMICILE AUX PERSONNES AGEES|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88||79270|
2021-02-04T11:29:07.000Z|79270|J1307|CDD|E|CH HT VAL DE SEVRE MELLOIS - ST MAIXENT|Mensuel de 1750 Euros à 1800 Euros sur 12 mois|Temps plein||6|86|18027|79270|
2021-03-10T17:13:10.000Z|79270|H2911|MIS|D|NIORT INTERIM|Horaire de 10,25 Euros sur 12 mois|Temps plein||2|78|11171|79270|
2021-03-10T10:00:24.000Z|79270|K2107|CDD|D|ACADEMIE DE POITIERS|Mensuel de 893,25 Euros à 1079,28 Euros sur 12 mois|Temps partiel||8|84|18132|79270|
2021-03-10T07:03:19.000Z|79270|H2102|MIS|D|||Temps plein|||78|17444|79270|
