dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T09:50:25.000Z|77487|G1605|MIS|S|ADEQUAT INTERIM|Mensuel de 1555,00 Euros à 1650,00 Euros sur 12 mois|Temps plein||5|78|17846|77487|
2021-03-10T09:02:04.000Z|77487|D1401|CDI|E|Randstad||Temps plein||||11188|77487|
2021-03-09T12:28:59.000Z|77487|K1305|CDD|D|EMPREINTES|Mensuel de 1580,00 Euros à 1672,00 Euros sur 12 mois|Temps plein||5|87||77487|
2021-03-08T17:36:21.000Z|77487|N1103|MIS|D|RANDSTAD|Horaire de 11,09 Euros sur 12 mois|Temps plein||5|78|17993|77487|
2021-03-04T10:20:52.000Z|77487|N1103|CDI|E|ACTUAL L'AGENCEMPLOI|Horaire de 11,09 Euros sur 12 mois|Temps plein||5|78|17993|77487|
2021-03-04T05:47:27.000Z|77487|N1103|CDI|D|Supplay||Temps plein||||17993|77487|
2021-03-02T07:10:18.000Z|77487|D1401|MIS|E|Randstad||Temps plein|||78|11188|77487|
2021-02-22T01:36:19.000Z|77487|G1605|MIS|S|ADEQUAT INTERIM|Mensuel de 1555,00 Euros à 1650,00 Euros sur 12 mois|Temps plein||5|78|17846|77487|
2021-02-19T13:23:09.000Z|77487|M1203|CDI|E|SAVIGNY|Annuel de 22000,00 Euros à 24000,00 Euros sur 12 mois|Temps plein||6|46||77487|
2021-01-16T14:59:21.000Z|77487|N1105|MIS|D|Randstad||Temps plein|||78|16361|77487|
2021-03-16T11:51:15.000Z|77487|K1302|CDI|E|Click&Care Seine-et-Marne|Horaire de 13,00 Euros|Temps plein|||63|10816|77487|
2021-03-12T01:37:10.000Z|77487|G1602|MIS|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|12756|77487|
2021-02-15T10:51:05.000Z|77487|K1207|CDI|E|LES AMIS DE GERMENOY|Mensuel de 1747,00 Euros à 1975,00 Euros sur 12 mois|Temps plein||6|87|16740|77487|
