dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T15:06:30.000Z|29233|N1103|CDI|D|ELLEDIS|Horaire de 10,25 Euros|Temps partiel||5|47||29233|
2021-03-11T10:23:12.000Z|29233|H1403|MIS|D|Start People|Horaire de 10,25 Euros ï¿½ 11,00 Euros|Temps plein|||78|10553|29233|
2021-03-10T17:23:56.000Z|29233|H3302|CDD|D|GROUPE BIGARD|Horaire de 10,74 Euros|Temps plein||3|10||29233|
2021-03-10T12:00:24.000Z|29233|D1507|CDI|D|LIDL|Mensuel de 1401,00 Euros sur 13 mois|Temps partiel||5|47|14811|29233|
2021-03-04T09:38:48.000Z|29233|I1203|CDI|D|ACGV SERVICES|Horaire de 10,53 Euros sur 12 mois|Temps partiel||5|70||29233|
2021-03-04T09:36:23.000Z|29233|I1203|CDI|D|ACGV SERVICES|Horaire de 10,53 Euros sur 12 mois|Temps plein||5|70||29233|
2021-02-22T10:28:39.000Z|29233|K2601|CDI|D|OGF|Horaire de 10,25 Euros sur 13 mois|Temps partiel||6|52|11995|29233|
2021-02-16T10:55:47.000Z|29233|K2601|CDI|D|PFG POMPES FUNEBRES GENERALES||Temps plein||6|52|11995|29233|
2021-01-19T15:19:54.000Z|29233|A1416|CDI|E|||Temps plein||||17493|29233|
2020-11-24T05:51:26.000Z|29233|H2102|CDD|D|Randstad||Temps plein||||10448|29233|
2021-03-15T15:14:16.000Z|29233|D1401|CDI|E||Mensuel de 1600,00 Euros ï¿½ 2500,00 Euros|Temps plein||||13380|29233|
2021-03-12T15:04:13.000Z|29233|N1303|CDI|E|OGF|Mensuel de 2000,00 Euros sur 12 mois|Temps plein||6|52|16211|29233|
2021-03-12T15:02:03.000Z|29233|J1304|CDD|E|ASSOCIATION CAPUCINE|Horaire de 10,25 Euros|Temps partiel||6|88|11448|29233|
2021-03-12T14:39:18.000Z|29233|D1403|CDI|D|EXOSPHERE||Temps plein||5|78||29233|
2021-03-12T04:00:16.000Z|29233|H2102|CDD|D|||Temps plein|||||29233|
2021-03-11T10:30:47.000Z|29233|G1602|SAI|E|LES PIEDS SOUS LA TABLE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|56|12756|29233|
2021-03-11T09:14:55.000Z|29233|K1304|CDD|D|SERVICE D'AIDE A DOMICILE (CCAS)|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88|10805|29233|
2021-03-10T17:37:36.000Z|29233|H2102|CDD|D|GROUPE BIGARD|Horaire de 10,74 Euros|Temps plein||2|10||29233|
2021-03-10T15:45:29.000Z|29233|K1207|MIS|D|MEDICOOP FRANCE|Horaire de 12,12 Euros à 12,12 Euros sur 12 mois|Temps partiel||6|78|14597|29233|
2021-03-08T10:56:04.000Z|29233|K1302|CDI|D|JUNIOR SENIOR|Horaire de 10,25 Euros à 10,29 Euros sur 12 mois|Temps partiel||6|88|11255|29233|
2021-03-05T13:22:51.000Z|29233|D1403|CDI|D|ODYSSEE||Temps plein||5|47||29233|
2021-03-05T10:40:48.000Z|29233|K2204|CDI|E|||Temps plein||||16971|29233|
2021-03-04T18:46:05.000Z|29233|D1401|CDI|E|EXPANSION 5|Mensuel de 1640,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|70|11210|29233|
2021-02-24T12:09:06.000Z|29233|K2301|CDD|E|CA QUIMPERLE COMMUNAUTE||Temps plein||7|84||29233|
2021-02-20T15:11:09.000Z|29233|D1106|MIS|E|Randstad||Temps plein|||78|20540|29233|
