dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-12T15:08:20.000Z|11206|K1304|CDD|E||Horaire de 10,25 Euros|Temps partiel||2|93|14774|11206|
2021-03-12T12:11:26.000Z|11206|D1106|CDD|E|MALIGORNE-BLANQUER|Horaire de 10,25 Euros|Temps partiel||5|10|20560|11206|
2021-03-10T12:40:30.000Z|11206|N4102|CDD|D|SARL CABIROL ET AMBULANCES LIMOUXINES||Temps plein||6|86|11992|11206|
2021-03-10T11:00:03.000Z|11206|D1106|CDI|E|BOULANGERIE DE MARIE BLACHERE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|47|20560|11206|
2021-02-23T14:13:52.000Z|11206|K1102|CDD|E|APAM11|Mensuel de 1789 Euros sur 12 mois|Temps plein||7|69|13926|11206|
2021-02-17T10:34:41.000Z|11206|K1102|CDD|E|APAM11|Mensuel de 1789 Euros sur 12 mois|Temps plein||7|69|13926|11206|
2021-03-14T21:00:52.000Z|11206|H2102|CDI|E|||Temps plein|||||11206|
2021-03-10T16:39:40.000Z|11206|K1304|CDD|D|PRESTAT'AIR - UN SOUFFLE DANS VOTRE QUOT|Horaire de 10,25 Euros à 10,5 Euros sur 12 mois|Temps partiel||6|88|10857|11206|
2021-03-10T12:32:26.000Z|11206|J1305|CDD|D|SARL CABIROL ET AMBULANCES LIMOUXINES||Temps plein||6|86|10927|11206|
2021-03-09T13:04:22.000Z|11206|C1504|CCE|D|GROUPEMENT IMMOBILIER||Temps plein||5|68|16967|11206|
2021-03-09T10:45:53.000Z|11206|M1501|CDD|E|USSAP RECRUTEMENT |Mensuel de 1900,00 Euros sur 12 mois|Temps plein||6|86|15369|11206|
2021-03-09T10:13:56.000Z|11206|K1302|CDI|D|AASD AUDE|Horaire de 10,25 Euros à 10,41 Euros sur 12 mois|Temps partiel||5|88|11255|11206|
2021-03-06T13:09:34.000Z|11206|K1207|CDI|D|USSAP SSR BOUFFARD VERCELLI PERPIGNAN|Mensuel de 1906,00 Euros|Temps plein||6|86|16740|11206|
2021-03-02T16:04:17.000Z|11206|D1502|CDD|E|SARL AL TERRE & GO PLEIN CHAMPS||Temps plein||5|46|12287|11206|
2021-03-01T21:13:58.000Z|11206|A1101|CDD|E|DOS SANTOS SOEIRO FERNANDO||Temps plein||2|01|20404|11206|
2021-02-24T11:04:00.000Z|11206|K1302|CDI|D|Solutia|Horaire de 10,25 Euros à 10,4 Euros sur 12 mois|Temps partiel||5|96|11255|11206|
2021-02-17T03:00:21.000Z|11206|K1304|CDI|D|||Temps plein||||10805|11206|
2021-01-29T10:07:03.000Z|11206|K2110|CDD|D|AUTO ECOLE JEAN-PHILIPPE ET YANNICK|Horaire de 12,01 Euros|Temps plein||6|85||11206|
2021-03-15T04:04:27.000Z|11206|D1504|FRA|D|ELYSEE CONCEPT||Temps plein||9|70|14259|11206|
2021-03-14T21:01:26.000Z|11206|H1209|CDI|E|Start People||Temps plein|||||11206|
2021-03-12T15:13:03.000Z|11206|G1204|CDD|D|RED FORM|Mensuel de 1555,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||5|93|12677|11206|
2021-03-12T03:06:14.000Z|11206|G1804|CDI|D|||Temps plein||||19452|11206|
2021-03-11T09:08:56.000Z|11206|K1302|CDI|D|VITALLIANCE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|11453|11206|
2021-03-10T15:49:59.000Z|11206|K1302|CDD|D|EMERA EHPAD SOLEIL LEVANT|Mensuel de 2058,00 Euros à 2058,00 Euros sur 12 mois|Temps plein||6|87|11453|11206|
2021-03-10T14:14:58.000Z|11206|K2107|CDD|D|ECOLE AGRICOLE ST JOSEPH||Temps partiel||9|94||11206|
2021-03-06T13:05:13.000Z|11206|J1501|CDI|D|USSAP SSR BOUFFARD VERCELLI PERPIGNAN|Mensuel de 1756,00 Euros|Temps plein||6|86|10891|11206|
2021-03-06T12:38:42.000Z|11206|J1501|CDI|D|USSAP RECRUTEMENT |Mensuel de 2005,00 Euros|Temps plein||6|86|10891|11206|
2021-03-06T02:53:43.000Z|11206|A1412|CDI|D|||Temps plein||||15170|11206|
2021-03-05T08:01:40.000Z|11206|H3301|CDI|E|LES VIGNERONS DU SIEUR D'ARQUES|Mensuel de 1768,63 Euros à 1768,63 Euros sur 13 mois|Temps plein||3|11|13024|11206|
2021-03-05T05:54:36.000Z|11206|I1302|CDI|E|Adsearch|Annuel de 25000,00 Euros ï¿½ 28000,00 Euros|Temps plein|||10||11206|
2021-03-05T03:07:16.000Z|11206|D1104|CDI|D|||Temps plein||||12592|11206|
2021-03-04T11:41:06.000Z|11206|H2202|CDD|D|ACTIFOREST||Temps plein||1|02|17312|11206|
