dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T12:05:27.000Z|94028|M1607|CDI|D|SAMU SOCIAL|Mensuel de 1650,00 Euros à 1700,00 Euros sur 13 mois|Temps plein||6|88|11183|94028|
2021-03-12T16:09:31.000Z|94028|M1601|CDD|E|APCE 94|Horaire de 12,70 Euros à 12,70 Euros sur 12 mois|Temps plein||6|88||94028|
2021-03-12T12:53:45.000Z|94028|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|94028|
2021-03-11T19:04:45.000Z|94028|N4105|CDI|D|ALLO APERO|Mensuel de 1600,00 Euros à 1700,00 Euros sur 12 mois|Temps plein||6|47|11999|94028|
2021-03-11T17:12:32.000Z|94028|K1206|CDD|E|CENTRE DE CRETEIL|Mensuel de 2340,00 Euros à 2340,00 Euros sur 13 mois|Temps plein||9|85||94028|
2021-03-11T15:29:53.000Z|94028|M1607|CDD|E|Page Personnel|Annuel de 29000,00 Euros ï¿½ 29000,00 Euros|Temps plein||||11183|94028|
2021-03-10T12:53:16.000Z|94028|M1609|CDD|E|NEPHROCARE ILE DE FRANCE||Temps plein||6|70|19397|94028|
2021-03-10T12:29:34.000Z|94028|K2501|CDI|E|LOISELET ET DAIGREMONT|Mensuel de 1600,66 Euros à 1600,66 Euros sur 13 mois|Temps plein||6|68||94028|
2021-03-10T12:18:11.000Z|94028|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|94028|
2021-03-10T07:01:25.000Z|94028|M1602|CDD|D||Mensuel de 1492,00 Euros|Temps plein|||69|10349|94028|
2021-03-09T05:58:42.000Z|94028|M1607|MIS|E|Expectra||Temps plein|||78|11183|94028|
2021-03-08T17:51:36.000Z|94028|M1607|MIS|S|SELECT T T|Mensuel de 2400,00 Euros sur 12 mois|Temps plein||6|78|19364|94028|
2021-03-08T15:31:15.000Z|94028|N4102|CDI|D|KZ TRANSPORT||Temps partiel||6|49||94028|
2021-03-08T12:54:09.000Z|94028|M1607|CDI|D|||Temps plein||||11183|94028|
2021-03-08T11:52:00.000Z|94028|M1607|CDI|D|||Temps plein||||11183|94028|
2021-03-08T11:51:27.000Z|94028|M1607|CDI|D|||Temps plein||||11183|94028|
2021-03-06T08:58:22.000Z|94028|E1103|MIS|E|||Temps plein|||78|11780|94028|
2021-03-06T05:07:38.000Z|94028|I1203|CDI|E|||Temps plein||7|||94028|
