dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T16:11:10.000Z|47323|M1605|MIS|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|11230|47323|
2021-03-15T14:41:11.000Z|47323|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|47323|
2021-03-12T15:11:49.000Z|47323|N1103|MIS|D|IZIWORK|Horaire de 11,34 Euros sur 12 mois|Temps plein||6|78|10748|47323|
2021-03-12T10:45:26.000Z|47323|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|47323|
2021-03-11T07:16:29.000Z|47323|D1507|CDD|E|||Temps plein|||47|14769|47323|
2021-03-10T11:30:26.000Z|47323|H2102|CDD|E|MANPOWER FRANCE|Mensuel de 1563,00 Euros sur 12 mois|Temps plein||3|78||47323|
2021-03-10T10:07:31.000Z|47323|K1801|CDD|E|SUD MANAGEMENT ENTREPRISES||Temps plein||7|85|13436|47323|
2021-03-02T16:38:07.000Z|47323|D1401|CDI|E|ADP INDUSTRIE|Annuel de 22000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||6|46||47323|
2021-02-25T14:09:51.000Z|47323|D1212|CDD|E|BUT - Envoyer CV+lettre de motivation||Temps plein||6|47|20604|47323|
2021-02-09T14:31:00.000Z|47323|N1103|MIS|D|IZIWORK|Horaire de 10,25 Euros sur 12 mois|Temps plein||6|78|17993|47323|
2021-02-01T11:11:35.000Z|47323|D1212|CDI|D|Mr bricolage|Horaire de 10,25 Euros sur 12 mois|Temps plein||6|47|20561|47323|
2021-03-15T14:49:24.000Z|47323|I1203|MIS|E||Mensuel de 1911,00 Euros|Temps plein|||78|20217|47323|
2021-03-14T21:48:19.000Z|47323|J1307|CDI|D|MALLET PETILLON|Mensuel de 1662,79 Euros à 1939,92 Euros sur 12 mois|Temps plein||6|47|18027|47323|
2021-03-12T16:41:02.000Z|47323|H1502|CDI|E|LOU TRAITEUR|Mensuel de 1900,00 Euros à 2000,00 Euros sur 13 mois|Temps plein||8|10|38137|47323|
2021-03-12T13:30:52.000Z|47323|J1402|FRA|D|MAIGRIR 2000||Temps plein||7|70|14172|47323|
2021-03-09T15:19:52.000Z|47323|D1506|CDD|D|REASSORT - MERCHANDISING & ANIMATIONS|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||6|73|16389|47323|
2021-03-08T14:16:19.000Z|47323|K1302|CDI|E|CAPVIE|Horaire de 10,29 Euros à 10,30 Euros sur 12 mois|Temps partiel||5|88|11256|47323|
