dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T17:21:48.000Z|13097|N1103|MIS|E|SYNERGIE RECRUTEMENT|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||5|78|17993|13097|
2021-03-15T15:06:40.000Z|13097|N1103|MIS|E|||Temps plein|||78|17993|13097|
2021-03-15T15:04:48.000Z|13097|N1103|MIS|E|Manpower St Martin||Temps plein|||78|17993|13097|
2021-03-15T11:55:53.000Z|13097|N1103|MIS|D|PROMAN|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||1|78|17993|13097|
2021-03-15T11:23:03.000Z|13097|N1103|MIS|D|PROMAN|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|17993|13097|
2021-03-15T11:22:55.000Z|13097|D1507|CDI|E|INTERMARCHE|Horaire de 10,25 Euros sur 13 mois|Temps plein||5|47|14779|13097|
2021-03-11T16:17:02.000Z|13097|N1103|CDI|E|INTERACTION INTERIM|Horaire de 10,25 Euros sur 13 mois|Temps plein||5|78|17993|13097|
2021-03-10T15:18:10.000Z|13097|A1402|CDD|E|LES LEGUMES DU COUSSOUL|Horaire de 10,25 Euros|Temps plein||2|01|10812|13097|
2021-03-10T14:12:13.000Z|13097|N1103|MIS|D|ADECCO|Mensuel de 1555 Euros à 1555 Euros sur 12 mois|Temps plein||5|78|17993|13097|
2021-03-10T13:57:12.000Z|13097|N1105|MIS|D|ADECCO|Mensuel de 1555 Euros à 1555 Euros sur 12 mois|Temps plein||5|78|16361|13097|
2021-03-10T09:00:34.000Z|13097|K2204|CDD|E|PROXIM PROPRETE ET SERVICES|Horaire de 10,28 Euros à 10,29 Euros sur 12 mois|Temps partiel||5|81||13097|
2021-03-10T03:08:33.000Z|13097|K1403|CDI|E|||Temps plein|||88||13097|
2021-03-09T10:50:42.000Z|13097|N1103|MIS|E|PROMAN|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78|17993|13097|
2021-03-09T10:24:02.000Z|13097|N1103|MIS|D|PROMAN|Horaire de 11,07 Euros sur 12 mois|Temps plein||6|78|17993|13097|
2021-03-08T15:19:14.000Z|13097|N1103|CDD|D|STAND CORALLIS|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||5|70|17993|13097|
2021-03-04T16:02:27.000Z|13097|N1103|MIS|D|PROMAN|Horaire de 10,25 Euros|Temps plein||6|78|17993|13097|
2021-03-04T10:58:37.000Z|13097|K2204|CDI|D|GUILBERT PROPRETE|Horaire de 10,59 Euros à 10,60 Euros sur 12 mois|Temps partiel||5|81||13097|
