dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-23T16:22:30.000Z|31116|J1307|CDI|D|PHARMACIE DE LA TOUR|Mensuel de 1600,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|47|18027|31116|
2021-02-23T10:59:54.000Z|31116|K1304|CDI|D|BONJOUR SERVICES|Horaire de 10,15 Euros|Temps partiel|||88|14771|31116|
2021-02-05T16:02:12.000Z|31116|D1212|CDI|D|M+ MATERIAUX|Mensuel de 1650,00 Euros à 1700,00 Euros sur 12 mois|Temps plein||6|46|20601|31116|
2021-03-16T09:44:16.000Z|31116|F1607|CDI|E|FINESTRA|Mensuel de 2400 Euros sur 12 mois|Temps plein||3|43|17525|31116|
2021-03-11T09:42:22.000Z|31116|D1407|CDI|E|M+ MATERIAUX|Mensuel de 1750 Euros à 1850 Euros sur 12 mois|Temps plein||6|46|11402|31116|
2021-03-05T13:12:52.000Z|31116|K1304|CDI|E|A DOMICILE.NET|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||5|96|10857|31116|
2021-03-03T15:07:46.000Z|31116|K1304|CDI|D|A-DOMICILE.NET Toulouse|Horaire de 10,25 Euros|Temps partiel|||96|10857|31116|
2021-03-01T12:11:11.000Z|31116|J1501|CDD|D|RES LES JARDINS DE LA TOUR TOTIER|Mensuel de 1642,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|87|10891|31116|
2021-02-26T06:04:08.000Z|31116|D1403|CDI|E|||Temps plein||7||18336|31116|
2021-02-18T03:18:47.000Z|31116|C1504|LIB|D|||Temps plein||||13464|31116|
2021-02-17T22:00:35.000Z|31116|C1502|CDI|E|||Temps plein||||14767|31116|
2021-01-27T11:42:36.000Z|31116|C1206|CDI|E|M+ MATERIAUX|Mensuel de 1650,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|46|15324|31116|
2021-03-05T16:22:15.000Z|31116|D1202|CDI|E|COIFFURE DU MONDE-0628534076|Mensuel de 1554,58 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|96|12688|31116|
2021-02-25T13:52:27.000Z|31116|F1302|MIS|E||Mensuel de 1617,00 Euros ï¿½ 1911,00 Euros|Temps plein|||78||31116|
2021-03-15T15:12:38.000Z|31116|D1101|CDI|E|BENITA MURIEL|Horaire de 10,25 Euros sur 12 mois|Temps plein||6|10|11569|31116|
2021-03-07T03:18:33.000Z|31116|K1303|CDD|E|Kinougarde Toulouse|Horaire de 10,25 Euros|Temps plein|||||31116|
2021-03-06T21:05:53.000Z|31116|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88||31116|
2021-03-02T08:12:54.000Z|31116|K1303|CDI|D|||Temps plein|||||31116|
2021-02-25T13:57:19.000Z|31116|F1302|MIS|E||Mensuel de 1617,00 Euros ï¿½ 1911,00 Euros|Temps plein|||78|13120|31116|
2021-02-24T13:45:19.000Z|31116|F1201|CDI|E|Randstad||Temps plein||||13209|31116|
2021-01-28T14:47:15.000Z|31116|J1506|CDD|D|RES LES JARDINS DE LA TOUR TOTIER|Mensuel de 2397 Euros sur 12 mois|Temps partiel||7|87|38222|31116|
2021-01-28T14:39:38.000Z|31116|J1506|CDI|D|RES LES JARDINS DE LA TOUR TOTIER|Mensuel de 2397 Euros sur 12 mois|Temps plein||7|87|38222|31116|
2021-01-07T11:01:57.000Z|31116|N4101|CDI|D|M+ MATERIAUX|Mensuel de 1650,00 Euros à 1850,00 Euros sur 12 mois|Temps plein||3|46|11989|31116|
