dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T07:12:24.000Z|92025|K1303|MIS|D|Vitalis Médical Paris Sud||Temps plein|||78|11180|92025|
2021-03-15T07:06:07.000Z|92025|M1604|CDI|D|Lynx Rh||Temps plein||||11227|92025|
2021-03-11T15:24:05.000Z|92025|M1501|CDD|E|MAIRIE de Colombes - Service Recrutement|Mensuel de 1750,00 Euros à 1850,00 Euros sur 12 mois|Temps plein||6|84|11329|92025|
2021-03-10T16:12:31.000Z|92025|D1401|MIS|E|||Temps plein|||78|11188|92025|
2021-03-10T11:36:09.000Z|92025|M1604|CDI|D|Lynx Rh||Temps plein||||11227|92025|
2021-03-10T06:16:39.000Z|92025|M1604|CDI|D|Lynx Rh||Temps plein||||11227|92025|
2021-03-10T06:06:25.000Z|92025|M1604|MIS|D|Lynx Rh||Temps plein|||78|11227|92025|
2021-03-09T16:29:00.000Z|92025|M1607|CDD|E|TEXA SERVICES|Annuel de 25000,00 Euros à 27000,00 Euros sur 12 mois|Temps plein||6|70|11183|92025|
2021-03-09T06:09:39.000Z|92025|K1303|MIS|D|JBM Médical||Temps plein|||78|11180|92025|
2021-03-08T17:50:41.000Z|92025|K1204|CDI|D|STRATA'J'M ILE DE FRANCE|Mensuel de 1611,60 Euros sur 12 mois|Temps plein||5|94|10319|92025|
2021-03-08T13:52:37.000Z|92025|D1401|CDI|E|GENIOUS SYSTEMES|Mensuel de 1100,00 Euros à 1500,00 Euros sur 12 mois|Temps partiel||8|62||92025|
2021-03-08T03:51:36.000Z|92025|M1607|CDI|E|Domino Consulting Cergy||Temps plein||||19365|92025|
2021-03-07T08:59:21.000Z|92025|D1212|CDI|E|CASH EXPRESS|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||4|47|20587|92025|
2021-03-06T16:51:11.000Z|92025|D1401|MIS|D|Lynx Rh||Temps plein|||78|11188|92025|
2021-03-05T15:49:40.000Z|92025|D1401|CDD|E|Page Personnel|Annuel de 28000,00 Euros ï¿½ 32000,00 Euros|Temps plein||||11181|92025|
2021-03-04T12:59:48.000Z|92025|M1604|MIS|D|Lynx Rh||Temps plein|||78|11227|92025|
2021-03-03T15:50:10.000Z|92025|I1203|CDD|D|INSER TOIT||Temps plein||6|87||92025|
2021-03-03T07:00:31.000Z|92025|M1605|CDI|D|Eurisk||Temps plein||||30556|92025|
2021-03-02T07:10:47.000Z|92025|D1401|MIS|E|Groupe Fed||Temps plein|||78|11188|92025|
2021-02-28T03:04:53.000Z|92025|D1401|MIS|D|Lynx Rh||Temps plein|||78|11188|92025|
2021-02-26T11:03:36.000Z|92025|D1507|CDI|D|Groupe Saint Gobain|Mensuel de 1900,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|46|14769|92025|
2021-02-25T09:49:59.000Z|92025|M1604|MIS|D|Lynx Rh||Temps plein|||78|11227|92025|
2021-02-24T11:39:36.000Z|92025|K1301|CDI|D|JIPI II|Mensuel de 1871,32 Euros sur 12 mois|Temps plein||6|87||92025|
2021-02-24T07:48:52.000Z|92025|D1401|MIS|D|Lynx Rh||Temps plein|||78|11188|92025|
2021-02-24T07:45:49.000Z|92025|M1604|MIS|D|Lynx Rh||Temps plein|||78|11227|92025|
2021-02-14T15:59:21.000Z|92025|M1203|CDI|E|G2f||Temps plein||||11234|92025|
2021-01-26T12:47:10.000Z|92025|M1601|CDI|D|CTRE IMAGERIE MEDIC HAUTS DE SEINE NORD|Annuel de 22000,00 Euros à 27000,00 Euros sur 12 mois|Temps plein||5|86||92025|
2021-01-20T12:09:38.000Z|92025|K1201|CDI|D|COALLIA|Annuel de 20000 Euros à 25000 Euros sur 12 mois|Temps plein||7|87||92025|
2021-03-15T07:11:54.000Z|92025|C1206|MIS|D|Lynx Rh||Temps plein|||78|15324|92025|
2021-03-11T14:32:38.000Z|92025|J1304|CDI|D|MAIRIE||Temps plein||7|84|11448|92025|
2021-03-11T14:23:13.000Z|92025|K1202|CDI|E|MAIRIE||Temps plein||8|84|14586|92025|
2021-03-11T12:42:10.000Z|92025|J1304|CDI|E|||Temps plein||||11448|92025|
2021-03-10T09:18:17.000Z|92025|J1304|CDI|E|Jbm Médical||Temps plein||||11448|92025|
2021-03-09T03:37:50.000Z|92025|K1202|CDI|E|||Temps plein||||14586|92025|
2021-03-09T06:05:32.000Z|92025|K1202|MIS|D|JBM Médical||Temps plein|||78|14586|92025|
2021-03-09T06:03:41.000Z|92025|J1304|MIS|D|JBM Médical||Temps plein|||78|11448|92025|
2021-03-07T15:03:48.000Z|92025|C1206|MIS|D|Lynx Rh||Temps plein|||78|15324|92025|
2021-03-06T11:11:24.000Z|92025|J1304|MIS|D|Vitalis Médical Paris Sud||Temps plein|||78|11448|92025|
