dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-01T12:36:22.000Z|66016|D1401|CDD|E||Horaire de 10,25 Euros|Temps plein||5|11||66016|
2021-02-19T04:11:57.000Z|66016|D1507|CDD|D|||Temps plein|||70|14769|66016|
2021-02-11T10:35:04.000Z|66016|G1703|SAI|E|COTE THALASSO|Mensuel de 1616,80 Euros à 1616,81 Euros sur 12 mois|Temps plein||6|55|18325|66016|
2021-03-11T09:01:45.000Z|66016|A1101|CDI|D|SCEA DOMAINE MADELOC|Mensuel de 1555 Euros à 2000 Euros sur 12 mois|Temps plein||5|01|20404|66016|
2021-03-08T15:24:39.000Z|66016|K1302|CDD|D|ADMR||Temps partiel||6|88|11256|66016|
2021-02-08T15:57:59.000Z|66016|G1501|SAI|E|HOTEL LES ELMES|Horaire de 10,25 Euros|Temps plein||5|55|20500|66016|
2021-02-08T15:56:44.000Z|66016|G1501|SAI|E|HOTEL LES ELMES|Horaire de 10,25 Euros|Temps plein||5|55|20500|66016|
2021-02-04T11:09:55.000Z|66016|G1803|SAI|E|HOTEL RESTAURANT LE CATALAN||Temps plein||6|55|12274|66016|
2021-03-10T11:58:28.000Z|66016|G1602|CDI|E|LA VIEILLE CAVE||Temps plein||6|56|13861|66016|
2021-03-05T15:08:55.000Z|66016|K1203|CDD|E|||Temps plein||6|85||66016|
2021-03-01T11:37:01.000Z|66016|D1401|CDD|E||Horaire de 10,31 Euros à 10,31 Euros sur 12 mois|Temps partiel||5|11|38958|66016|
2021-02-24T10:58:47.000Z|66016|D1106|CDD|E|||Temps plein||6|56|20646|66016|
2021-02-24T10:29:31.000Z|66016|G1602|CDD|E|||Temps plein||4|56|13868|66016|
2021-02-18T14:58:48.000Z|66016|K1203|CDD|E|||Temps plein||6|85||66016|
2021-02-17T15:40:15.000Z|66016|H1210|CDI|D|TERRES DES TEMPLIERS/CAVE DE L'ABBE ROUS||Temps partiel||5|11|11239|66016|
2021-02-04T11:43:16.000Z|66016|G1602|CDD|E|HOT REST BAR LE CATALAN "LE MIRADOU"||Temps plein||6|55|13861|66016|
2021-03-10T11:50:54.000Z|66016|G1602|SAI|E|LA VIEILLE CAVE||Temps plein||6|56|12756|66016|
2021-02-04T11:50:02.000Z|66016|D1104|CDD|E|HOT REST BAR LE CATALAN "LE MIRADOU"||Temps plein||6|55|17576|66016|
2021-01-11T14:53:48.000Z|66016|G1602|CDD|E|JARDIN  DE SAINT SEBASTIEN||Temps plein||6|56|12756|66016|
