dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-05T03:05:40.000Z|77152|D1507|CDD|D|||Temps plein||||38097|77152|
2021-03-04T08:57:11.000Z|77152|D1507|CDD|D|||Temps plein||5|47|38097|77152|
2021-02-20T10:42:28.000Z|77152|D1507|CDD|D|||Temps plein||5|47|38097|77152|
2021-02-19T02:57:17.000Z|77152|D1507|CDD|D|||Temps plein||||38124|77152|
2021-01-19T03:54:27.000Z|77152|D1106|CDI|D|||Temps plein|||47|20540|77152|
2021-01-18T12:35:03.000Z|77152|K2204|CDI|E||Mensuel de 1174,00 Euros sur 12 mois|Temps partiel||3|87||77152|
2021-02-20T14:44:12.000Z|77152|N1303|CDI|E|Groupe Fed||Temps plein||||19097|77152|
2021-02-18T14:22:37.000Z|77152|D1214|CDD|D|OPTIQUE ET AUDITION|Mensuel de 1760,00 Euros sur 12 mois|Temps plein||5|47|20605|77152|
2021-02-16T15:28:03.000Z|77152|K1207|CDD|D|||Temps plein||6|87|16740|77152|
2021-03-11T18:42:24.000Z|77152|K2503|CDD|D|PRO SECURITE PRIVEE|Mensuel de 1606,00 Euros sur 12 mois|Temps plein||5|80|16322|77152|
2021-03-07T02:59:56.000Z|77152|J1102|CDI|E|LES PETITS CHAPERONS ROUGES||Temps plein||||17602|77152|
2021-03-03T12:21:48.000Z|77152|K1302|CDI|D|BIEN A LA MAISON|Horaire de 10,25 Euros à 10,47 Euros sur 12 mois|Temps partiel||6|88|11453|77152|
2021-02-27T14:56:45.000Z|77152|C1203|CDI|E|||Temps plein|||||77152|
2021-02-26T03:48:22.000Z|77152|C1504|LIB|D|||Temps plein||||10362|77152|
2021-02-09T15:57:32.000Z|77152|A1203|MIS|E|RAS 750|Horaire de 10,50 Euros à 12,00 Euros sur 12 mois|Temps plein||4|78|16069|77152|
2021-01-14T02:49:23.000Z|77152|K2101|CDD|D|||Temps plein||||13420|77152|
2020-11-18T15:17:45.000Z|77152|I1604|CDI|E||Mensuel de 2570,00 Euros à 2570,00 Euros sur 12 mois|Temps plein||7|71|13654|77152|
2021-03-11T05:50:57.000Z|77152|K2107|CDD|D|||Temps plein||||38344|77152|
2021-03-10T09:39:50.000Z|77152|K1301|CDD|E||Mensuel de 1685,00 Euros sur 12 mois|Temps plein||6|87|10856|77152|
2021-03-10T06:07:52.000Z|77152|K2107|CDD|D|||Temps plein|||||77152|
2021-03-09T04:13:54.000Z|77152|C1504|LIB|D|||Temps plein||||16963|77152|
2021-03-03T17:21:01.000Z|77152|M1203|CDD|E|ADRA FRANCE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps partiel||7|94|12786|77152|
2021-03-03T04:00:14.000Z|77152|C1504|LIB|D|||Temps plein||||13464|77152|
2021-02-26T03:57:57.000Z|77152|C1504|LIB|D|||Temps plein||||13464|77152|
2021-02-25T13:12:45.000Z|77152|C1504|CDI|D|||Temps plein||||13464|77152|
2021-02-20T20:48:42.000Z|77152|F1607|CDI|E|SOPRATEC|Horaire de 11,00 Euros à 15,00 Euros sur 12 mois|Temps plein||4|78|16639|77152|
2021-02-20T08:46:06.000Z|77152|C1504|LIB|D|||Temps plein||||13464|77152|
2021-01-13T16:25:40.000Z|77152|F1104|CDI|D||Mensuel de 2100,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|46|14020|77152|
2021-01-08T08:50:16.000Z|77152|D1102|CDI|E|BOULANGERIE DE MARIE BLACHERE||Temps plein||8|47|12006|77152|
2021-01-05T09:48:51.000Z|77152|D1406|CDI|E|BOULANGERIE DE MARIE BLACHERE||Temps plein||9|47|19167|77152|
2021-03-10T06:09:26.000Z|77152|K2107|CDD|D|||Temps plein||||18173|77152|
2021-03-10T06:08:47.000Z|77152|K2107|CDD|D|||Temps plein||||38345|77152|
2021-03-09T03:33:49.000Z|77152|J1102|CDI|D|||Temps plein||||16591|77152|
