dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T15:47:33.000Z|91479|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|91479|
2021-03-12T12:47:18.000Z|91479|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|91479|
2021-03-12T12:47:11.000Z|91479|C1206|LIB|E|CAFPI (SIEGE)||Temps plein||8|66|38957|91479|
2021-03-09T15:46:30.000Z|91479|M1801|CDI|E|Air France|Annuel de |Temps plein||||10315|91479|
2021-02-19T02:52:17.000Z|91479|N1301|CDI|D|||Temps plein||||19112|91479|
2021-02-12T11:03:30.000Z|91479|K1304|CDD|D|Particulier Employeur||Temps plein|||97|10857|91479|
2021-02-09T03:56:39.000Z|91479|K1206|CDI|D|||Temps plein|||||91479|
2021-01-06T14:02:10.000Z|91479|F1604|CDD|E|EMSA BATIMENT|Mensuel de 2000,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||2|43|17821|91479|
2021-02-26T17:05:37.000Z|91479|F1703|CDD|E|ANTUNES RENOVATION EXTENSION BATIMENT|Mensuel de 1891 Euros à 2211 Euros sur 12 mois|Temps plein||4|41|16254|91479|
2021-02-19T09:31:00.000Z|91479|N4101|CDI|E|SFIE|Mensuel de 2600,00 Euros à 2800,00 Euros sur 12 mois|Temps plein||6|49|11989|91479|
