dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T09:26:54.000Z|44026|K1304|CDI|E|ESSENTIEL & DOMICILE|Horaire de 10,5 Euros à 11,2 Euros sur 12 mois|Temps plein||5|81|14774|44026|
2021-03-16T02:42:32.000Z|44026|N1105|CDI|D|Groupe Actual||Temps plein||||10579|44026|
2021-03-15T17:10:45.000Z|44026|N1105|MIS|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|10579|44026|
2021-03-15T15:15:52.000Z|44026|M1604|MIS|E|Manpower Nantes Tertiaire||Temps plein|||78|11227|44026|
2021-03-15T05:18:27.000Z|44026|M1605|CDI|E|||Temps plein||7||19401|44026|
2021-03-15T05:09:08.000Z|44026|M1502|CDI|E|||Temps plein||8||11863|44026|
2021-03-13T21:27:41.000Z|44026|D1505|SAI|E|JARDILAND|Horaire de 10,25 Euros sur 12 mois|Temps partiel||1|47|15487|44026|
2021-03-12T14:42:30.000Z|44026|A1414|SAI|E|CTIFL|Horaire de 10,25 Euros sur 12 mois|Temps plein||2|72|17506|44026|
2021-03-12T11:35:32.000Z|44026|C1504|CDD|D|CENTURY 21 C.A.I.|Mensuel de 1555,00 Euros sur 13 mois|Temps plein||5|68|11211|44026|
2021-03-10T11:32:02.000Z|44026|E1103|CDI|E||Annuel de 24000,00 Euros à 24000,00 Euros sur 12 mois|Temps plein||6|46|11780|44026|
2021-03-10T03:06:23.000Z|44026|I1203|CDI|E||Horaire de 10,50 Euros ï¿½ 11,00 Euros|Temps plein|||96||44026|
2021-03-09T11:40:25.000Z|44026|H3302|CDI|D|POLYSERVICE JOLIS PAPIERS|Mensuel de 1600,00 Euros à 1600,00 Euros sur 12 mois|Temps plein||5|47||44026|
2021-03-09T11:38:56.000Z|44026|M1203|CDD|D|ALTERNANCE PAYS DE LOIRE|Mensuel de 1500,00 Euros sur 12 mois|Temps plein||6|85||44026|
2021-03-09T10:25:26.000Z|44026|G1501|CDI|E|SASU CAPWEST GROUPE||Temps partiel||5|55|20500|44026|
2021-03-09T07:51:52.000Z|44026|M1607|CDI|E|Domino Assist'm||Temps plein||||11183|44026|
2021-03-08T16:54:11.000Z|44026|M1607|CDD|E|SPECTACLES ET TECHNI ASS FRANC FORMATI|Mensuel de 1479,00 Euros sur 12 mois|Temps partiel||6|85|11183|44026|
2021-03-08T10:40:50.000Z|44026|N1103|CDI|D|SYNERGIE LOGISTIQUE NANTES|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||3|78|17993|44026|
2021-03-08T14:02:17.000Z|44026|N1303|MIS|E|Expectra||Temps plein|||78|11295|44026|
2021-03-07T20:49:39.000Z|44026|M1608|CDI|E|CHATEAU DE MAUBREUIL|Horaire de 11,50 Euros à 14,00 Euros sur 12 mois|Temps partiel||8|55|19370|44026|
2021-03-06T05:11:32.000Z|44026|D1401|CDI|D|Supplay||Temps plein||||11188|44026|
