dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-25T09:04:14.000Z|78396|D1106|CDI|D|BOULANGERIE LE MESNIL||Temps partiel||5|10|20560|78396|
2021-02-25T09:00:11.000Z|78396|D1106|CDI|D|BOULANGERIE LE MESNIL||Temps plein||5|10|20560|78396|
2021-02-25T08:57:10.000Z|78396|D1102|CDI|D|BOULANGERIE LE MESNIL||Temps plein||6|10|11573|78396|
2021-03-15T07:10:19.000Z|78396|G1602|CDI|E|DomusVi||Temps plein|||70|13861|78396|
2021-03-12T03:03:26.000Z|78396|G1601|CDI|E|DomusVi||Temps plein|||70|12018|78396|
2021-03-11T13:42:45.000Z|78396|K2107|CDD|E|Complétude Versailles|Horaire de 17,06 Euros|Temps plein|||96|38345|78396|
2021-03-11T09:19:18.000Z|78396|K1303|CDD|D|||Temps plein||||16999|78396|
2021-03-10T16:11:14.000Z|78396|K2107|CDD|E|Anacours Yvelines||Temps plein||||38345|78396|
2021-03-09T12:33:07.000Z|78396|D1205|CDD|D|AD3||Temps partiel||3|96|16195|78396|
2021-03-06T03:26:04.000Z|78396|K1304|CDI|D|||Temps plein|||96|10857|78396|
2021-03-05T02:51:57.000Z|78396|D1402|CDI|D||Annuel de 24000,00 Euros ï¿½ 24000,00 Euros|Temps plein|||96||78396|
2021-03-04T04:01:17.000Z|78396|K1304|CDI|D|||Temps plein|||96|10857|78396|
2021-02-25T09:08:38.000Z|78396|G1603|CDI|D|BOULANGERIE LE MESNIL||Temps plein||5|10|18045|78396|
2021-02-17T02:55:26.000Z|78396|C1504|LIB|D|||Temps plein||||13464|78396|
2021-02-12T03:43:18.000Z|78396|M1704|CDI|E||Annuel de 36000,00 Euros ï¿½ 40000,00 Euros|Temps plein|||96|18729|78396|
2021-01-19T17:13:01.000Z|78396|G1402|CDI|E|Essrin Mgen RECRUT||Temps plein||||14276|78396|
2021-03-16T11:32:07.000Z|78396|K2107|CDD|E|Complétude Versailles|Horaire de 17,06 Euros|Temps plein|||96||78396|
2021-03-09T11:58:54.000Z|78396|K1303|CDD|E|Kinougarde Versailles|Horaire de 10,85 Euros|Temps plein|||||78396|
2021-03-09T11:57:50.000Z|78396|K1303|CDD|D|Kinougarde|Mensuel de 10,85 Euros ï¿½ 10,85 Euros|Temps partiel||5|88|11480|78396|
2021-03-07T03:16:28.000Z|78396|K1302|CDI|E|Axeo Services Le Mesnil Le Roi||Temps plein|||96|11453|78396|
2021-03-04T16:33:44.000Z|78396|K1303|CDI|D|Axeo Services Le Mesnil Le Roi||Temps plein|||96||78396|
2021-03-04T04:15:36.000Z|78396|K1303|CDI|D|||Temps plein|||96||78396|
2021-02-26T06:08:26.000Z|78396|J1501|CDD|E|DomusVi||Temps plein|||70|10891|78396|
2021-02-17T06:02:42.000Z|78396|K1302|CDI|E|||Temps plein|||96|11453|78396|
2021-03-11T12:26:00.000Z|78396|K2107|CDD|D|Complétude|Horaire de 17,06 Euros ï¿½ 22,06 Euros|Temps plein||5|85|18173|78396|
