dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T20:52:57.000Z|67462|C1201|CDI|E|Sup Interim||Temps plein||||15440|67462|
2021-03-15T15:18:47.000Z|67462|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|67462|
2021-03-15T15:09:38.000Z|67462|D1212|CDI|D|||Temps plein||||20587|67462|
2021-03-12T12:31:12.000Z|67462|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|67462|
2021-03-12T11:33:29.000Z|67462|M1502|CDI|E|CAMO GROUPE||Temps plein||6|64|11863|67462|
2021-03-10T15:47:45.000Z|67462|K2204|CDD|D|COPRONET 67|Horaire de 10,55 Euros à 10,56 Euros sur 12 mois|Temps partiel||5|81||67462|
2021-03-10T08:44:40.000Z|67462|M1501|CDI|E|FIGECA||Temps plein||6|64|11329|67462|
2021-03-09T13:20:41.000Z|67462|M1607|CDI|E|JELOUTOU AIRCHAUD DIFFUSION|Mensuel de 1900,00 Euros sur 12 mois|Temps plein||6|77|19364|67462|
2021-03-09T13:12:53.000Z|67462|N1103|MIS|D||Horaire de 10,25 Euros|Temps plein||6|78|17993|67462|
2021-03-03T17:37:29.000Z|67462|N4104|CCE|D|ENDAMA GROUP||Temps plein||5|62|13795|67462|
2021-03-02T10:15:11.000Z|67462|N1103|MIS|D|CRIT|Horaire de 11,50 Euros sur 12 mois|Temps plein||5|78||67462|
2021-02-28T11:02:37.000Z|67462|N4105|MIS|E|WOLF INTERIM|Horaire de 10,25 Euros ï¿½ 10,25 Euros|Temps plein||3|78|11999|67462|
2021-02-26T17:27:18.000Z|67462|N1105|CDD|E|MAIRIE DE SELESTAT|Mensuel de 1554,58 Euros à 1700,00 Euros sur 12 mois|Temps plein||3|84|16361|67462|
2021-02-26T17:18:26.000Z|67462|M1607|CDD|D|HSF SERVICES||Temps plein||6|82|11183|67462|
2021-02-26T16:46:27.000Z|67462|M1605|CDD|D|HSF SERVICES||Temps plein||6|82|11230|67462|
2021-02-26T15:23:15.000Z|67462|G1603|CDD|D|SUBWAY|Horaire de 10,25 Euros|Temps partiel||5|56||67462|
2021-02-25T18:29:00.000Z|67462|N1103|MIS|E|WOLF INTERIM|Horaire de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||6|78|17993|67462|
2021-02-25T13:05:27.000Z|67462|I1203|MIS|D|Actua||Temps plein|||78||67462|
2021-02-22T14:07:17.000Z|67462|K1303|CDD|E|||Temps plein||6|70|11180|67462|
2021-02-19T18:32:44.000Z|67462|H2102|MIS|E|RANDSTAD|Horaire de 12,00 Euros sur 12 mois|Temps plein||6|78||67462|
2021-02-19T12:52:58.000Z|67462|D1211|CDD|D|MAGNITUDE|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps partiel||5|82|20552|67462|
2021-02-18T16:20:26.000Z|67462|C1102|CDI|D|MMA|Mensuel de 1800,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|66|11773|67462|
2021-02-11T03:11:09.000Z|67462|D1507|CDD|D||Mensuel de 1622,00 Euros ï¿½ 1622,00 Euros|Temps plein|||46|38124|67462|
2021-02-10T10:20:22.000Z|67462|K1801|CDD|E|ALIXIA SUPPORT|Mensuel de 1800,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||8|82||67462|
2021-02-04T11:24:29.000Z|67462|D1507|CDI|E|NORMA SARL||Temps partiel||5|46|14811|67462|
2020-12-16T11:36:24.000Z|67462|G1603|CDI|D|Pôle emploi|Horaire de 10,25 Euros|Temps partiel||5|70||67462|
2021-03-16T10:38:48.000Z|67462|J1305|CDI|D|AMBULANCES VSL TAXIS MADER|Mensuel de 1648,65 Euros sur 12 mois|Temps plein||3|86|10927|67462|
2021-03-16T10:10:54.000Z|67462|K1302|CDI|D|A2MICILE SELESTAT ERSTEIN|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|11255|67462|
2021-03-16T10:03:52.000Z|67462|K1304|CDI|D|A2MICILE SELESTAT ERSTEIN|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|10857|67462|
2021-03-12T11:40:29.000Z|67462|K1304|CDI|D|APEF AS AIDE ET SERVICES|Horaire de 10,25 Euros|Temps partiel||5|96|10857|67462|
2021-03-11T16:15:36.000Z|67462|K1801|CDD|E|ALERYS|Annuel de 23999,00 Euros à 24000,00 Euros sur 12 mois|Temps plein||9|70|13450|67462|
2021-03-10T14:56:10.000Z|67462|D1502|CDI|E|SAMSIC INTERIM ALSACE|Mensuel de 2000,00 Euros à 3000,00 Euros sur 12 mois|Temps plein||8|78||67462|
2021-03-09T11:12:25.000Z|67462|G1603|CDI|E|RESTAURANT ISTANBUL||Temps plein||6|56|14813|67462|
2021-03-09T09:21:15.000Z|67462|J1304|CDI|D|LES P'TITS GEANTS|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|88|11448|67462|
2021-03-09T12:48:53.000Z|67462|M1101|MIS|E|WOLF INTERIM|Horaire de 11,00 Euros ï¿½ 12,50 Euros|Temps plein||6|78|10242|67462|
2021-03-05T15:51:02.000Z|67462|D1106|MIS|E|CAMO EMPLOI|Horaire de 10,25 Euros à 10,50 Euros sur 12 mois|Temps plein||2|78|20559|67462|
2021-03-05T10:20:25.000Z|67462|G1803|CDD|E|AU PIED DE BOEUF|Horaire de 10,30 Euros à 13,00 Euros sur 12 mois|Temps plein||6|56|19427|67462|
2021-03-05T10:17:25.000Z|67462|G1605|CDD|E|AU PIED DE BOEUF|Horaire de 10,30 Euros à 12,00 Euros sur 12 mois|Temps partiel||6|56|10826|67462|
2021-03-03T16:11:33.000Z|67462|J1304|CDD|E|Liveli||Temps plein||||11448|67462|
2021-03-02T14:39:03.000Z|67462|D1301|CDI|E|MAXI ZOO|Annuel de 20000,00 Euros à 21000,00 Euros sur 12 mois|Temps plein||6|47|10297|67462|
2021-03-01T11:03:53.000Z|67462|K1202|CDI|D|LES P'TITS GEANTS|Mensuel de 1850,00 Euros sur 12 mois|Temps plein||6|88|14586|67462|
2021-02-26T15:16:45.000Z|67462|D1402|CDI|E|BERNER|Mensuel de 1600,00 Euros sur 12 mois|Temps plein||5|46||67462|
2021-02-25T13:04:49.000Z|67462|E1103|CDD|E|ZONE 51|Mensuel de 2300,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||9|90|18725|67462|
2021-02-25T09:49:48.000Z|67462|D1504|CDI|E|NORMA SARL||Temps plein||8|46||67462|
2021-02-23T11:25:42.000Z|67462|K2503|CDI|D|VECCIA SECURITE|Horaire de 10,25 Euros|Temps partiel||6|80|10599|67462|
2021-02-11T14:08:01.000Z|67462|K1304|CDI|D|CENTRE ALSACE SAP|Horaire de 10,25 Euros sur 12 mois|Temps plein||3|88|10857|67462|
2021-02-04T11:23:20.000Z|67462|D1504|CDI|E|NORMA SARL||Temps plein||8|46||67462|
2021-01-13T09:58:36.000Z|67462|D1502|CDI|E|Camo Emploi||Temps plein||||12287|67462|
2020-12-30T16:42:15.000Z|67462|D1301|CDI|E|BOULANGERIE DE MARIE BLACHERE|Mensuel de 2226,84 Euros sur 12 mois|Temps plein||8|47|18781|67462|
2020-09-21T15:39:58.000Z|67462|G1602|CDD|E|CERCLE MIXTE DE SELESTAT||Temps plein||3|56|13863|67462|
2021-03-16T09:04:19.000Z|67462|N4203|CDI|E|SAMSIC INTERIM ALSACE||Temps plein||8|78|18836|67462|
2021-03-15T15:42:53.000Z|67462|J1506|CDD|D|GROUPE HOSPITALIER SELESTAT OBERNAI||Temps plein||6|86|15552|67462|
2021-03-15T14:47:53.000Z|67462|M1203|CDD|E|LYCEE POLYVALENT J B SCHWILGUE||Temps partiel||6|85|15368|67462|
2021-03-15T07:15:17.000Z|67462|D1402|CDI|D|||Temps plein|||||67462|
2021-03-14T16:44:03.000Z|67462|M1502|CDI|E|Le Mercato De L'emploi||Temps plein||||13538|67462|
2021-03-12T11:32:54.000Z|67462|D1208|CDI|D|BEAUTY SUCCESS|Mensuel de 1554,58 Euros à 2000,00 Euros sur 12 mois|Temps plein||5|47|14890|67462|
2021-03-12T10:35:22.000Z|67462|D1212|CDI|D|JUSTIN BLEGER SA TOUT POUR LE BATIMENT||Temps plein||6|46|20601|67462|
2021-03-12T03:06:19.000Z|67462|G1804|CDI|D|||Temps plein||||19452|67462|
2021-03-10T15:31:41.000Z|67462|G1101|CDD|E|MAIRIE DE SELESTAT|Mensuel de 1600,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|84||67462|
2021-03-10T15:04:23.000Z|67462|D1106|CDI|E|SAMSIC INTERIM ALSACE|Mensuel de 1700,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||6|78|20540|67462|
2021-03-10T11:57:33.000Z|67462|D1102|CDI|E|SAMSIC INTERIM ALSACE|Mensuel de 1700,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||6|78|11573|67462|
2021-03-10T10:37:30.000Z|67462|N4105|CDI|E|KW TRANSPORT||Temps plein||6|49|13305|67462|
2021-03-10T06:59:03.000Z|67462|C1206|CDI|E||Mensuel de 1800,00 Euros ï¿½ 2000,00 Euros|Temps plein|||64|11771|67462|
2021-03-10T06:57:30.000Z|67462|N4203|CDI|D||Annuel de 30000,00 Euros ï¿½ 35000,00 Euros|Temps plein|||52||67462|
2021-03-10T06:07:19.000Z|67462|M1204|CDI|E|ALLIANZ France||Temps plein||||13426|67462|
2021-03-09T13:31:52.000Z|67462|A1414|CDI|D|SCEA LE GARTFELD||Temps plein||3|01|17427|67462|
2021-03-09T16:23:29.000Z|67462|M1806|CDI|E|Page Personnel||Temps plein||||38662|67462|
2021-03-08T12:42:17.000Z|67462|F1502|CDI|D|L E R CONSULTING|Annuel de 22000,00 Euros à 23000,00 Euros sur 12 mois|Temps plein||2|78||67462|
2021-03-07T20:53:55.000Z|67462|N1201|CDI|E||Annuel de 30000,00 Euros|Temps plein||||10331|67462|
