dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-14T21:03:10.000Z|78586|K1201|CDI|E|||Temps plein||||13479|78586|
2021-03-13T17:14:51.000Z|78586|G1203|CDD|D|CSF|Horaire de 14,50 Euros sur 12 mois|Temps partiel||6|94||78586|
2021-03-12T12:41:23.000Z|78586|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|78586|
2021-03-12T06:58:40.000Z|78586|H3301|MIS|D|Aquila Rh||Temps plein|||78|12849|78586|
2021-03-11T07:15:11.000Z|78586|H3301|MIS|D|Aquila Rh||Temps plein|||78|12849|78586|
2021-03-11T07:12:09.000Z|78586|N1103|MIS|D|Aquila Rh||Temps plein|||78|17993|78586|
2021-03-11T07:11:21.000Z|78586|N1103|MIS|D|Aquila Rh||Temps plein|||78|17993|78586|
2021-03-11T07:11:12.000Z|78586|H3301|MIS|D|Aquila Rh||Temps plein|||78|12849|78586|
2021-03-10T12:07:32.000Z|78586|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|78586|
2021-03-09T11:35:35.000Z|78586|H3302|CDI|E|C B P COUSSINETS BAGUES DE PRECISION|Annuel de 18700 Euros à 20600 Euros sur 12 mois|Temps plein||3|28||78586|
2021-03-07T15:00:25.000Z|78586|N1103|MIS|D|Aquila Rh||Temps plein|||78|17993|78586|
2021-03-07T15:00:13.000Z|78586|N1103|MIS|D|Aquila Rh||Temps plein|||78|17993|78586|
2021-03-07T14:56:25.000Z|78586|H3301|MIS|D|Aquila Rh||Temps plein|||78|12849|78586|
2021-03-03T03:53:37.000Z|78586|K1302|CDI|D|||Temps plein|||||78586|
2021-03-01T16:23:23.000Z|78586|N1303|MIS|E|CAP CITY|Mensuel de 2660,00 Euros à 2915,00 Euros sur 12 mois|Temps plein||9|78|11097|78586|
2021-02-24T10:01:31.000Z|78586|D1505|CDD|D|||Temps plein|||47|15487|78586|
2021-02-22T19:56:15.000Z|78586|D1507|CDD|D|||Temps plein||||38124|78586|
2021-02-20T10:50:44.000Z|78586|D1507|CDD|D|||Temps plein||5|47|38097|78586|
2021-02-18T12:32:10.000Z|78586|M1601|CDI|D|Yoopala services|Horaire de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|||78586|
2021-01-27T10:30:32.000Z|78586|M1609|CDI|E|ICS 26|Mensuel de 2000,00 Euros à 2400,00 Euros sur 12 mois|Temps plein||6|82|19397|78586|
2021-03-16T11:11:10.000Z|78586|K1304|CDI|D|Générale des Services Poissy||Temps plein||||14771|78586|
2021-03-11T13:43:16.000Z|78586|K1302|CDI|E|ONELA Saint Germain en Laye|Horaire de 10,30 Euros|Temps plein||||11255|78586|
2021-03-09T11:13:28.000Z|78586|H2503|CDI|E|C B P COUSSINETS BAGUES DE PRECISION|Annuel de 35000 Euros à 40000 Euros sur 12 mois|Temps plein||9|28||78586|
2021-03-06T11:00:58.000Z|78586|C1102|CDD|E||Annuel de 26000,00 Euros ï¿½ 30000,00 Euros|Temps plein|||65|13354|78586|
2021-03-05T06:05:39.000Z|78586|I1604|MIS|D|Aquila Rh Mâcon||Temps plein|||78|18316|78586|
2021-03-02T20:13:54.000Z|78586|K1302|CDI|E|Petits-fils Saint-Germain-en-Laye||Temps plein|||88|11255|78586|
2021-02-26T09:44:07.000Z|78586|C1504|CDI|D|BOURSE DE L'IMMOBILIER|Mensuel de 1730,00 Euros à 1730,00 Euros sur 12 mois|Temps plein||5|68|16967|78586|
2021-02-22T11:55:51.000Z|78586|K1202|CDI|D|POMME DE REINETTE 78||Temps plein||||14586|78586|
2021-02-19T06:58:29.000Z|78586|K1303|CDI|E||Mensuel de 1554,00 Euros ï¿½ 1554,00 Euros|Temps plein||6|88|11180|78586|
2021-02-18T12:37:47.000Z|78586|J1304|CDI|E|People &amp; Baby||Temps plein||||11448|78586|
2021-02-17T05:59:38.000Z|78586|K1201|CDI|D|||Temps plein||||11335|78586|
2021-02-14T20:53:11.000Z|78586|K1303|CDD|D|Particulier Employeur||Temps plein|||97|11304|78586|
2021-02-08T15:14:05.000Z|78586|A1203|MIS|E|CAP CITY|Horaire de 10,25 Euros à 13,00 Euros sur 12 mois|Temps plein||3|78|17515|78586|
2021-02-02T13:10:37.000Z|78586|K1202|CDI|E|People &amp; Baby||Temps plein||||14586|78586|
2021-01-13T19:50:49.000Z|78586|I1604|CDI|D|SARL MARCO|Mensuel de 1750,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||7|71|13654|78586|
2020-12-29T20:12:00.000Z|78586|C1206|CDI|E|Banque Populaire||Temps plein||||13387|78586|
2020-12-23T07:17:08.000Z|78586|G1401|CDI|D|||Temps plein|||56||78586|
2021-03-16T02:50:12.000Z|78586|G1602|CDD|E|KORIAN||Temps plein||||13861|78586|
2021-03-15T15:07:54.000Z|78586|H2909|MIS|E|||Temps plein|||78|11175|78586|
2021-03-15T15:06:17.000Z|78586|K1801|CDD|E|ALERYS|Annuel de 24000,00 Euros à 24000,00 Euros sur 12 mois|Temps plein||9|70|13450|78586|
2021-03-15T14:42:45.000Z|78586|F1604|CDI|D|RBR BTP|Mensuel de 1800,00 Euros à 2800,00 Euros sur 12 mois|Temps plein||1|43|17821|78586|
2021-03-12T07:13:58.000Z|78586|N1103|CDI|D|||Temps plein||||18317|78586|
2021-03-11T18:06:45.000Z|78586|H1209|CDI|E|SUPPLAY|Mensuel de 2000 Euros à 2500 Euros sur 12 mois|Temps plein||8|78||78586|
2021-03-11T15:46:34.000Z|78586|C1503|CDI|E|HAYS France||Temps plein||||38993|78586|
2021-03-11T15:35:34.000Z|78586|F1607|CDI|E|EXPERTEAM|Mensuel de 1800,00 Euros à 3000,00 Euros sur 12 mois|Temps plein||3|78|16639|78586|
2021-03-11T11:15:22.000Z|78586|K1302|CDI|E|CIBAID|Horaire de 10,25 Euros à 10,5 Euros sur 12 mois|Temps partiel||5|88|11256|78586|
2021-03-11T13:48:18.000Z|78586|K1302|CDI|E|ONELA Saint Germain en Laye|Horaire de 10,50 Euros|Temps plein||||38087|78586|
2021-03-11T07:19:15.000Z|78586|N1102|MIS|D|Aquila Rh||Temps plein|||78||78586|
2021-03-11T07:18:49.000Z|78586|F1401|MIS|D|Aquila Rh Le Vésinet||Temps plein|||78|15110|78586|
2021-03-11T07:15:56.000Z|78586|N1101|MIS|D|Aquila Rh||Temps plein|||78|11679|78586|
2021-03-10T18:45:57.000Z|78586|F1203|CDI|E|GROUPE DGE- DGE RECRUTEMENT-DGE PLACEM|Annuel de 28000,00 Euros à 40000,00 Euros sur 12 mois|Temps plein||8|78||78586|
2021-03-10T10:03:39.000Z|78586|M1203|CDI|E|Lynx Rh Yvelines||Temps plein||||12786|78586|
2021-03-09T11:40:34.000Z|78586|K1304|CDI|E|Domicile Clean Poissy|Horaire de 10,03 Euros|Temps plein|||81|10857|78586|
2021-03-08T16:03:02.000Z|78586|K2303|MIS|E|TECXELL INTERIM|Horaire de 10,25 Euros|Temps plein||1|78|19263|78586|
2021-03-08T03:10:48.000Z|78586|H1209|CDI|E|Supplay Argenteuil||Temps plein||||20138|78586|
2021-03-07T12:55:14.000Z|78586|H2909|MIS|D|Ergalis Bezons||Temps plein|||78||78586|
2021-03-07T15:05:49.000Z|78586|H1209|CDI|D|Supplay Argenteuil||Temps plein||||20138|78586|
2021-03-06T03:19:28.000Z|78586|K1304|CDI|D|||Temps plein|||96|10857|78586|
2021-03-05T15:49:11.000Z|78586|H2502|CDD|E|GIF Emploi|Annuel de |Temps plein||||15830|78586|
2021-03-04T12:59:42.000Z|78586|I1309|MIS|D|Start People|Horaire de 12,00 Euros ï¿½ 12,00 Euros|Temps plein|||78||78586|
2021-03-03T16:13:25.000Z|78586|H1203|MIS|E|||Temps plein|||78||78586|
2021-03-03T10:56:49.000Z|78586|F1703|CDI|E|EJM ENTREPRISE|Mensuel de 2400,00 Euros à 2600,00 Euros sur 12 mois|Temps plein||2|43|16261|78586|
2021-03-03T09:40:13.000Z|78586|K2501|CDD|E|MAIRIE SARTROUVILLE||Temps plein||6|84|13715|78586|
2021-03-02T10:20:20.000Z|78586|H2903|CDI|E|C B P COUSSINETS BAGUES DE PRECISION||Temps plein||4|28|20383|78586|
2021-03-01T01:37:07.000Z|78586|I1604|MIS|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|16837|78586|
2021-02-28T14:53:57.000Z|78586|D1405|CDI|E|Manpower||Temps plein||||13434|78586|
2021-02-26T18:03:18.000Z|78586|F1607|CDI|E|L.M FERMETURES|Mensuel de 2500 Euros à 3000 Euros sur 12 mois|Temps plein||3|41|19416|78586|
2021-02-26T02:58:15.000Z|78586|C1504|LIB|D|||Temps plein||||10362|78586|
2021-02-25T20:06:17.000Z|78586|H1207|CDD|E|Page Personnel|Annuel de 27000,00 Euros ï¿½ 30000,00 Euros|Temps plein||||18376|78586|
2021-02-25T06:49:47.000Z|78586|D1507|CDD|D|||Temps plein||||38123|78586|
2021-02-24T02:54:04.000Z|78586|C1504|LIB|D|||Temps plein||||13464|78586|
2021-02-24T02:53:14.000Z|78586|C1504|LIB|D|||Temps plein||||13464|78586|
2021-02-23T08:42:35.000Z|78586|N4102|CDD|D|MAIRIE SARTROUVILLE||Temps plein||5|84|13207|78586|
2021-02-20T15:06:56.000Z|78586|K2502|CDI|D|||Temps plein||||12336|78586|
2021-02-20T08:48:50.000Z|78586|C1504|CDI|D|||Temps plein||||13464|78586|
2021-02-20T08:46:48.000Z|78586|C1504|LIB|D|||Temps plein||||13464|78586|
2021-02-19T11:25:23.000Z|78586|D1212|CDI|E|LA COMPAGNIE DU LIT|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|47|20579|78586|
2021-02-19T10:03:32.000Z|78586|J1507|CDI|D|||Temps plein||||18238|78586|
2021-02-19T02:56:46.000Z|78586|C1504|LIB|D|||Temps plein||||13464|78586|
2021-02-17T06:00:14.000Z|78586|K1207|CDI|E|||Temps plein||||14597|78586|
2021-02-15T07:51:27.000Z|78586|M1203|CDI|E|Implantéà||Temps plein||7||12786|78586|
2021-02-08T16:30:41.000Z|78586|F1607|MIS|E|CAP CITY|Horaire de 12,00 Euros à 13,50 Euros sur 12 mois|Temps plein||4|78|17901|78586|
2021-02-05T15:20:20.000Z|78586|K2503|CDD|E|People &amp; Baby||Temps plein||||10606|78586|
2021-02-04T17:32:56.000Z|78586|D1402|CDD|E|CPM FRANCE|Mensuel de 1800,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|73||78586|
2021-02-03T14:24:59.000Z|78586|K1304|CDD|D|Particulier Employeur||Temps plein|||97|10857|78586|
2021-01-28T17:04:56.000Z|78586|H1207|CDD|E|Page Personnel|Annuel de 27000,00 Euros ï¿½ 30000,00 Euros|Temps plein||||18376|78586|
2021-01-20T03:00:44.000Z|78586|C1504|LIB|D|||Temps plein||||10362|78586|
2021-01-16T05:11:18.000Z|78586|C1504|LIB|D|||Temps plein||||10362|78586|
2021-01-15T14:26:18.000Z|78586|H2504|CDI|E|APIXI|Mensuel de 2750,00 Euros à 3000,00 Euros sur 12 mois|Temps plein||9|70||78586|
2021-01-15T08:05:27.000Z|78586|H1301|MIS|D|Randstad||Temps plein|||78|19723|78586|
2020-10-04T02:54:16.000Z|78586|K1304|CDD|D|Particulier Employeur||Temps plein|||97|10857|78586|
2021-03-16T11:38:10.000Z|78586|K1302|CDI|E|Domidom Conflans Sainte-Honorine|Horaire de 11,00 Euros|Temps plein|||88|11453|78586|
2021-03-16T02:50:13.000Z|78586|J1501|CDD|E|KORIAN||Temps plein||||10891|78586|
2021-03-15T07:11:16.000Z|78586|J1501|CDI|E|||Temps plein||||10891|78586|
2021-03-11T07:18:23.000Z|78586|J1506|CDI|D|||Temps plein|||86|38163|78586|
2021-03-10T15:11:39.000Z|78586|H1404|MIS|D|Aquila Rh Le Vésinet||Temps plein|||78|20193|78586|
2021-03-10T15:05:55.000Z|78586|I1304|MIS|D|Aquila Rh Le Vésinet||Temps plein|||78|19870|78586|
2021-03-09T03:29:00.000Z|78586|C1504|LIB|D|||Temps plein||||16963|78586|
2021-03-07T03:19:47.000Z|78586|K1303|CDD|E|Kinougarde Versailles|Horaire de 10,25 Euros|Temps plein|||||78586|
2021-03-06T21:06:18.000Z|78586|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88|11480|78586|
2021-03-06T20:59:07.000Z|78586|K1303|CDD|D|||Temps plein|||||78586|
2021-03-04T12:04:21.000Z|78586|J1506|CDI|D|||Temps plein||||38163|78586|
2021-03-02T20:17:00.000Z|78586|K1302|CDI|E|Petits-fils Saint-Germain-en-Laye||Temps plein|||88|11453|78586|
2021-03-02T19:25:10.000Z|78586|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88||78586|
2021-03-01T11:04:24.000Z|78586|K1303|CDI|D|ROSE KIMONO|Horaire de 10,28 Euros à 11,50 Euros sur 12 mois|Temps partiel||1|88||78586|
2021-02-28T09:21:58.000Z|78586|K1302|CDI|D|ALTIDOM||Temps plein||||11453|78586|
2021-02-26T03:56:14.000Z|78586|C1504|LIB|D|||Temps plein||||16963|78586|
2021-02-23T16:48:02.000Z|78586|K1302|CDI|E|PRO SENIORS|Horaire de 10,49 Euros à 13,20 Euros sur 12 mois|Temps plein||6|88|11453|78586|
2021-02-22T21:03:52.000Z|78586|J1501|CDI|E|DomusVi||Temps plein|||70|10891|78586|
2021-02-22T21:01:41.000Z|78586|J1501|CDD|E|DomusVi||Temps plein|||70|10891|78586|
2021-02-22T21:01:27.000Z|78586|J1501|CDD|E|DomusVi||Temps plein|||70|10891|78586|
2021-02-18T17:00:47.000Z|78586|K1302|CDI|D|VITALLIANCE|Horaire de 10,25 Euros à 11,25 Euros sur 12 mois|Temps partiel||5|88|11453|78586|
2021-02-18T05:57:51.000Z|78586|J1506|CDI|D|||Temps plein|||86|38163|78586|
2021-02-17T08:01:15.000Z|78586|J1506|CDI|D|||Temps plein|||86|38163|78586|
2021-02-17T06:41:21.000Z|78586|C1504|LIB|D|||Temps plein||||16963|78586|
2021-02-15T21:49:42.000Z|78586|I1305|CDI|E|Manpower||Temps plein||||19838|78586|
2021-02-03T16:04:09.000Z|78586|D1407|CDI|E|ISOL ECO HABITAT|Mensuel de 1800,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|43|20291|78586|
2021-02-02T13:14:46.000Z|78586|K2107|CDI|E|Superprof||Temps plein|||||78586|
2021-01-10T21:01:13.000Z|78586|K1302|CDI|E|||Temps plein||||11453|78586|
2021-03-16T02:50:42.000Z|78586|J1506|CDD|E|KORIAN||Temps plein||||15545|78586|
2021-03-16T02:49:58.000Z|78586|J1506|CDD|E|KORIAN||Temps plein||||15545|78586|
2021-03-15T10:20:28.000Z|78586|D1104|CDI|D|BOULANGERIE LE MESNIL||Temps plein||5|10|17576|78586|
2021-03-15T07:14:33.000Z|78586|J1506|CDI|D|Groupe Domino||Temps plein||||15545|78586|
2021-03-12T14:29:23.000Z|78586|I1604|CDI|E|AQUILA RH|Mensuel de 1750 Euros à 1950 Euros sur 12 mois|Temps plein||6|78|16446|78586|
2021-03-12T06:58:54.000Z|78586|H2206|MIS|D|Aquila Rh Le Vésinet||Temps plein|||78|16611|78586|
2021-03-12T06:58:16.000Z|78586|F1602|MIS|D|Aquila Rh Le Vésinet||Temps plein|||78|14635|78586|
2021-03-11T07:17:45.000Z|78586|F1602|MIS|D|Aquila Rh Le Vésinet||Temps plein|||78|14635|78586|
2021-03-10T16:58:57.000Z|78586|F1202|CDI|E|MUGO|Mensuel de 1900,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||8|81|12090|78586|
2021-03-10T15:09:56.000Z|78586|H2206|MIS|D|Aquila Rh Le Vésinet||Temps plein|||78|16611|78586|
2021-03-09T16:35:02.000Z|78586|K2105|CDI|E|ACADOMIA|Horaire de 18 Euros à 24 Euros sur 12 mois|Temps partiel||7|88|18137|78586|
2021-03-09T12:06:50.000Z|78586|K2107|CDD|D|Complétude|Horaire de 18,68 Euros ï¿½ 23,68 Euros|Temps partiel||5|85|18173|78586|
2021-03-09T06:41:33.000Z|78586|H2602|MIS|D|||Temps plein|||78||78586|
2021-03-08T17:13:23.000Z|78586|F1603|MIS|E|PFC RH||Temps plein||4|78|17838|78586|
2021-03-08T06:02:48.000Z|78586|K2107|CDD|D|Complétude|Horaire de 17,06 Euros ï¿½ 22,06 Euros|Temps partiel||5|85|18109|78586|
2021-03-05T12:15:07.000Z|78586|K2107|CDD|D|Complétude|Horaire de 17,62 Euros ï¿½ 22,62 Euros|Temps partiel||5|85|18109|78586|
2021-03-05T13:29:12.000Z|78586|K2107|CDD|E|Complétude Versailles|Horaire de 17,62 Euros|Temps plein|||96|18109|78586|
2021-03-04T12:00:05.000Z|78586|I1604|CDI|D|Aquila Rh||Temps plein||||16446|78586|
