dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2020-12-09T14:26:45.000Z|97227|M1203|CDD|E|||Temps plein||6|77|12786|97227|
2021-03-05T03:00:32.000Z|97227|C1504|LIB|D|||Temps plein||||11380|97227|
