dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T11:26:28.000Z|63307|K1304|CDD|E|Complétude Clermont-Ferrand|Horaire de 12,86 Euros|Temps plein|||96|10805|63307|
2021-03-16T11:20:44.000Z|63307|K1304|CDD|E|Complétude Clermont-Ferrand|Horaire de 12,86 Euros|Temps plein|||96|10805|63307|
2021-02-24T22:10:40.000Z|63307|K1304|CDI|E|Coviva Clermont-Ferrand||Temps partiel||||10805|63307|
2021-03-16T11:26:50.000Z|63307|K2107|CDD|E|Complétude Clermont-Ferrand|Horaire de 12,86 Euros|Temps plein|||96|38345|63307|
2021-03-16T11:16:30.000Z|63307|K1302|CDI|D|Senior Compagnie Clermont-Ferrand||Temps plein||||11453|63307|
2021-03-02T20:15:44.000Z|63307|K2105|CDD|D|Allegro Puy-de-Dôme|Horaire de 20,00 Euros|Temps plein||||18116|63307|
2021-02-17T03:55:54.000Z|63307|C1504|LIB|D|||Temps plein||||13464|63307|
2021-02-12T16:54:14.000Z|63307|M1203|CDI|S|TEMPORIS||Temps plein||||15368|63307|
2021-01-08T04:50:45.000Z|63307|C1504|LIB|D|||Temps plein||||16963|63307|
2021-03-16T11:25:24.000Z|63307|K2107|CDD|E|Complétude Clermont-Ferrand|Horaire de 12,86 Euros|Temps plein|||96|18109|63307|
2021-03-12T13:59:32.000Z|63307|K2107|CDD|D|Complétude|Horaire de 12,86 Euros ï¿½ 17,86 Euros|Temps plein||5|85|18109|63307|
2021-02-25T08:55:25.000Z|63307|M1805|CDI|E|EFFIDENCE S.A.S.||Temps plein||9|62|38976|63307|
2021-03-12T13:55:25.000Z|63307|K2107|CDD|D|Complétude|Horaire de 12,86 Euros ï¿½ 17,86 Euros|Temps plein||5|85|18173|63307|
2021-03-08T08:26:36.000Z|63307|F1602|CDD|E|CHIQUET ELEC|Mensuel de 1592,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||3|43|14614|63307|
2021-02-24T17:32:09.000Z|63307|F1608|MIS|E|RANDSTAD|Horaire de 12 Euros sur 12 mois|Temps plein||4|78|11690|63307|
2021-02-16T08:38:49.000Z|63307|F1611|CDI|E||Mensuel de 1585 Euros à 2500 Euros sur 12 mois|Temps plein||6|43||63307|
