dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T15:13:41.000Z|67300|H1404|MIS|E|Temporis||Temps plein|||78|10552|67300|
2021-03-15T15:09:26.000Z|67300|N1103|MIS|E|Temporis||Temps plein|||78|17993|67300|
2021-03-15T08:38:03.000Z|67300|M1502|CDI|E|||Temps plein||||11863|67300|
2021-03-11T11:34:25.000Z|67300|N1103|CDI|E|Sup Interim||Temps plein||||16290|67300|
2021-03-11T07:14:45.000Z|67300|M1607|MIS|D|Aquila Rh||Temps plein|||78|11183|67300|
2021-03-10T16:14:39.000Z|67300|N1103|MIS|D|||Temps plein|||78||67300|
2021-03-09T10:14:27.000Z|67300|D1212|CDD|E|Weldom|Horaire de 10,25 Euros|Temps plein||6|47|20561|67300|
2021-03-06T12:51:33.000Z|67300|M1502|CDI|E|Randstad||Temps plein||||11863|67300|
2021-03-02T20:13:39.000Z|67300|N1103|MIS|E|wolf intérim|Horaire de 11,00 Euros|Temps plein||2|78|16290|67300|
2021-02-28T07:21:52.000Z|67300|N1103|MIS|D|||Temps plein|||78||67300|
2021-02-28T13:09:14.000Z|67300|H1404|MIS|S|TEMPORIS||Temps plein|||78|10552|67300|
2021-02-28T03:05:04.000Z|67300|H3302|MIS|D|Randstad||Temps plein|||78||67300|
2021-02-26T16:48:06.000Z|67300|N1103|MIS|S|TEMPORIS||Temps plein|||78|17993|67300|
2021-02-26T16:48:05.000Z|67300|N1103|MIS|S|TEMPORIS||Temps plein|||78|17993|67300|
2021-02-24T12:04:04.000Z|67300|H2909|MIS|S|RANDSTAD|Horaire de 10,30 Euros sur 12 mois|Temps plein||6|78||67300|
2021-01-13T15:31:28.000Z|67300|M1502|CDD|E|RANDSTAD INHOUSE SERVICES||Temps plein||8|78|11863|67300|
2021-03-15T16:07:37.000Z|67300|N1103|CDI|D|WIETRICH SAS|Mensuel de 1850,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||5|45|16276|67300|
2021-03-15T15:13:16.000Z|67300|M1810|MIS|E|Temporis||Temps plein|||78|17238|67300|
2021-03-12T09:09:14.000Z|67300|D1401|CDI|E|KONGSBERG RAUFOSS DISTRIBUTION|Mensuel de 2200,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||7|45|38959|67300|
2021-03-09T16:23:57.000Z|67300|K1203|CDD|E| INTERMEDIAIRE SERVIR||Temps partiel||6|78||67300|
2021-03-01T10:18:55.000Z|67300|N1103|MIS|D|||Temps plein|||78|16277|67300|
2021-02-26T16:47:59.000Z|67300|H2903|MIS|S|TEMPORIS||Temps plein|||78|20497|67300|
2021-02-26T16:47:56.000Z|67300|H3302|MIS|S|TEMPORIS||Temps plein|||78|17100|67300|
2021-02-26T16:47:48.000Z|67300|H2909|MIS|S|TEMPORIS||Temps plein|||78|11175|67300|
2021-02-25T13:48:07.000Z|67300|H2909|MIS|E||Mensuel de 1470,00 Euros|Temps plein|||78||67300|
2021-02-24T09:40:52.000Z|67300|K1207|CDD|E|ASS MISSION LOCAL BASSIN EMPLOI MOLSHEIM||Temps plein||6|88|14597|67300|
2021-02-23T15:00:04.000Z|67300|D1401|CDI|E|MB2 PRODUCTION|Mensuel de 1800,00 Euros sur 12 mois|Temps plein||6|46|11210|67300|
2021-02-23T10:54:30.000Z|67300|K1304|CDI|D|Tout à Dom Services Lingolsheim||Temps plein||||14771|67300|
2021-02-15T22:12:36.000Z|67300|D1405|CDI|E|Manpower Recrutement||Temps plein||||13434|67300|
2021-02-15T14:46:28.000Z|67300|J1507|CDD|E|People &amp; Baby||Temps plein||||18242|67300|
2021-02-12T12:56:19.000Z|67300|H2504|CDI|E|L'OFFRE RH|Annuel de 40000,00 Euros ï¿½ 45000,00 Euros|Temps plein||8|||67300|
2021-02-11T15:25:55.000Z|67300|K1304|CDD|D|SOINS A DOMICILE||Temps plein||5|88|10805|67300|
2021-02-10T13:05:26.000Z|67300|C1206|CDI|D|||Temps plein||||11770|67300|
2021-01-28T05:03:11.000Z|67300|I1604|CDI|E|||Temps plein|||82|18316|67300|
2021-01-27T16:56:02.000Z|67300|H2903|MIS|E|||Temps plein|||78|20497|67300|
2021-03-16T08:49:39.000Z|67300|D1401|CDI|E|ELSASS EMPLOI|Annuel de 26000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||6|78|12748|67300|
2021-03-15T15:09:23.000Z|67300|N4103|MIS|E|Temporis||Temps plein|||78|13307|67300|
2021-03-15T15:08:33.000Z|67300|H2903|MIS|E|Temporis||Temps plein|||78|15164|67300|
2021-03-15T08:50:07.000Z|67300|K1302|CDI|D|SOLUTIA STRASBOURG SUD|Horaire de 10,31 Euros sur 12 mois|Temps partiel||6|88|11456|67300|
2021-03-15T05:01:23.000Z|67300|H2502|CDI|E|Rh||Temps plein||7||12185|67300|
2021-03-14T21:04:56.000Z|67300|C1205|CDI|E|Supplay||Temps plein||||13429|67300|
2021-03-14T13:18:28.000Z|67300|F1704|MIS|E|Wolf intérim Nord alsace|Horaire de 10,50 Euros ï¿½ 12,00 Euros|Temps plein||2|78|16351|67300|
2021-03-12T14:56:00.000Z|67300|I1604|CDI|E|AQUILA RH|Mensuel de 1850,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|78|16837|67300|
2021-03-12T12:56:12.000Z|67300|H2901|CDI|E|Sup Interim||Temps plein||||10914|67300|
2021-03-11T15:49:25.000Z|67300|H1502|CDI|D|LGC STANDARDS|Annuel de 33000,00 Euros à 37000,00 Euros sur 12 mois|Temps plein||8|46||67300|
2021-03-10T09:05:14.000Z|67300|M1203|CDI|E|VHM||Temps plein||6|64|12792|67300|
2021-03-10T16:16:30.000Z|67300|H3202|MIS|D|Supplay||Temps plein|||78||67300|
2021-03-10T16:13:12.000Z|67300|H2905|CDI|D|Supplay||Temps plein||||17083|67300|
2021-03-10T16:13:10.000Z|67300|N1101|MIS|D|||Temps plein|||78|11679|67300|
2021-03-10T16:12:32.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-03-10T16:12:32.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-03-10T16:09:56.000Z|67300|H2903|CDD|E|||Temps plein||||17270|67300|
2021-03-08T11:09:03.000Z|67300|H1207|CDD|E|AMEG INDUSTRIE 2|Annuel de 25000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||7|71|20234|67300|
2021-03-07T03:07:45.000Z|67300|K1302|CDI|E|Unaide Bas Rhin|Horaire de 13,02 Euros|Temps partiel||||11453|67300|
2021-03-06T03:14:17.000Z|67300|A1301|CDI|D|||Temps plein||||20179|67300|
2021-03-05T14:20:04.000Z|67300|D1401|CDI|E|WOLF INTERIM NORD ALSACE||Temps plein||6||12748|67300|
2021-03-05T14:17:38.000Z|67300|A1405|MIS|D|GUID'INTERIM|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78|17540|67300|
2021-03-05T10:43:38.000Z|67300|N4101|CDD|D|SMICTOMME DE MOLSHEIM ET ENVIRONS|Annuel de 23500,00 Euros à 26500,00 Euros sur 12 mois|Temps plein||3|38|12902|67300|
2021-03-05T10:20:34.000Z|67300|K2503|CDI|D|SARL LUXANT SECURITY GRAND NORD|Horaire de 10,29 Euros à 10,59 Euros sur 12 mois|Temps partiel||6|80|10556|67300|
2021-03-05T03:16:28.000Z|67300|D1103|CDI|D|||Temps plein||||11741|67300|
2021-03-05T13:21:46.000Z|67300|K1302|CDI|E|Unaide Pas de Calais|Horaire de 13,02 Euros|Temps partiel||||11453|67300|
2021-03-05T03:01:16.000Z|67300|H1404|CDI|D|Gezim||Temps plein||||20200|67300|
2021-03-04T10:32:11.000Z|67300|K1706|CDD|D|||Temps plein||6|84|15247|67300|
2021-03-02T06:52:50.000Z|67300|M1302|CDI|E|Randstad||Temps plein|||||67300|
2021-03-01T10:19:13.000Z|67300|H2602|MIS|E|||Temps plein|||78|11616|67300|
2021-03-01T10:18:53.000Z|67300|H2603|MIS|E|||Temps plein|||78||67300|
2021-03-01T10:17:41.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-03-01T10:17:14.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-03-01T10:17:06.000Z|67300|H2604|MIS|D|||Temps plein|||78||67300|
2021-03-01T10:16:47.000Z|67300|H2604|MIS|D|||Temps plein|||78||67300|
2021-02-28T03:10:38.000Z|67300|H3301|MIS|D|Randstad||Temps plein|||78|12981|67300|
2021-02-26T11:35:32.000Z|67300|H1303|CDI|E|MANAGING STRASBOURG|Annuel de 25000,00 Euros à 29000,00 Euros sur 12 mois|Temps plein||7|70||67300|
2021-02-26T16:47:36.000Z|67300|H3201|MIS|S|TEMPORIS||Temps plein|||78||67300|
2021-02-26T16:47:28.000Z|67300|H3201|MIS|S|TEMPORIS||Temps plein|||78||67300|
2021-02-25T13:04:34.000Z|67300|I1102|CDI|E|||Temps plein|||||67300|
2021-02-24T09:18:03.000Z|67300|D1401|CDI|E|VHM||Temps plein||6|64|12748|67300|
2021-02-23T09:24:59.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-02-23T09:24:58.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-02-21T19:33:52.000Z|67300|H1502|CDI|E|Manpower Recrutement||Temps plein||||19066|67300|
2021-02-20T19:02:29.000Z|67300|N1303|CDI|E|Actua Rosheim||Temps plein||||20181|67300|
2021-02-20T08:50:50.000Z|67300|C1504|CDI|D|||Temps plein||||13464|67300|
2021-02-19T16:43:42.000Z|67300|D1504|FRA|D|ELYSEE CONCEPT||Temps plein||9|70|14259|67300|
2021-02-15T22:00:01.000Z|67300|H2903|CDI|E|Manpower Recrutement||Temps plein||||10338|67300|
2021-02-15T15:41:45.000Z|67300|H2903|CDI|E|BC Usinages|Mensuel de 1800,00 Euros à 3000,00 Euros sur 12 mois|Temps plein||3|25|15164|67300|
2021-02-14T21:16:22.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-02-14T21:15:48.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-02-14T21:15:36.000Z|67300|H2604|MIS|D|||Temps plein|||78||67300|
2021-02-14T21:15:29.000Z|67300|H2604|MIS|E|||Temps plein|||78||67300|
2021-02-14T21:14:39.000Z|67300|H2603|MIS|E|||Temps plein|||78||67300|
2021-02-11T11:56:06.000Z|67300|H1209|CDI|D|||Temps plein|||||67300|
2021-01-28T15:25:01.000Z|67300|M1302|CDI|D|RANDSTAD INHOUSE SERVICES||Temps plein||8|78||67300|
2021-01-28T15:07:22.000Z|67300|M1502|CDI|D|RANDSTAD INHOUSE SERVICES||Temps plein||8|78|13538|67300|
2021-01-27T14:45:08.000Z|67300|K1302|CDD|E|ABRAPA - SOINS A DOMICILE||Temps plein||6|88|11456|67300|
||||||||||||67300|
2020-12-22T10:10:09.000Z|67300|G1703|CDD|E|MAIRIE|Horaire de 10,25 Euros|Temps plein||5|84|18320|67300|
2021-03-15T15:28:52.000Z|67300|K1303|CDI|E|||Temps plein|||||67300|
2021-03-15T14:59:07.000Z|67300|I1304|CDI|E|Merck - division Life Science|Annuel de 35000,00 Euros à 40000,00 Euros sur 13 mois|Temps plein||7|28|19870|67300|
2021-03-15T08:38:27.000Z|67300|D1403|CDI|D|||Temps plein||||12738|67300|
2021-03-12T16:35:09.000Z|67300|F1703|MIS|E|FLEXIWORK EASY|Horaire de 10,50 Euros à 13,50 Euros sur 12 mois|Temps plein||2|78|16250|67300|
2021-03-12T03:03:53.000Z|67300|C1504|LIB|D|||Temps plein||||10362|67300|
2021-03-08T19:54:47.000Z|67300|F1604|CDI|D|PROSURTOUT   0610244266|Mensuel de 1652,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||3|43|17831|67300|
2021-02-28T16:56:05.000Z|67300|D1403|CDI|E|Manpower||Temps plein||||12738|67300|
2021-02-25T22:05:06.000Z|67300|I1305|CDI|E|Manpower Recrutement||Temps plein||||19838|67300|
2021-02-16T13:20:50.000Z|67300|D1403|CDI|D|CULLIGAN FRANCE|Annuel de 25000,00 Euros à 35000,00 Euros sur 12 mois|Temps plein||5|28|12738|67300|
2021-02-12T02:50:20.000Z|67300|H1404|CDI|D|Gezim||Temps plein||||20193|67300|
2021-01-07T06:00:18.000Z|67300|C1504|LIB|D|||Temps plein||||10362|67300|
2021-03-15T15:23:37.000Z|67300|H2913|MIS|E|Actua||Temps plein|||78|19475|67300|
2021-03-08T15:37:34.000Z|67300|J1506|LIB|E|Cabinet Martine BUCHERT||Temps plein||7|86|15545|67300|
2021-03-03T12:02:10.000Z|67300|F1703|CDI|D|ADECCO|Mensuel de 1650,00 Euros à 1750,00 Euros sur 12 mois|Temps plein||5|78|16263|67300|
2021-02-24T09:04:22.000Z|67300|D1407|CDI|E|VHM||Temps plein||6|64|15614|67300|
2021-02-24T03:58:12.000Z|67300|D1406|CDI|D|||Temps plein|||82|12499|67300|
2021-02-17T08:04:42.000Z|67300|M1503|CDI|E||Annuel de 27000,00 Euros ï¿½ 33000,00 Euros|Temps plein|||69|19147|67300|
2021-02-16T15:35:37.000Z|67300|I1604|CDI|D|GARAGE ANDRE ET FILS|Mensuel de 1800,00 Euros sur 12 mois|Temps plein||3|45|16446|67300|
2021-02-15T07:56:51.000Z|67300|F1603|CDI|E|||Temps plein||||11981|67300|
2021-02-12T12:40:55.000Z|67300|F1603|CDI|E|Réseau alliance||Temps plein||8||16004|67300|
2021-02-12T12:40:54.000Z|67300|F1603|CDI|E|reseau alliance|Annuel de 20000,00 Euros ï¿½ 30000,00 Euros|Temps plein||7||11981|67300|
2021-01-27T17:02:02.000Z|67300|H2913|MIS|E|||Temps plein|||78|19468|67300|
