dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T09:32:24.000Z|30028|A1203|MIS|E|RANDSTAD|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||1|78|17515|30028|
2021-03-10T19:00:10.000Z|30028|K2204|CDI|E|BV SERVICES|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||6|81||30028|
2021-03-10T14:41:50.000Z|30028|K2111|CDD|E|PEPS|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||6|85||30028|
2021-03-10T14:05:46.000Z|30028|N1103|CDD|D|IFCDIS|Mensuel de 661,95 Euros à 1539,95 Euros sur 12 mois|Temps plein||5|47|16290|30028|
2021-03-08T12:13:02.000Z|30028|D1507|CDI|D|MARCEL&FILS|Mensuel de 1560,96 Euros à 1560,96 Euros sur 12 mois|Temps plein||6|47|14811|30028|
2021-03-01T19:02:26.000Z|30028|J1303|CDD|E|MUTUALITE FRANCAISE GRAND SUD SSAM|Annuel de 20000,00 Euros à 22000,00 Euros sur 12 mois|Temps plein||6|65|11265|30028|
2021-03-01T09:39:50.000Z|30028|G1603|CDD|D|SARL LANGUEDOC RESTAURATION|Mensuel de 1111,00 Euros sur 12 mois|Temps partiel||6|56|14813|30028|
2021-02-26T12:12:10.000Z|30028|N4105|CDI|E|EXPL DES ETS TALMANT|Mensuel de 2400,00 Euros sur 12 mois|Temps plein||6|46|11999|30028|
2021-02-26T11:11:11.000Z|30028|M1501|CDD|D|D&S||Temps plein||8|71|11251|30028|
2021-02-24T14:34:08.000Z|30028|K2204|CDD|D|||Temps partiel||6|84||30028|
2021-02-19T13:04:23.000Z|30028|N1103|CDD|D|INTERMARCHE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|47|18317|30028|
2021-02-19T12:49:22.000Z|30028|D1507|CDD|D|INTERMARCHE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|47|14778|30028|
2021-02-18T11:36:53.000Z|30028|K2204|CDI|D|HSE PROPRETE ET SERVICES|Horaire de 10,44 Euros à 10,44 Euros sur 12 mois|Temps partiel||5|81|10571|30028|
2021-02-17T14:09:22.000Z|30028|D1106|CDD|D||Mensuel de 856,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||5|47|38776|30028|
2021-01-15T09:17:10.000Z|30028|D1106|CDI|E|BOULANGERIE CARACTERES|Horaire de 11,00 Euros|Temps partiel||5|10|20560|30028|
2021-01-13T09:55:41.000Z|30028|K2501|CDD|D|SG2A|Mensuel de 1572,98 Euros à 1572,98 Euros sur 12 mois|Temps plein||6|55|15232|30028|
2021-01-08T10:21:01.000Z|30028|K1202|CDD|E||Mensuel de 1824 Euros sur 12 mois|Temps plein||9|84|14586|30028|
2021-03-15T21:42:13.000Z|30028|K1304|CDI|E|||Temps plein||||10857|30028|
2021-03-15T10:23:59.000Z|30028|D1403|CCE|D|MOVE HEALTH||Temps plein||5|47|13489|30028|
2021-03-12T12:13:36.000Z|30028|M1801|CDI|E|||Temps plein||||10301|30028|
2021-03-11T07:17:38.000Z|30028|C1501|CDI|D|Lynx Rh||Temps plein||||15327|30028|
2021-03-10T10:14:21.000Z|30028|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|30028|
2021-03-09T20:55:49.000Z|30028|K2503|CDD|D|YZOPE PROTECTION|Mensuel de 1559,48 Euros à 1666,34 Euros sur 12 mois|Temps plein||6|80|10556|30028|
2021-03-09T12:29:20.000Z|30028|K1302|CDD|E||Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88|11256|30028|
2021-03-09T12:27:36.000Z|30028|K1302|CDI|E||Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88|11256|30028|
2021-03-09T11:42:01.000Z|30028|K1302|CDD|E|||Temps plein||6|86|11453|30028|
2021-03-08T11:15:06.000Z|30028|I1103|MIS|E|2C SOURCING|Horaire de 11,00 Euros à 11,00 Euros sur 12 mois|Temps plein||5|78|18798|30028|
2021-03-08T10:53:31.000Z|30028|K1302|CDI|E|ONELA|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88|11255|30028|
2021-03-05T15:32:58.000Z|30028|A1405|CDD|E|JL |Horaire de 10,25 Euros|Temps plein||2|01|19624|30028|
2021-03-05T10:13:57.000Z|30028|K1207|CDD|E||Mensuel de 1900,00 Euros sur 12 mois|Temps plein||6|87|14597|30028|
2021-03-01T16:30:10.000Z|30028|F1704|MIS|S|ADEQUAT INTERIM|Mensuel de 1555,00 Euros à 1650,00 Euros sur 12 mois|Temps plein||5|78|16351|30028|
2021-03-01T09:32:12.000Z|30028|G1602|CDI|E|SARL LANGUEDOC RESTAURATION|Mensuel de 1700,00 Euros sur 13 mois|Temps plein||6|56|19354|30028|
2021-02-23T10:56:04.000Z|30028|A1203|CDD|D|TB MULTISERVICES|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|81||30028|
||||||||||||30028|
2021-02-19T13:35:00.000Z|30028|N4102|CDI|D||Mensuel de 1616,43 Euros à 2300 Euros sur 12 mois|Temps plein||2|86|11992|30028|
2021-02-12T15:07:41.000Z|30028|K1201|CDD|D|DTPJJ|Mensuel de 1720,00 Euros sur 12 mois|Temps plein||6|84|11335|30028|
2021-02-11T16:12:51.000Z|30028|K2301|CDI|E|ENDEL ENGIE|Annuel de 20000 Euros à 40000 Euros sur 12 mois|Temps plein||2|70||30028|
2021-02-08T12:37:38.000Z|30028|K1403|CDD|E|RIPOSTE|Mensuel de 1600,00 Euros à 2000,00 Euros sur 12 mois|Temps partiel||9|94|38657|30028|
2021-03-16T11:02:42.000Z|30028|K2106|CDD|D|COLLEGE PRIVE ST JEAN||Temps partiel||6|85|18161|30028|
2021-03-16T09:04:07.000Z|30028|K1204|CDD|E|COMMUNAUTE D'AGGLOMERATION DU GARD RHODA|Mensuel de 2300 Euros sur 12 mois|Temps plein||8|84|11813|30028|
2021-03-15T06:58:29.000Z|30028|M1810|CDI|D|Lynx Rh||Temps plein||||20168|30028|
2021-03-15T05:08:31.000Z|30028|M1302|CDI|E|||Temps plein||7||38660|30028|
2021-03-12T09:36:37.000Z|30028|H1302|MIS|D|ADECCO|Mensuel de 2500,00 Euros à 3500,00 Euros sur 12 mois|Temps plein||9|78|15790|30028|
2021-03-12T05:44:33.000Z|30028|C1502|CDI|D|Lynx Rh||Temps plein||||11801|30028|
2021-03-12T12:14:02.000Z|30028|M1802|CDI|E|||Temps plein||||15873|30028|
2021-03-12T12:12:06.000Z|30028|M1802|CDI|E|||Temps plein||||11113|30028|
2021-03-11T17:07:37.000Z|30028|E1305|CDD|D|CFC|Mensuel de 1235,00 Euros à 1250,00 Euros sur 12 mois|Temps partiel||6|85|13743|30028|
2021-03-11T16:01:16.000Z|30028|D1509|CDI|E||Annuel de 28718,00 Euros sur 13 mois|Temps plein||8|47|12324|30028|
2021-03-11T12:25:26.000Z|30028|M1703|CDI|E|||Temps plein|||||30028|
2021-03-11T09:30:18.000Z|30028|F1607|MIS|E|Randstad||Temps plein|||78|19419|30028|
2021-03-10T16:00:31.000Z|30028|I1304|CDI|E|ORANO DS||Temps plein||6|38||30028|
2021-03-10T15:44:03.000Z|30028|I1304|CDI|E|ORANO DS||Temps plein||6|38||30028|
2021-03-10T15:30:49.000Z|30028|H2701|CDI|E|Orano DS||Temps plein||4|38||30028|
2021-03-10T15:13:38.000Z|30028|I1304|CDI|E|ORANO DS||Temps plein||6|38|10510|30028|
2021-03-10T12:15:29.000Z|30028|I1304|CDI|E|FORUM NUCLEAIRE||Temps plein||6|38||30028|
2021-03-10T11:52:04.000Z|30028|I1503|CDI|E|Orano DS||Temps plein||7|38||30028|
2021-03-10T10:53:06.000Z|30028|I1306|CDI|E|FORUM NUCLEAIRE||Temps plein||7|38||30028|
2021-03-10T10:40:10.000Z|30028|I1310|CDI|E|NUCLEAIRE ||Temps plein||7|38|12578|30028|
