dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-07T09:13:20.000Z|62758|D1401|CDD|D||Mensuel de 699,00 Euros ï¿½ 1554,00 Euros|Temps plein|||35|38958|62758|
2021-03-03T16:20:27.000Z|62758|D1401|CDD|D|ENEDIS||Temps plein||7|35|38958|62758|
2021-03-02T13:51:12.000Z|62758|D1408|CDD|D|ARMATIS NORD|Horaire de 10,25 Euros sur 12 mois|Temps plein||6|82|20299|62758|
2021-02-09T06:07:04.000Z|62758|M1604|CDI|E|Randstad||Temps plein||8||11227|62758|
2021-01-28T14:19:55.000Z|62758|M1501|CDD|D|AFPI ACM FORMATION||Temps plein||5|85|11329|62758|
2021-03-15T16:46:01.000Z|62758|I1203|CDD|E|||Temps plein||3|43||62758|
2021-03-09T09:13:03.000Z|62758|N1103|CDD|D|AFPI ACM FORMATION||Temps plein||5|85|10748|62758|
2021-03-12T09:10:43.000Z|62758|J1303|MIS|D|Randstad||Temps plein|||78||62758|
2021-03-09T14:58:33.000Z|62758|F1603|CDI|E|LOGISTA||Temps plein||2|43|11981|62758|
2021-03-08T09:57:40.000Z|62758|I1103|CDI|E|NORAUTO|Mensuel de 2150,00 Euros à 2600,00 Euros sur 12 mois|Temps plein||6|45||62758|
2021-02-25T12:41:40.000Z|62758|M1203|CDI|E|||Temps plein||||15368|62758|
2021-02-19T21:26:57.000Z|62758|K1207|CDI|E|ADAE 62||Temps plein||6|88||62758|
2021-02-14T19:18:33.000Z|62758|H1301|MIS|D|Start People|Horaire de 10,25 Euros ï¿½ 10,25 Euros|Temps plein|||78|19723|62758|
2021-02-12T09:03:55.000Z|62758|H1301|MIS|D|Start People|Horaire de 10,25 Euros ï¿½ 10,25 Euros|Temps plein|||78|19723|62758|
2021-02-09T10:37:29.000Z|62758|D1401|CDI|E|SARL CRISTAL SEAFOOD|Mensuel de 2200,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|46|38960|62758|
2021-01-25T10:02:38.000Z|62758|I1604|CDI|E|ASSISTANCE DEPANNAGE MARIE ROSE|Mensuel de 1622 Euros sur 12 mois|Temps plein||2|52||62758|
2021-03-09T09:54:13.000Z|62758|I1102|CDD|D|AFPI ACM FORMATION||Temps plein||5|85|18789|62758|
2021-02-26T04:50:44.000Z|62758|M1801|CDI|E|||Temps plein||||10316|62758|
2021-02-26T04:03:52.000Z|62758|C1504|LIB|D|||Temps plein||||10362|62758|
2021-02-24T13:46:58.000Z|62758|M1203|CDI|E|Randstad|De 2200,00 Euros|Temps plein||||12786|62758|
2021-02-24T03:51:42.000Z|62758|C1504|LIB|D|||Temps plein||||10362|62758|
2021-02-20T08:45:42.000Z|62758|C1504|LIB|D|||Temps plein||||10362|62758|
2021-02-04T11:01:05.000Z|62758|N4101|MIS|D|Start People|Horaire de 10,25 Euros ï¿½ 10,50 Euros|Temps plein|||78|13132|62758|
2021-01-28T14:08:13.000Z|62758|I1304|CDD|D|AFPI ACM FORMATION||Temps plein||5|85|19870|62758|
2021-03-15T05:00:01.000Z|62758|I1604|CDI|E|||Temps plein||||16446|62758|
2021-03-11T09:30:51.000Z|62758|J1102|CDI|D|Appel Medical||Temps plein||||12625|62758|
2021-03-09T09:44:33.000Z|62758|I1309|CDD|D|AFPI ACM FORMATION||Temps plein||5|85|14680|62758|
2021-03-08T09:45:49.000Z|62758|I1604|CDI|E|NORAUTO|Mensuel de 1850,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|45|16446|62758|
2021-03-06T12:46:39.000Z|62758|M1202|CDI|E|||Temps plein||||11407|62758|
2021-02-27T05:04:40.000Z|62758|J1102|CDI|D|Appel Médical Search||Temps plein||||11678|62758|
2021-02-24T03:05:49.000Z|62758|C1504|LIB|D|||Temps plein||||16963|62758|
2021-02-15T16:17:35.000Z|62758|C1504|LIB|D|||Temps plein||||13464|62758|
2021-02-12T02:54:51.000Z|62758|C1504|LIB|D|||Temps plein||||13464|62758|
2021-02-05T11:01:38.000Z|62758|J1102|CDI|D|||Temps plein||||12625|62758|
2021-02-02T14:37:34.000Z|62758|H2902|CDD|D|AFPI ACM FORMATION||Temps plein||5|85|11971|62758|
2021-01-28T14:33:58.000Z|62758|I1309|CDD|D|AFPI ACM FORMATION||Temps plein||5|85|14619|62758|
