dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-12T10:41:52.000Z|13078|N1303|MIS|E|RAS 580|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||5|78|11295|13078|
2021-03-11T16:29:19.000Z|13078|N1103|MIS|E|CRIT INTERIM|Mensuel de 1700,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|78|17993|13078|
2021-03-08T14:06:45.000Z|13078|N1303|MIS|E|DOMINO PROVENCE INTERIM|Horaire de 10,25 Euros à 10,84 Euros sur 12 mois|Temps plein||5|78|11295|13078|
2021-03-03T16:45:42.000Z|13078|K2501|CDD|E|13 HABITAT|Mensuel de 1570,00 Euros à 1570,00 Euros sur 13 mois|Temps plein||3|68||13078|
2021-03-03T11:49:40.000Z|13078|N1105|MIS|D|Start People|Horaire de 10,25 Euros|Temps plein|||78|16361|13078|
2021-02-24T10:07:23.000Z|13078|H3301|MIS|D|SAMSIC EMPLOI PACA MARSEILLE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|17110|13078|
2021-02-24T20:59:52.000Z|13078|N1103|MIS|E||Horaire de 12,40 Euros ï¿½ 12,40 Euros|Temps plein|||78|17993|13078|
2021-01-17T02:59:27.000Z|13078|N1105|MIS|D|Start People|Horaire de 10,25 Euros ï¿½ 10,25 Euros|Temps plein|||78|16361|13078|
2021-01-11T16:22:32.000Z|13078|K1801|CDD|E||Mensuel de 1800,00 Euros sur 12 mois|Temps plein||6|85|13436|13078|
2021-03-15T05:13:48.000Z|13078|N1303|CDI|E|R.a.s.||Temps plein||8|||13078|
2021-03-15T05:08:30.000Z|13078|N1202|CDI|E|R.a.s Intérim||Temps plein||8||10636|13078|
2021-03-12T09:25:11.000Z|13078|N1303|CDI|E|RAS 580|Mensuel de 1850,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||8|78||13078|
2021-03-12T03:02:12.000Z|13078|H1101|CDI|D|||Temps plein||||19195|13078|
2021-03-10T10:03:35.000Z|13078|H2502|CDI|E|Proevolution||Temps plein||||18813|13078|
2021-03-09T11:51:16.000Z|13078|N1103|CDD|D|ADEQUAT 190|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|18032|13078|
