dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-09T11:23:13.000Z|22360|N1103|CDD|D|GEIQ 22 MULTI SECTEURS|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||1|78|16276|22360|
2021-03-11T09:53:53.000Z|22360|K1304|CDI|E|SERVIZEN|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||5|81|10857|22360|
2021-03-10T16:10:17.000Z|22360|K1304|CDD|E|ASSOCIATION ICAR|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|10857|22360|
2021-03-02T14:46:36.000Z|22360|K1203|CDD|E|BRIGADES VERTES|Mensuel de 1900,00 Euros sur 12 mois|Temps plein||6|81||22360|
2021-02-08T16:20:53.000Z|22360|M1704|CDI|E|DELTAVIT||Temps plein||7|46|11772|22360|
2020-08-18T19:50:50.000Z|22360|A1203|CDD|D|||Temps plein||||16069|22360|
2021-03-16T11:10:46.000Z|22360|K2105|CDD|D|Allegro Côtes d'Armor|Horaire de 20,00 Euros|Temps plein||||18124|22360|
2021-03-16T08:14:29.000Z|22360|F1106|CDD|E|EICE|Annuel de 21000,00 Euros à 25000,00 Euros sur 12 mois|Temps plein||7|71||22360|
2021-03-15T10:10:49.000Z|22360|D1102|CDI|D|AU P'TIT FOURNIL|Mensuel de 1800 Euros sur 12 mois|Temps plein||6|10|11573|22360|
2021-03-12T15:51:08.000Z|22360|J1501|CDD|D|CLINIQUE DE LA CERISAIE||Temps plein||6|86|10891|22360|
2021-03-09T11:41:21.000Z|22360|F1605|CDD|D|GEIQ 22 MULTI SECTEURS|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||1|78|14641|22360|
2021-03-05T14:10:49.000Z|22360|D1301|CDI|E|Aäsgard Trégueux|Annuel de 35000,00 Euros ï¿½ 50000,00 Euros|Temps plein||9||14289|22360|
2021-02-25T18:29:13.000Z|22360|F1704|MIS|E|RESEAU ALLIANCE|Horaire de 10,25 Euros ï¿½ 11,50 Euros|Temps plein||2|78|16352|22360|
2021-02-10T15:28:34.000Z|22360|A1101|CDI|S|||Temps plein||||20404|22360|
2021-03-12T14:49:49.000Z|22360|K1303|CDI|E|KANGOUROU KIDS|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88||22360|
2021-03-12T02:59:19.000Z|22360|C1504|LIB|D|||Temps plein||||10362|22360|
2021-03-09T12:52:11.000Z|22360|H2902|CDI|D|Samsic Emploi||Temps plein|||78|11974|22360|
2021-03-09T11:33:02.000Z|22360|F1705|CDD|D|GEIQ 22 MULTI SECTEURS|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||1|78|11661|22360|
2021-03-06T15:51:45.000Z|22360|H2206|CDI|E|CUISINES ET PASSIONS|Mensuel de 1870,00 Euros à 2150,00 Euros sur 12 mois|Temps plein||3|47||22360|
2021-02-15T07:54:34.000Z|22360|F1201|CDI|E|||Temps plein||||13209|22360|
2021-03-15T15:24:01.000Z|22360|H2206|MIS|E|Manpower St Brieuc Btp||Temps plein|||78|16611|22360|
2021-03-09T11:04:47.000Z|22360|F1701|CDD|D|GEIQ 22 MULTI SECTEURS|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||1|78|11490|22360|
2021-03-04T11:18:09.000Z|22360|F1302|MIS|E|Randstad||Temps plein|||78|13120|22360|
2021-02-25T06:50:09.000Z|22360|C1504|LIB|D|||Temps plein||||13464|22360|
2021-02-24T10:38:08.000Z|22360|F1201|CDI|E|CRIT RENNES BTP|Annuel de 30000 Euros à 35000 Euros sur 12 mois|Temps plein||7|78|13215|22360|
2021-02-10T16:21:47.000Z|22360|F1603|CDI|E|RC PARTENAIRES|Mensuel de 1950,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||3|41|17838|22360|
