dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T09:54:33.000Z|42330|A1203|CDD|E||Horaire de 10,25 Euros|Temps plein||2|84||42330|
2021-03-12T10:01:25.000Z|42330|M1608|CDD|E||Mensuel de 1635,42 Euros sur 12 mois|Temps plein||6|85|19370|42330|
2021-03-12T08:39:08.000Z|42330|G1501|CDD|E||Horaire de 10,56 Euros à 11,00 Euros sur 12 mois|Temps partiel||5|81|20500|42330|
2021-03-08T19:16:33.000Z|42330|D1212|CDD|E|ORANGE|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|47|20629|42330|
2021-03-16T11:45:45.000Z|42330|K1302|CDI|E|Petits-fils Saint-Etienne Ouest|Horaire de 12,50 Euros|Temps plein||||11453|42330|
2021-03-16T11:40:58.000Z|42330|K1302|CDI|E|Petits-fils Saint-Etienne Ouest|Horaire de 15,00 Euros|Temps plein||||11453|42330|
2021-03-16T02:48:56.000Z|42330|G1602|CDI|D|Louvre Hotels||Temps plein||||13861|42330|
2021-03-15T21:53:46.000Z|42330|K2107|CDD|D|Complétude|Horaire de 12,86 Euros ï¿½ 17,86 Euros|Temps plein||5|85|18173|42330|
2021-03-15T09:49:25.000Z|42330|F1702|CDD|E||Horaire de 10,25 Euros|Temps plein||2|84|17499|42330|
2021-03-08T16:22:14.000Z|42330|J1304|CDD|D|||Temps partiel||7|84|11448|42330|
2021-03-02T03:21:09.000Z|42330|C1504|LIB|D|||Temps plein||||16963|42330|
2021-02-25T03:58:05.000Z|42330|I1604|CDI|S|TEMPORIS||Temps plein||||18316|42330|
2021-02-16T14:31:51.000Z|42330|N4105|CDI|E|TRANCEMONVEL|Mensuel de 1900,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||2|49||42330|
2021-02-01T11:43:17.000Z|42330|G1602|CDI|E|CAMPANILE HOTEL||Temps plein||6|55|13861|42330|
2021-02-26T03:49:16.000Z|42330|C1504|LIB|D|||Temps plein||||13464|42330|
2021-02-23T11:34:54.000Z|42330|D1202|CDI|E|Salon de coiffure|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||6|96|12688|42330|
