dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T12:45:50.000Z|01427|M1605|CDI|E|||Temps plein||||11230|01427|
2021-03-11T07:19:07.000Z|01427|E1304|MIS|D|Aquila Rh||Temps plein|||78|14921|01427|
2021-03-11T07:15:28.000Z|01427|N1103|MIS|D|Aquila Rh||Temps plein|||78|17993|01427|
2021-03-10T10:40:50.000Z|01427|E1304|MIS|D|AQUILA RH|Horaire de 10,25 Euros sur 12 mois|Temps plein||1|78|14921|01427|
2021-03-10T10:14:41.000Z|01427|H3302|MIS|D|AQUILA RH|Horaire de 10,25 Euros sur 12 mois|Temps plein||1|78|10406|01427|
2021-03-09T06:04:57.000Z|01427|D1507|CDD|D|||Temps plein||5|47|14769|01427|
2021-02-22T17:40:43.000Z|01427|G1603|CDD|D|SERV' EMPLOI DOMBES SAONE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||5|94|14760|01427|
2021-03-16T11:42:45.000Z|01427|K1302|CDI|E|Domidom Villefranche sur Saone||Temps plein|||88|11453|01427|
2021-03-16T11:37:23.000Z|01427|K1304|CDI|E|Domidom Villefranche sur Saone||Temps partiel|||88|10805|01427|
2021-03-09T15:40:34.000Z|01427|K1207|CDI|D|I T E P L ARC EN CIEL||Temps partiel||7|87|14597|01427|
2021-03-09T15:10:20.000Z|01427|K1207|CDI|D|I T E P L ARC EN CIEL|Mensuel de 1555,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||7|87|14597|01427|
2021-03-09T09:19:41.000Z|01427|K1304|CDI|D|DOMIDOM|Horaire de 10,25 Euros à 10,30 Euros sur 12 mois|Temps partiel||5|88|10857|01427|
2021-03-09T09:17:28.000Z|01427|K1302|CDI|D|DOMIDOM|Horaire de 10,25 Euros à 11 Euros sur 12 mois|Temps plein||3|88|11456|01427|
2021-03-03T15:45:17.000Z|01427|H2803|CDD|D|SA ANCIENS ETS LANGLADE PICARD|Horaire de 10,3 Euros sur 12 mois|Temps plein||3|27|17151|01427|
2021-03-01T10:21:07.000Z|01427|K1304|CDI|E|Shiva Villefranche Sur Saône||Temps partiel||||14771|01427|
2021-02-26T10:17:58.000Z|01427|K2204|CDI|E|ACTIVPROPRE|Horaire de 11 Euros à 13 Euros|Temps plein||2|81|16971|01427|
2021-02-22T08:13:15.000Z|01427|K2110|CDI|D|AUTO ECOLE T.C.M.||Temps plein||6|85||01427|
2021-02-05T11:32:07.000Z|01427|K1203|CDI|E|SERV'DOMICILE|Mensuel de 2000,00 Euros à 2157,00 Euros sur 12 mois|Temps plein||6|88||01427|
2021-01-18T14:28:52.000Z|01427|G1603|CDI|D|ISA KEBAB||Temps partiel||6|56||01427|
2021-01-11T09:44:06.000Z|01427|G1203|CDD|D|NEO SPHERE||Temps plein||5|85||01427|
2021-03-16T03:04:32.000Z|01427|N1303|CDI|D|Adéquat Interim||Temps plein||||12266|01427|
2021-03-15T15:16:49.000Z|01427|A1203|MIS|E|Manpower||Temps plein|||78|17515|01427|
2021-03-14T13:20:24.000Z|01427|H2202|CDI|E|alp emploi|Mensuel de 2500,00 Euros ï¿½ 2700,00 Euros|Temps plein||8|||01427|
2021-03-11T16:03:54.000Z|01427|K2301|CDI|E|COMMUNAUTE DE COMMUNES SAONE VALLEE||Temps plein||9|84||01427|
2021-03-11T15:27:39.000Z|01427|K1802|CDI|E|INITIATIVE DOMBES VAL DE SAONE|Mensuel de 2000 Euros à 2500 Euros sur 12 mois|Temps plein||7|94|11011|01427|
2021-03-11T12:46:46.000Z|01427|A1414|CDI|E|||Temps plein||||17516|01427|
2021-03-11T07:14:58.000Z|01427|E1307|MIS|D|Aquila Rh||Temps plein|||78|17213|01427|
2021-03-09T11:11:19.000Z|01427|G1602|CDI|D|VAL HORIZON -||Temps plein||6|88|13861|01427|
2021-03-08T18:06:37.000Z|01427|H1102|CDI|E|ACASS|Annuel de 30000,00 Euros à 40000,00 Euros sur 12 mois|Temps plein||7|78||01427|
2021-03-04T13:30:24.000Z|01427|N1105|MIS|D|INSIDE STAFFING BY ADEQUAT|Mensuel de 1555,00 Euros à 1650,00 Euros sur 12 mois|Temps plein||5|78|10579|01427|
2021-03-04T13:46:52.000Z|01427|I1401|CDI|E|||Temps plein|||||01427|
2021-03-02T14:21:40.000Z|01427|A1203|CDD|E|MAIRIE DE TREVOUX|Horaire de 10,25 Euros|Temps plein||3|84|16069|01427|
2021-03-02T09:10:33.000Z|01427|H2202|MIS|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|17312|01427|
2021-03-02T17:54:52.000Z|01427|F1201|CDI|E|||Temps plein||9||13211|01427|
2021-03-02T07:10:02.000Z|01427|M1806|CDI|E||Annuel de 40000,00 Euros ï¿½ 45000,00 Euros|Temps plein|||62||01427|
2021-03-01T17:14:02.000Z|01427|H1210|CDI|E|EFFEKTIV|Annuel de 32000,00 Euros à 40000,00 Euros sur 12 mois|Temps plein||7|70||01427|
2021-02-27T20:49:11.000Z|01427|F1607|CDI|E|||Temps plein|||||01427|
2021-02-25T13:07:16.000Z|01427|M1703|CDD|E|Acass||Temps plein||||15865|01427|
2021-02-23T18:17:27.000Z|01427|J1402|CDI|E|NATURHOUSE|Mensuel de 1738,00 Euros à 1750,00 Euros sur 12 mois|Temps plein||6|47|14172|01427|
2021-02-23T12:38:06.000Z|01427|F1605|CDI|E|RESEAU ALLIANCE|Horaire de 11,00 Euros ï¿½ 13,50 Euros|Temps plein||2||14634|01427|
2021-02-22T17:32:38.000Z|01427|M1503|MIS|S|RANDSTAD|Annuel de 40000,00 Euros sur 12 mois|Temps plein||8|78|14375|01427|
2021-02-20T20:52:33.000Z|01427|H1208|CDI|E|||Temps plein||9||11442|01427|
2021-02-18T09:45:36.000Z|01427|H2906|CDI|E||Annuel de 21000,00 Euros|Temps plein|||||01427|
2021-02-18T09:08:27.000Z|01427|H2403|CDI|E|Randstad||Temps plein||||13106|01427|
2021-02-15T14:12:30.000Z|01427|A1203|CDI|E|SERV'DOMICILE|Mensuel de 2000,00 Euros à 2157,00 Euros sur 12 mois|Temps plein||6|88||01427|
2021-02-09T17:07:46.000Z|01427|I1401|CDI|E|LIP TERTIAIRE LYON INFORMATIQUE ET TECHN|Mensuel de 2000,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||7|78|19575|01427|
2021-01-11T13:20:39.000Z|01427|G1703|CDD|D|NEO SPHERE||Temps plein||5|85|18324|01427|
2021-01-08T16:11:14.000Z|01427|G1203|CDD|D|NEO SPHERE||Temps plein||5|85||01427|
2020-09-17T10:53:19.000Z|01427|F1104|CDI|E|NOVASTEEL|Mensuel de 2000,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||2|43|14071|01427|
2021-03-16T11:13:44.000Z|01427|K2303|CDI|E|||Temps plein|||||01427|
2021-03-15T20:50:50.000Z|01427|D1407|CDI|E|Fed Business||Temps plein||||20291|01427|
2021-03-15T12:10:14.000Z|01427|F1503|CDI|E|PSC CENTRE EST|Horaire de 10,25 Euros à 12 Euros sur 12 mois|Temps plein||3|78|11952|01427|
2021-03-10T09:10:17.000Z|01427|K1303|CDI|E|||Temps plein|||||01427|
2021-03-08T03:07:05.000Z|01427|I1304|CDI|E|||Temps plein||||19870|01427|
2021-03-06T18:40:49.000Z|01427|K1303|CDI|D|||Temps plein|||||01427|
2021-03-05T11:30:26.000Z|01427|H2602|CDI|E|SCHERMESSER ELECTRIC SYSTEMS|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps plein||4|27|16872|01427|
2021-03-05T05:54:32.000Z|01427|H1404|CDI|E||Annuel de 33000,00 Euros ï¿½ 36000,00 Euros|Temps plein|||28|19682|01427|
2021-02-24T17:55:22.000Z|01427|K1303|CDI|E|||Temps plein|||||01427|
2021-02-22T15:14:14.000Z|01427|K1303|CDI|E|FAMILY SPHERE|Horaire de 10,33 Euros à 11,35 Euros sur 12 mois|Temps partiel||5|88||01427|
2021-01-28T15:46:45.000Z|01427|F1202|CDI|E|RESEAU ALLIANCE|Horaire de 12,00 Euros ï¿½ 14,00 Euros|Temps plein||2|||01427|
2021-01-04T13:46:46.000Z|01427|I1309|CDD|D|COFIEM ELECTRONICS M.C.O. SOLUTIONS|Mensuel de 1700 Euros à 1900 Euros sur 12 mois|Temps plein||7|33|14680|01427|
2021-03-15T21:54:23.000Z|01427|H2902|CDI|E|||Temps plein||||11974|01427|
||||||||||||01427|
