dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-28T13:09:30.000Z|85152|M1606|MIS|S|TEMPORIS||Temps plein|||78|17160|85152|
2021-03-15T15:21:56.000Z|85152|H2904|MIS|E|Manpower Les Sables D Olonne||Temps plein|||78||85152|
2021-03-08T16:04:53.000Z|85152|D1401|MIS|E|TRANSPARENCE VENDEE OUEST||Temps plein||6|78|12748|85152|
2021-03-04T11:10:41.000Z|85152|K1207|CDI|E|MECS MONTJOIE|Mensuel de 1801,00 Euros à 2145,00 Euros sur 12 mois|Temps plein||6|87|14597|85152|
2021-03-04T11:00:13.000Z|85152|H2102|MIS|D|Randstad||Temps plein|||78||85152|
2021-03-16T09:04:05.000Z|85152|M1609|CDI|E|CENTRE D'ACCEUIL DE JOUR||Temps partiel||6|87|19399|85152|
2021-03-15T16:57:35.000Z|85152|H2903|MIS|E|Transparence Rh||Temps plein|||78|15164|85152|
2021-03-15T15:24:42.000Z|85152|H2604|MIS|E|Manpower Les Sables D Olonne||Temps plein|||78||85152|
2021-03-15T15:23:08.000Z|85152|K1304|CDI|D|||Temps partiel||5|88|10805|85152|
2021-03-15T15:19:45.000Z|85152|E1205|MIS|D|Manpower Les Sables D Olonne||Temps plein|||78|13999|85152|
2021-03-15T15:17:43.000Z|85152|H2604|MIS|E|Manpower Les Sables D Olonne||Temps plein|||78||85152|
2021-03-15T07:00:41.000Z|85152|H2901|MIS|D|Aquila Rh||Temps plein|||78|10907|85152|
2021-03-15T07:00:35.000Z|85152|H2903|MIS|D|Aquila Rh||Temps plein|||78|15164|85152|
2021-03-09T16:04:46.000Z|85152|N1303|CDI|D|ATLANPLAST|Annuel de 24000,00 Euros sur 12 mois|Temps plein||7|22|20182|85152|
2021-03-05T03:07:25.000Z|85152|K1302|CDI|E||Mensuel de 1550,00 Euros ï¿½ 1550,00 Euros|Temps plein|||88|11453|85152|
2021-03-03T01:39:15.000Z|85152|H2901|CDI|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|10914|85152|
2021-03-02T10:10:51.000Z|85152|M1203|CDI|E|CARRIERES BANCAIRES INTERIM - FAB TALENT|Annuel de 25000,00 Euros à 28000,00 Euros sur 12 mois|Temps plein||6|78|15368|85152|
2021-02-28T13:10:15.000Z|85152|H2903|MIS|S|TEMPORIS||Temps plein|||78|17657|85152|
2021-02-28T13:08:32.000Z|85152|H2903|MIS|S|TEMPORIS||Temps plein|||78|20497|85152|
2021-02-28T13:08:18.000Z|85152|H2903|MIS|E|TEMPORIS||Temps plein|||78|15164|85152|
2021-02-24T15:11:42.000Z|85152|H2604|MIS|E|Transparence Rh||Temps plein|||78||85152|
2021-02-24T11:36:25.000Z|85152|H1503|MIS|D|TRANSPARENCE VENDEE OUEST||Temps plein||7|78||85152|
2021-02-23T16:28:12.000Z|85152|M1101|CDI|E|LA FOURNEE DOREE - LFD||Temps plein||8|46|10241|85152|
2021-02-15T17:23:14.000Z|85152|K1903|CDI|E|LA FOURNEE DOREE - LFD||Temps plein||8|46||85152|
2021-02-09T05:55:36.000Z|85152|H2901|MIS|D|Randstad||Temps plein|||78|10907|85152|
2021-02-03T13:50:26.000Z|85152|H2102|MIS|E|Start People|Horaire de 10,50 Euros ï¿½ 11,00 Euros|Temps plein|||78||85152|
2021-03-15T15:19:27.000Z|85152|N1101|MIS|E|Manpower Les Sables D Olonne||Temps plein|||78|11679|85152|
2021-03-15T15:17:50.000Z|85152|N1101|MIS|E|Manpower||Temps plein|||78|11679|85152|
2021-03-05T06:03:39.000Z|85152|F1701|MIS|D|Temporis Vendée Littoral||Temps plein|||78|12679|85152|
2021-02-28T13:09:16.000Z|85152|F1701|MIS|S|TEMPORIS||Temps plein|||78|12679|85152|
2021-02-28T03:12:07.000Z|85152|H3404|MIS|D|Aquila Rh||Temps plein|||78|17632|85152|
2021-02-09T05:56:12.000Z|85152|H2903|MIS|D|Randstad||Temps plein|||78|15158|85152|
2021-01-23T19:08:45.000Z|85152|J1501|CDI|D|ENTREPRISE RECRUT||Temps plein||||10891|85152|
2021-01-22T16:44:58.000Z|85152|J1501|CDD|D|SERVICE DE SOINS INFIRMIERS A DOMICILE||Temps partiel||6|86|10892|85152|
2021-03-15T15:20:49.000Z|85152|H2913|MIS|D|Manpower Les Sables D Olonne||Temps plein|||78|19468|85152|
2021-03-15T15:18:57.000Z|85152|F1603|MIS|E|Manpower Les Sables D Olonne||Temps plein|||78|17838|85152|
2021-03-15T07:01:17.000Z|85152|H2902|MIS|D|Aquila Rh||Temps plein|||78|11971|85152|
2021-03-12T08:48:20.000Z|85152|H2901|CDI|E|Randstad||Temps plein||||16520|85152|
2021-03-09T16:29:12.000Z|85152|I1304|CDI|E|ATLANPLAST|Annuel de 26000,00 Euros sur 12 mois|Temps plein||7|22|19870|85152|
2021-03-09T06:09:44.000Z|85152|H2913|MIS|D|Randstad||Temps plein|||78||85152|
2021-03-09T05:59:19.000Z|85152|H2901|MIS|D|Randstad||Temps plein|||78|16520|85152|
2021-03-08T13:30:47.000Z|85152|F1611|CDI|D|LAURENT DIDIER|Mensuel de 2000,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||3|43|15029|85152|
2021-03-05T06:03:30.000Z|85152|H2206|MIS|E|Temporis Vendée Littoral||Temps plein|||78|16611|85152|
2021-03-03T07:51:08.000Z|85152|H2902|MIS|E|Randstad||Temps plein|||78|11971|85152|
2021-03-02T07:08:18.000Z|85152|H2901|MIS|E|Randstad||Temps plein|||78|16520|85152|
2021-03-01T03:02:01.000Z|85152|H2913|MIS|D|Aquila Rh||Temps plein|||78|12603|85152|
2021-03-01T03:02:12.000Z|85152|H2913|MIS|D|Temporis Vendée Littoral||Temps plein|||78||85152|
2021-02-28T13:10:14.000Z|85152|F1611|MIS|S|TEMPORIS||Temps plein|||78|14830|85152|
2021-02-28T13:07:58.000Z|85152|H2902|MIS|S|TEMPORIS||Temps plein|||78|11971|85152|
2021-02-28T13:07:48.000Z|85152|H2913|MIS|S|TEMPORIS||Temps plein|||78||85152|
2021-02-26T05:00:10.000Z|85152|I1604|CDI|E|Randstad||Temps plein||||16446|85152|
2021-02-24T14:04:25.000Z|85152|H2901|CDI|E|||Temps plein||||16520|85152|
2021-02-24T19:11:11.000Z|85152|H2902|CDI|E|Randstad||Temps plein||||11971|85152|
2021-02-22T12:36:56.000Z|85152|I1604|CDI|E|PNEUMATIQUES CHALLANDAIS|Mensuel de 1800 Euros à 2300 Euros sur 12 mois|Temps plein||4|45|16446|85152|
2021-02-19T09:08:01.000Z|85152|H2902|MIS|E|||Temps plein|||78|11971|85152|
2021-02-09T09:51:24.000Z|85152|F1202|CDI|E|HORPER||Temps plein||3|70|12090|85152|
2021-02-02T09:59:49.000Z|85152|F1703|CDI|E|OLONNE CONSTRUCTIONS|Horaire de 13,20 Euros à 15,31 Euros sur 12 mois|Temps plein||4|43|16250|85152|
2021-02-02T08:49:03.000Z|85152|F1603|CDI|E|Transparence Rh||Temps plein||||17837|85152|
