dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T09:22:29.000Z|60159|K2102|CDD|D|UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE||Temps plein||6|85|13693|60159|
2021-03-15T21:49:50.000Z|60159|N1103|MIS|D||Horaire de 12,40 Euros ï¿½ 12,40 Euros|Temps plein|||78|16066|60159|
2021-03-15T16:39:21.000Z|60159|K2204|CDI|D||Mensuel de 1470,00 Euros|Temps plein||||10571|60159|
2021-03-15T15:04:34.000Z|60159|N1303|CDI|E|||Temps plein||||11295|60159|
2021-03-15T14:45:38.000Z|60159|N1303|CDD|E|||Temps plein||||11295|60159|
2021-03-14T16:43:38.000Z|60159|K1201|CDI|E|Le Mercato De L'emploi||Temps plein||||13479|60159|
2021-03-14T14:35:00.000Z|60159|D1106|CDI|E||Mensuel de 1350,00 Euros à 1450,00 Euros sur 12 mois|Temps partiel||5|10|20560|60159|
2021-03-12T11:15:17.000Z|60159|M1607|CDI|D|WELLJOB||Temps plein||6|78|11183|60159|
2021-03-12T10:59:48.000Z|60159|N1103|MIS|D|MENWAY EMPLOI|Horaire de 10,25 Euros à 15,00 Euros sur 12 mois|Temps plein||5|78|16276|60159|
2021-03-12T09:44:37.000Z|60159|D1401|CDI|E|WYZ SUPPORT|Mensuel de 1800,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|58|11210|60159|
2021-03-11T15:08:27.000Z|60159|M1606|CDD|E|SOLSTICE CONSEILS|Mensuel de 1700,00 Euros sur 12 mois|Temps plein||7|85|17160|60159|
2021-03-11T05:51:25.000Z|60159|D1408|CDI|D|Supplay||Temps plein||||20299|60159|
2021-03-10T10:14:49.000Z|60159|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|60159|
2021-03-09T17:30:53.000Z|60159|M1607|CDD|E|ALCEST|Mensuel de 1600,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||3|82|19365|60159|
