dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T11:01:11.000Z|77305|C1504|CDI|D|CENTURY 21 MARTINOT IMMOBILIER||Temps plein||6|68|13390|77305|
2021-03-15T10:10:17.000Z|77305|H3302|MIS|D|SOC MISSION INTERIM PUBLICITE|Horaire de 10,25 Euros à 10,3 Euros sur 12 mois|Temps plein||1|78||77305|
2021-03-14T16:45:24.000Z|77305|K1801|CDD|E|ID Formation||Temps plein||||13436|77305|
2021-03-09T15:12:32.000Z|77305|M1607|CDI|S|RANDSTAD|Annuel de 22140,00 Euros sur 12 mois|Temps plein||6|78|19364|77305|
2021-03-09T11:24:59.000Z|77305|N1103|CDI|D|||Temps plein||||16287|77305|
2021-03-04T01:36:45.000Z|77305|N1105|MIS|S|ADEQUAT INTERIM|Mensuel de 1555,00 Euros à 1650,00 Euros sur 12 mois|Temps plein||5|78|16361|77305|
2021-03-03T17:28:15.000Z|77305|N1103|CDI|D|Groupe Morin - But Cosy||Temps plein||6|46|16276|77305|
2021-03-01T10:29:21.000Z|77305|K2204|MIS|D|SOC MISSION INTERIM PUBLICITE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||1|78|10537|77305|
2021-02-26T16:12:24.000Z|77305|C1102|CDI|E|AVIVA CABINET D'ASSURANCE|Mensuel de 1700 Euros à 2200 Euros sur 12 mois|Temps plein||6|66|13354|77305|
2021-02-24T10:07:27.000Z|77305|N1103|MIS|E|SOC MISSION INTERIM PUBLICITE|Horaire de 10,25 Euros à 11,50 Euros sur 12 mois|Temps plein||1|78|16276|77305|
2021-02-24T16:53:06.000Z|77305|N1103|CDD|E|Start People|Mensuel de 1600,00 Euros ï¿½ 1800,00 Euros|Temps plein|||78|16276|77305|
2021-02-23T11:54:42.000Z|77305|B1802|CDD|D|||Temps plein||6|15|19410|77305|
2021-02-15T11:24:09.000Z|77305|N1103|MIS|E|SOC MISSION INTERIM PUBLICITE|Horaire de 10,25 Euros à 10,30 Euros sur 12 mois|Temps plein||1|78|16276|77305|
2021-02-03T11:53:25.000Z|77305|M1203|CDI|E|||Temps plein||||11213|77305|
2020-12-12T02:56:16.000Z|77305|G1603|CDI|D|||Temps plein|||56|14812|77305|
2020-11-27T06:32:46.000Z|77305|D1408|MIS|D|Randstad||Temps plein|||78|20299|77305|
2021-03-15T20:40:37.000Z|77305|D1502|CDI|E|Randstad Search||Temps plein||||12293|77305|
2021-03-10T06:04:24.000Z|77305|M1707|CDI|E|||Temps plein||||18594|77305|
2021-03-04T01:39:29.000Z|77305|D1404|CDI|S|ADEQUAT INTERIM|Mensuel de 1650 Euros à 2250 Euros sur 12 mois|Temps plein||5|78|13397|77305|
2021-03-01T12:01:59.000Z|77305|A1203|MIS|E|SOC MISSION INTERIM PUBLICITE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||1|78|17515|77305|
2021-02-25T09:52:22.000Z|77305|K1302|CDI|D|VOTRE POINT SERVICES|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||5|88|11456|77305|
2021-02-24T16:54:27.000Z|77305|H1403|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 10,50 Euros|Temps plein|||78|10553|77305|
2021-02-24T16:53:38.000Z|77305|I1307|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 11,50 Euros|Temps plein|||78||77305|
2021-02-15T16:03:15.000Z|77305|D1402|CDD|D|BERNER|Mensuel de 1600,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||6|46||77305|
2021-02-02T12:59:36.000Z|77305|K1302|CDI|D|ONELA Fontainebleau|Horaire de 10,25 Euros à 13 Euros sur 12 mois|Temps partiel||5|88|11456|77305|
2021-03-16T11:25:43.000Z|77305|K1302|CDI|D|Senior Compagnie Fontainebleau||Temps plein||||11453|77305|
2021-03-16T10:05:24.000Z|77305|K1801|CDD|E|CHAMBRE METIERS ET ARTISANAT DE SEINE-ET|Mensuel de 26000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||7|94|11867|77305|
2021-03-16T02:58:36.000Z|77305|N4203|CDI|E|SOLANO||Temps plein||||15018|77305|
2021-03-15T20:50:04.000Z|77305|I1302|CDI|E|Sup Interim||Temps plein||||11437|77305|
2021-03-15T10:58:42.000Z|77305|C1504|CDI|D|CENTURY 21 MARTINOT IMMOBILIER||Temps plein||6|68|13391|77305|
2021-03-15T10:25:09.000Z|77305|H3302|MIS|E||Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||2|78|12848|77305|
2021-03-15T10:21:39.000Z|77305|F1704|MIS|E|SOC MISSION INTERIM PUBLICITE|Horaire de 10,25 Euros à 11 Euros sur 12 mois|Temps plein||1|78|10879|77305|
2021-03-15T10:17:15.000Z|77305|I1310|MIS|E|SOC MISSION INTERIM PUBLICITE|Horaire de 11 Euros à 13 Euros sur 12 mois|Temps plein||3|78||77305|
2021-03-15T10:15:50.000Z|77305|I1302|MIS|E|SOC MISSION INTERIM PUBLICITE|Horaire de 11 Euros à 13 Euros sur 12 mois|Temps plein||3|78|19835|77305|
2021-03-15T10:11:08.000Z|77305|F1704|MIS|D|SOC MISSION INTERIM PUBLICITE|Horaire de 10,25 Euros à 11 Euros sur 12 mois|Temps plein||1|78|16351|77305|
