dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T11:55:32.000Z|88304|D1503|CDI|E|INTERMARCHE||Temps plein||8|47|18840|88304|
2021-03-10T15:20:20.000Z|88304|N1105|CDD|D||Horaire de 10,25 Euros|Temps partiel||1|47|16355|88304|
2021-03-10T09:49:12.000Z|88304|C1206|CDI|E|||Temps plein||||13387|88304|
2021-03-05T09:24:17.000Z|88304|K1304|CDI|D|ADAVIE|Horaire de 10,25 Euros|Temps partiel||6|88|10805|88304|
2021-02-25T13:49:53.000Z|88304|K1304|CDD|E|ADAVIE|Horaire de 10,25 Euros sur 12 mois|Temps plein||6|88|10805|88304|
2021-02-23T15:23:39.000Z|88304|D1106|CDI|E||Horaire de 10,25 Euros|Temps plein||6|47|20564|88304|
2021-02-23T08:14:31.000Z|88304|K2202|CDI|D|DIFFUS'EST|Horaire de 10,27 Euros à 10,27 Euros sur 12 mois|Temps plein||7|46|16166|88304|
2021-02-19T20:41:51.000Z|88304|M1203|CDI|E|FIDUCIAL||Temps plein||6|69|11213|88304|
2021-01-26T03:20:56.000Z|88304|K1304|CDI|D|||Temps plein||||10805|88304|
2021-03-15T12:25:50.000Z|88304|M1602|CDD|E|INTERMARCHE||Temps plein||5|47|14748|88304|
2021-03-15T11:57:21.000Z|88304|D1507|CDD|E|INTERMARCHE||Temps plein||6|47|38124|88304|
2021-03-10T11:23:58.000Z|88304|C1205|CDI|E|||Temps plein||||13413|88304|
2021-03-10T10:07:42.000Z|88304|M1203|CDI|E|Kolibri Consulting||Temps plein||||15368|88304|
2021-03-03T16:40:16.000Z|88304|D1202|CDD|D|SEBASTIEN COIFFURE||Temps plein||6|96|12694|88304|
2021-03-03T16:27:15.000Z|88304|D1502|CDI|E|INTERMARCHE||Temps plein||8|47|12277|88304|
2021-03-02T07:15:01.000Z|88304|I1304|MIS|E|Randstad||Temps plein|||78||88304|
2021-02-22T09:43:08.000Z|88304|G1502|CDD|E|LE LUTH|Horaire de 10,25 Euros|Temps partiel||5|55||88304|
2021-02-19T20:40:43.000Z|88304|M1202|CDI|E|FIDUCIAL||Temps plein||6|69||88304|
2021-02-09T14:41:14.000Z|88304|K1302|CDD|E|ASS LOCALE AIDE DOMICILE EN MILIEU RUR|Horaire de 10,25 Euros|Temps partiel||5|88|11453|88304|
2021-01-26T16:26:06.000Z|88304|F1607|CDI|D|MENUISERIE OLRY|Horaire de 10,25 Euros|Temps plein||2|43|38497|88304|
2021-03-11T09:57:39.000Z|88304|M1203|CDI|E|WIZBII|Annuel de 22110 Euros sur 12 mois|Temps plein||6|62|12786|88304|
2021-03-11T09:25:04.000Z|88304|F1503|MIS|D|Randstad||Temps plein|||78|11952|88304|
2021-03-10T08:58:43.000Z|88304|D1202|CDD|E|KAYRALIS||Temps plein||6|96|12688|88304|
2021-01-28T16:18:07.000Z|88304|K2111|CDD|E|CFPPAF|Mensuel de 1949 Euros sur 12 mois|Temps plein||6|85|15144|88304|
2021-01-26T16:07:42.000Z|88304|F1607|CDI|D|MENUISERIE OLRY|Horaire de 10,25 Euros|Temps plein||6|43|16625|88304|
2021-03-16T02:46:56.000Z|88304|J1506|MIS|D|Appel Médical par Randstad||Temps plein|||78|15544|88304|
2021-03-12T08:49:17.000Z|88304|J1506|MIS|D|Appel Medical||Temps plein|||78|15544|88304|
2021-03-11T09:35:15.000Z|88304|J1506|MIS|D|Appel Médical par Randstad||Temps plein|||78|15544|88304|
2021-03-03T15:23:02.000Z|88304|I1606|CDD|D|GB CARROSSERIE||Temps plein||5|45|11698|88304|
2021-02-25T21:06:51.000Z|88304|F1603|MIS|S|TEMPORIS||Temps plein|||78|17838|88304|
2021-02-24T21:09:48.000Z|88304|J1506|MIS|D|Appel Médical par Randstad||Temps plein|||78|15544|88304|
2021-02-19T16:18:22.000Z|88304|H2206|MIS|E|CONNECTT GRAND EST|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps plein||3|78||88304|
2021-01-26T15:44:27.000Z|88304|F1607|CDI|D|MENUISERIE OLRY|Horaire de 10,25 Euros|Temps plein||6|43|16612|88304|
2020-11-17T15:30:21.000Z|88304|I1606|CDI|E|MECAN'AUTO SERVICES||Temps plein||3|45|11701|88304|
