dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T02:53:40.000Z|78267|D1401|CDI|D|||Temps plein||||11210|78267|
2021-03-04T14:15:15.000Z|78267|K2204|CDI|D||Horaire de 10,57 Euros sur 12 mois|Temps plein||2|81|10537|78267|
2021-02-19T15:30:12.000Z|78267|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14847|78267|
2021-02-19T15:25:35.000Z|78267|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14847|78267|
2021-01-26T09:38:38.000Z|78267|D1106|CDD|E|AU COEUR GOURMAND|Mensuel de 1600 Euros sur 12 mois|Temps partiel||6|10|20560|78267|
2021-03-09T12:50:11.000Z|78267|M1707|MIS|E|RÉSEAU ALLIANCE|Horaire de 10,25 Euros ï¿½ 11,00 Euros|Temps plein||6|78|18594|78267|
2021-03-09T06:43:19.000Z|78267|M1707|MIS|D|||Temps plein|||78|18594|78267|
2021-03-16T11:40:54.000Z|78267|F1301|CDI|E|GROUPE BERT||Temps plein||||12957|78267|
2021-03-12T15:04:08.000Z|78267|I1304|CDI|E|AD PRODUCTIONS|Mensuel de 2400,00 Euros à 2600,00 Euros sur 13 mois|Temps plein||3|82||78267|
2021-03-11T02:54:16.000Z|78267|H1302|CDD|D|||Temps plein||||15884|78267|
2021-03-11T02:51:10.000Z|78267|I1302|CDI|D|||Temps plein||||11437|78267|
2021-03-11T02:51:06.000Z|78267|D1402|CDI|D|||Temps plein|||||78267|
2021-03-10T16:14:53.000Z|78267|F1204|MIS|E|RÉSEAU ALLIANCE|Horaire de 10,25 Euros ï¿½ 12,00 Euros|Temps plein||6|78||78267|
2021-03-10T16:13:54.000Z|78267|K1304|CDI|D|DomAliance Mantes la jolie|Horaire de 10,25 Euros|Temps partiel||||10857|78267|
2021-03-09T12:53:12.000Z|78267|I1102|MIS|E|RÉSEAU ALLIANCE|Horaire de 10,25 Euros ï¿½ 11,00 Euros|Temps plein||6|78||78267|
2021-03-09T12:50:15.000Z|78267|H1208|MIS|E|RESEAU ALLIANCE|Horaire de 10,25 Euros ï¿½ 14,00 Euros|Temps plein||5|78||78267|
2021-03-09T06:48:59.000Z|78267|I1302|MIS|E|||Temps plein|||78|11437|78267|
2021-03-09T06:48:55.000Z|78267|M1703|MIS|D|||Temps plein|||78|18817|78267|
2021-03-09T06:40:32.000Z|78267|H1302|MIS|E|||Temps plein|||78|15884|78267|
2021-03-02T16:01:22.000Z|78267|H1303|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 13,00 Euros|Temps plein|||78|20062|78267|
2021-03-02T15:40:41.000Z|78267|H1303|MIS|E|Start People|Annuel de 28000,00 Euros ï¿½ 32000,00 Euros|Temps plein|||78||78267|
2021-03-02T15:40:25.000Z|78267|I1302|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 14,00 Euros|Temps plein|||78|11437|78267|
2021-02-24T12:27:34.000Z|78267|M1601|CDI|D|||Temps plein||||19518|78267|
2021-02-17T02:57:24.000Z|78267|C1504|LIB|D|||Temps plein||||13464|78267|
2021-02-09T07:58:52.000Z|78267|D1402|MIS|D|Start People|Horaire de 10,25 Euros ï¿½ 14,00 Euros|Temps plein|||78|12747|78267|
2021-02-08T14:38:25.000Z|78267|H2601|CDI|E|SOPRATEC|Horaire de 12,00 Euros à 15,00 Euros sur 12 mois|Temps plein||6|78|11534|78267|
2021-01-16T05:10:41.000Z|78267|J1102|CDI|D|||Temps plein||||16591|78267|
2021-03-11T02:51:18.000Z|78267|I1304|CDI|D|||Temps plein||||19870|78267|
2021-03-11T02:50:49.000Z|78267|I1304|CDI|D|||Temps plein||||19870|78267|
2021-03-11T02:50:23.000Z|78267|I1102|CDI|D|||Temps plein||||18789|78267|
2021-03-11T02:48:56.000Z|78267|M1203|CDI|D|||Temps plein||||12793|78267|
2021-03-01T10:15:14.000Z|78267|N4101|CDI|E|BERT INDUSTRIE||Temps plein||4|49|13132|78267|
2021-03-16T11:25:53.000Z|78267|K2107|CDD|E|Anacours Yvelines||Temps plein||||18173|78267|
2021-03-12T02:59:37.000Z|78267|J1102|CDI|D|||Temps plein||||16567|78267|
2021-03-11T02:54:40.000Z|78267|F1302|CDI|D|||Temps plein|||||78267|
2021-03-09T12:49:13.000Z|78267|I1310|MIS|E|RESEAU ALLIANCE|Mensuel de 1600,00 Euros ï¿½ 2000,00 Euros|Temps plein||5|78|16477|78267|
2021-03-02T09:39:55.000Z|78267|N4101|MIS|E|MISSION INTERIM|Horaire de 12,00 Euros à 13,00 Euros sur 12 mois|Temps plein||2|78|11989|78267|
