dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T17:21:02.000Z|21292|H3302|MIS|D|PROMAN|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps plein||2|78||21292|
2021-03-03T12:00:12.000Z|21292|K1302|CDD|E||Horaire de 11 Euros sur 12 mois|Temps partiel||6|88|11453|21292|
2021-02-19T16:56:46.000Z|21292|D1209|CDI|E|FLORY NATH|Horaire de 10,50 Euros à 10,50 Euros sur 12 mois|Temps plein||3|47|15095|21292|
2021-03-14T16:43:34.000Z|21292|H1101|CDI|E|Bergerat Monnoyeur||Temps plein||||14961|21292|
2021-03-12T17:42:31.000Z|21292|H2902|CDD|E|SOUS TRAITANCE INDUSTRIELLE DE GENLIS|Horaire de 10,25 Euros|Temps plein||6|29|11978|21292|
2021-03-11T14:15:21.000Z|21292|H2604|CDD|E|SOUS TRAITANCE INDUSTRIELLE DE GENLIS|Horaire de 10,25 Euros|Temps plein||6|29|11173|21292|
2021-03-07T11:00:42.000Z|21292|N4103|CDI|E|Groupe Partnaire||Temps plein||||13307|21292|
2021-02-24T14:02:01.000Z|21292|H2909|MIS|D|Randstad||Temps plein|||78|10535|21292|
2021-02-21T17:03:04.000Z|21292|C1504|LIB|D|||Temps plein||||10362|21292|
2021-03-02T15:28:48.000Z|21292|H2206|CDD|D|||Temps plein||1|73|16613|21292|
