dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-02T08:21:12.000Z|62473|D1301|CDI|E|TALENT SELECTION|Mensuel de 2129,00 Euros à 2280,00 Euros sur 12 mois|Temps plein||9|70|18781|62473|
2021-03-15T15:23:07.000Z|62473|N1104|MIS|E|Manpower||Temps plein|||78|17884|62473|
2021-03-08T15:27:13.000Z|62473|K1302|CDD|D|AZAE||Temps plein||5|96|11453|62473|
2021-02-22T10:48:54.000Z|62473|K1302|CDI|D|AZAE||Temps partiel||5|96|11453|62473|
2021-02-18T11:03:14.000Z|62473|N1201|CDI|E|SOLANO||Temps plein||||10336|62473|
2021-03-12T15:33:24.000Z|62473|H2502|CDD|E|WEEE METALLICA||Temps partiel||4|38|12185|62473|
2021-02-26T04:01:19.000Z|62473|C1504|LIB|D|||Temps plein||||10362|62473|
2021-03-09T01:35:11.000Z|62473|H2602|MIS|S|ADEQUAT 122|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78||62473|
2021-02-21T16:59:17.000Z|62473|C1504|LIB|D|||Temps plein||||13464|62473|
2021-02-15T16:19:21.000Z|62473|C1504|LIB|D|||Temps plein||||13464|62473|
