dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-01T14:23:48.000Z|78073|G1203|CDD|D|NEO SPHERE||Temps plein||5|85||78073|
2021-02-17T09:01:50.000Z|78073|K2104|MIS|E|Expectra||Temps plein|||78||78073|
2021-02-15T15:23:04.000Z|78073|K2204|CDI|D|PRESTIGES SERVICES|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||1|81|10537|78073|
2021-03-16T09:23:47.000Z|78073|K1303|CDD|D|MAIRIE BOIS D'ARCY||Temps partiel||6|84|11180|78073|
2021-03-08T09:07:42.000Z|78073|D1102|CDI|D|MAITRE PIERRE|Mensuel de 1700,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||5|10|11573|78073|
2021-03-02T20:14:23.000Z|78073|K1302|CDI|E|+SMART A2||Temps plein|||88|11255|78073|
2021-03-16T11:23:46.000Z|78073|K2107|CDD|E|Complétude Versailles|Horaire de 17,06 Euros|Temps plein|||96||78073|
2021-03-15T08:36:47.000Z|78073|M1502|CDD|E|||Temps plein||||11863|78073|
2021-03-15T05:04:45.000Z|78073|I1304|CDI|E|||Temps plein||7|||78073|
2021-03-14T16:59:15.000Z|78073|M1805|CDI|E|Atmospheres||Temps plein||||38745|78073|
2021-03-12T10:49:45.000Z|78073|D1214|CDI|E|GRANDVISION FRANCE|Mensuel de 1555 Euros à 2000 Euros sur 12 mois|Temps plein||6|47|20605|78073|
2021-03-11T15:04:44.000Z|78073|F1607|CDI|E|LE STORE PARISIEN|Mensuel de 1554,58 Euros à 1600,00 Euros sur 12 mois|Temps plein||1|43|17936|78073|
2021-03-11T07:20:00.000Z|78073|C1206|CDI|D|||Temps plein||||11777|78073|
2021-03-10T16:00:10.000Z|78073|K2111|CDI|D|ECODIME|Annuel de 28000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||6|85|15123|78073|
2021-03-08T07:44:26.000Z|78073|F1603|CDI|E|TRIADSS TECH SOLUTIONS PRIVATE LIMITED|Annuel de 28950 Euros à 29000 Euros sur 12 mois|Temps plein||7|70|11981|78073|
2021-03-05T12:01:07.000Z|78073|I1304|CDI|E|BOUYGUES ENERGIES & SERVICES|Annuel de 23000,00 Euros à 35000,00 Euros|Temps plein||2|43||78073|
2021-03-04T11:20:28.000Z|78073|I1304|MIS|D|Randstad||Temps plein|||78|19872|78073|
2021-03-04T11:11:04.000Z|78073|I1304|MIS|D|Randstad||Temps plein|||78||78073|
2021-03-03T11:14:16.000Z|78073|I1304|MIS|E|RANDSTAD|Mensuel de 1800,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||3|78||78073|
2021-03-02T09:59:33.000Z|78073|H1206|CDI|D|COROTEC|Annuel de 25000,00 Euros à 45000,00 Euros sur 12 mois|Temps plein||9|71|15825|78073|
