dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T09:11:03.000Z|62528|D1401|CDI|E|Randstad||Temps plein||||11210|62528|
2021-03-09T14:07:09.000Z|62528|M1707|CDI|E|EURL C.BIO|Horaire de 10,25 Euros|Temps plein||6|47|140962|62528|
2021-03-01T17:54:25.000Z|62528|F1201|CDD|D|INHARI|Mensuel de 1850,00 Euros sur 12 mois|Temps plein||7|94||62528|
2021-02-24T09:06:40.000Z|62528|A1303|CDD|D|FREDON|Mensuel de 1670 Euros sur 12 mois|Temps plein||6|94||62528|
2021-02-23T16:11:06.000Z|62528|D1403|CDI|E||Horaire de 10,25 Euros|Temps plein||5|43||62528|
2021-03-11T07:26:17.000Z|62528|F1703|MIS|D|Aquila Rh||Temps plein|||78|16250|62528|
2021-02-24T10:19:30.000Z|62528|A1302|CDD|D|FREDON|Mensuel de 1700 Euros sur 12 mois|Temps plein||6|94|19652|62528|
2021-02-24T10:12:24.000Z|62528|A1302|CDD|D|FREDON|Mensuel de 1700 Euros sur 12 mois|Temps plein||6|94|19652|62528|
2021-02-24T02:54:49.000Z|62528|C1504|LIB|D|||Temps plein||||10362|62528|
2021-02-17T03:56:20.000Z|62528|C1504|LIB|D|||Temps plein||||13464|62528|
2021-02-12T02:59:10.000Z|62528|C1504|LIB|D|||Temps plein||||13464|62528|
2020-11-13T16:05:39.000Z|62528|G1601|CDD|E|PORTE MINE|Annuel de 25344 Euros sur 12 mois|Temps plein||3|94|12110|62528|
