dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-18T09:54:19.000Z|38538|J1301|CDD|D|||Temps plein||||10698|38538|
2021-02-09T17:40:05.000Z|38538|A1203|CDI|E|CONFIEZ NOUS|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps partiel||1|88|16069|38538|
2021-03-16T11:24:35.000Z|38538|K1302|CDI|E|Free Dom Grenoble|Horaire de 10,25 Euros|Temps plein|||96|11453|38538|
2021-03-16T09:44:54.000Z|38538|K1304|CDI|E|ATOUT MENAGE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|96|10857|38538|
2021-03-08T14:29:49.000Z|38538|F1603|CDD|D|IMT   INSTITUT METIERS ET TECHNIQUES||Temps plein||1|85|16827|38538|
2021-03-04T05:50:38.000Z|38538|H1404|MIS|D|||Temps plein|||78||38538|
2021-03-03T14:27:54.000Z|38538|K1302|CDI|D|CONFIEZ NOUS|Horaire de 10,35 Euros à 11,00 Euros sur 12 mois|Temps partiel||5|88|11453|38538|
2021-02-15T15:23:31.000Z|38538|K1302|MIS|E|RAS 770|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78|11453|38538|
2021-02-04T10:03:57.000Z|38538|K1302|CDI|D|ETABLISSEMENT LES CHANTOURNES|Mensuel de 1555 Euros sur 12 mois|Temps plein||5|87|11453|38538|
2021-03-10T15:15:25.000Z|38538|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88|11480|38538|
2021-03-07T14:59:58.000Z|38538|N4101|MIS|D|Aquila Rh||Temps plein|||78|13132|38538|
2021-03-04T05:54:01.000Z|38538|H2903|MIS|D|Aquila Rh||Temps plein|||78|20378|38538|
2021-03-02T13:28:38.000Z|38538|K1303|CDD|D|||Temps plein||||11480|38538|
2021-03-01T15:11:38.000Z|38538|H2207|CDI|E|ANTENNE DE L'ISERE GRENOBLE||Temps plein||6|94|16629|38538|
2021-03-05T09:51:00.000Z|38538|F1602|MIS|D|PI INTERIM|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||2|78|14635|38538|
