dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-07T20:49:07.000Z|62250|M1607|CDI|E|||Temps plein||||11183|62250|
2021-01-18T15:53:11.000Z|62250|M1605|CDD|E|ALP CONSTRUCTIONS|Horaire de 10,25 Euros|Temps partiel||6|43|30556|62250|
2021-03-10T16:11:57.000Z|62250|F1704|MIS|D|IMMEDIA Services - LIEVIN||Temps plein|||78|16351|62250|
2021-02-03T10:55:30.000Z|62250|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|62250|
2021-03-10T09:06:10.000Z|62250|C1205|CDI|E|||Temps plein||||13413|62250|
2021-03-08T03:04:11.000Z|62250|M1203|CDI|E|Ndrh||Temps plein||||15368|62250|
2021-03-04T13:04:13.000Z|62250|C1203|MIS|E|Start People|Annuel de 30000,00 Euros ï¿½ 40000,00 Euros|Temps plein|||78||62250|
2021-02-26T17:27:13.000Z|62250|H2209|CDI|E|proch'emploi|Mensuel de 2000,00 Euros à 2700,00 Euros sur 12 mois|Temps plein||6|16||62250|
2021-02-17T20:41:19.000Z|62250|C1206|CCE|D|ARELCA FINANCES||Temps plein||7|66|38957|62250|
2021-02-16T11:02:21.000Z|62250|I1304|MIS|E|RANDSTAD|Horaire de 12,00 Euros sur 12 mois|Temps plein||6|78||62250|
2021-03-15T16:53:01.000Z|62250|F1606|MIS|E|RANDSTAD|Horaire de 12,21 Euros sur 12 mois|Temps plein||5|78|17619|62250|
2021-03-15T15:18:47.000Z|62250|F1604|CDD|E|SDL BAT|Horaire de 10,25 Euros sur 12 mois|Temps plein||1|43|38064|62250|
2021-03-11T10:38:43.000Z|62250|M1203|CDI|E|Fed Finance||Temps plein||||12793|62250|
2021-02-17T09:09:15.000Z|62250|I1304|MIS|E|Randstad||Temps plein|||78|19870|62250|
2021-02-16T09:32:31.000Z|62250|H2913|MIS|S|RANDSTAD|Horaire de 10,25 Euros sur 12 mois|Temps plein||6|78|19468|62250|
2021-01-29T12:30:08.000Z|62250|C1503|CDI|E|SAFTI||Temps plein||||11825|62250|
2021-03-15T07:13:48.000Z|62250|F1202|MIS|D|||Temps plein|||78|12090|62250|
2021-03-04T13:49:08.000Z|62250|F1607|CDI|E||Mensuel de 1600 Euros à 1800 Euros sur 12 mois|Temps plein||3|43|16627|62250|
2021-03-04T15:01:07.000Z|62250|F1602|CDI|E|||Temps plein||||16801|62250|
2021-03-04T13:01:54.000Z|62250|F1104|MIS|E|Start People|Annuel de 30000,00 Euros ï¿½ 40000,00 Euros|Temps plein|||78|14105|62250|
2021-02-24T03:53:15.000Z|62250|C1504|LIB|D|||Temps plein||||16963|62250|
2021-02-22T04:02:12.000Z|62250|H2206|MIS|D|Aquila Rh||Temps plein|||78||62250|
2021-02-21T17:03:23.000Z|62250|C1504|LIB|D|||Temps plein||||13464|62250|
2021-02-20T12:47:13.000Z|62250|H2206|MIS|D|Aquila Rh||Temps plein|||78||62250|
2021-02-20T08:44:59.000Z|62250|C1504|LIB|D|||Temps plein||||13464|62250|
2021-02-19T12:05:48.000Z|62250|N4101|CDI|E|Solano Emploi||Temps plein||||13231|62250|
2021-02-17T09:07:01.000Z|62250|H2913|MIS|D|Randstad||Temps plein|||78|19475|62250|
2021-02-17T02:55:14.000Z|62250|C1504|LIB|D|||Temps plein||||13464|62250|
2021-02-16T10:11:55.000Z|62250|H2914|MIS|S|RANDSTAD|Horaire de 11,00 Euros sur 12 mois|Temps plein||3|78|20475|62250|
2021-02-15T16:53:12.000Z|62250|C1504|LIB|D|||Temps plein||||13464|62250|
2021-02-11T15:26:21.000Z|62250|I1304|CDD|D||Horaire de 10,25 Euros sur 12 mois|Temps plein||7|46||62250|
2021-01-15T09:40:10.000Z|62250|H2206|CDD|D|||Temps plein||1|43|16611|62250|
2021-01-12T12:14:54.000Z|62250|F1607|CDI|E|proch'emploi||Temps plein||7|16||62250|
