dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T07:14:43.000Z|38249|N1103|MIS|D|||Temps plein|||78|17993|38249|
2021-03-03T07:58:59.000Z|38249|N1303|MIS|E|Randstad||Temps plein|||78|11295|38249|
2021-03-02T15:53:12.000Z|38249|M1607|MIS|S|RANDSTAD|Mensuel de 1800,00 Euros sur 12 mois|Temps plein||6|78|19364|38249|
2021-02-28T03:06:44.000Z|38249|D1401|MIS|E|Randstad||Temps plein|||78|11188|38249|
2021-02-18T06:03:51.000Z|38249|D1505|CDD|E|||Temps plein|||47|15487|38249|
2021-03-06T03:14:53.000Z|38249|K1304|CDI|D|||Temps plein||||10805|38249|
2021-03-01T14:22:00.000Z|38249|G1203|CDD|D|NEO SPHERE||Temps plein||5|85||38249|
2021-03-16T09:39:38.000Z|38249|K1304|CDI|E|ATOUT MENAGE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|96|10857|38249|
2021-03-15T15:24:03.000Z|38249|M1207|CDD|E|Manpower||Temps plein||||13842|38249|
2021-03-15T15:16:32.000Z|38249|E1105|CDI|E||Annuel de 25000,00 Euros|Temps plein||||14579|38249|
2021-03-15T13:53:53.000Z|38249|K1903|CDD|E|EUROMASTER FRANCE|Mensuel de 2300,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||8|70||38249|
2021-03-11T15:25:12.000Z|38249|H1101|CDI|E|TECHNIDATA||Temps plein||9|62|15891|38249|
2021-03-11T14:58:41.000Z|38249|M1804|CDI|E|TECHNIDATA||Temps plein||9|62|15681|38249|
2021-03-08T14:57:02.000Z|38249|E1104|CDD|D|IMT   INSTITUT METIERS ET TECHNIQUES||Temps plein||7|85|20727|38249|
2021-03-06T13:07:01.000Z|38249|H2903|CDD|E|Randstad||Temps plein|||||38249|
2021-03-05T17:31:33.000Z|38249|H1403|CDI|D|ABIOLAB-ASPOSAN|Mensuel de 1700,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|71||38249|
2021-03-05T16:51:29.000Z|38249|H2903|CDD|D|RANDSTAD|Annuel de 24000,00 Euros sur 12 mois|Temps plein||7|78|17270|38249|
2021-03-05T08:07:46.000Z|38249|K1304|CDI|D|O2|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|10857|38249|
2021-03-04T13:45:54.000Z|38249|F1106|CDI|E|PREPA'FAB|Mensuel de 3100,00 Euros à 3800,00 Euros sur 12 mois|Temps plein||7|71||38249|
2021-03-04T13:43:50.000Z|38249|F1106|CDI|E|PREPA'FAB|Mensuel de 3100,00 Euros à 3800,00 Euros sur 12 mois|Temps plein||7|71||38249|
2021-03-04T10:28:11.000Z|38249|K2104|CDD|D|||Temps partiel||6|85||38249|
2021-03-04T05:53:47.000Z|38249|H1404|MIS|D|||Temps plein|||78||38249|
2021-03-03T16:53:21.000Z|38249|F1104|CDI|E|PREPA'FAB|Mensuel de 2100,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||7|71|14071|38249|
2021-03-03T16:51:02.000Z|38249|H1203|CDI|E|PREPA'FAB|Mensuel de 2100,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||7|71|14069|38249|
2021-03-03T11:33:24.000Z|38249|H1503|CDI|E|SOBIODA||Temps plein||7|21||38249|
2021-02-26T15:25:40.000Z|38249|K1304|CDI|D|O2|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|88|10857|38249|
2021-02-25T13:50:07.000Z|38249|H1210|MIS|D|Ace Emploi||Temps plein|||78||38249|
2021-02-23T17:02:37.000Z|38249|G1403|CDD|D|NEO SPHERE||Temps plein||5|85|14322|38249|
2021-02-23T10:33:52.000Z|38249|J1501|CDD|E|CCAS||Temps plein||6|88|10893|38249|
2021-02-02T16:04:45.000Z|38249|M1805|CDI|E|GESER BEST|Annuel de 28000 Euros à 30000 Euros sur 12 mois|Temps plein||7|71|20314|38249|
2021-02-02T10:49:02.000Z|38249|M1805|CDI|E|GESER BEST|Annuel de 28000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||7|71|14156|38249|
2021-03-15T15:24:09.000Z|38249|I1305|CDD|E|ARTURIA|Annuel de 22000,00 Euros à 28000,00 Euros sur 12 mois|Temps plein||7|58|19838|38249|
2021-03-12T10:47:21.000Z|38249|D1402|CDI|E|||Temps plein|||||38249|
2021-03-05T08:05:15.000Z|38249|K1303|CDI|D|O2|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|11480|38249|
2021-03-04T10:55:22.000Z|38249|I1401|CDI|E|ACE TRAVAIL TEMPORAIRE|Annuel de 25000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||6|78|19777|38249|
2021-03-04T05:51:53.000Z|38249|D1402|CDI|E|||Temps plein||8|||38249|
2021-02-22T09:01:03.000Z|38249|K1303|CDI|E|||Temps plein||||11480|38249|
2021-02-16T15:44:46.000Z|38249|K2107|CDI|E|C.D.S.S.R. ISOCRATE|Horaire de 20,00 Euros à 25,00 Euros sur 12 mois|Temps partiel||6|96|38344|38249|
2021-03-05T08:14:11.000Z|38249|K1303|CDI|D|O2|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88||38249|
2021-02-26T08:48:19.000Z|38249|K1303|CDI|D|O2|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88||38249|
2021-02-17T13:05:11.000Z|38249|K2105|CDD|D|Allegro Isère|Horaire de 20,00 Euros|Temps plein||||18137|38249|
2021-02-16T07:44:20.000Z|38249|M1805|CDI|E|||Temps plein||||15826|38249|
