dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-08T00:35:54.000Z|67471|K2204|CDI|D||Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||67471|
2021-02-26T14:43:49.000Z|67471|K1303|CDI|D|LES BOU T CHOU|Mensuel de 1555,00 Euros à 1556,00 Euros sur 12 mois|Temps plein||6|88|11180|67471|
2021-02-18T09:44:51.000Z|67471|N1303|CDI|D|||Temps plein||||11295|67471|
2021-01-14T02:57:37.000Z|67471|C1201|CDI|D|||Temps plein||||15440|67471|
2021-02-18T10:02:27.000Z|67471|D1503|CDI|E|||Temps plein||||12301|67471|
||||||||||||67471|
2021-02-15T07:56:14.000Z|67471|D1213|CDI|E|||Temps plein|||||67471|
2021-02-02T13:11:09.000Z|67471|G1602|CDI|E|Brigad||Temps plein||||19354|67471|
2021-01-05T03:56:34.000Z|67471|D1404|CDI|E|||Temps plein|||82||67471|
2021-03-15T15:29:27.000Z|67471|K1303|CDI|E|||Temps plein|||||67471|
2021-03-12T03:01:14.000Z|67471|C1504|LIB|D|||Temps plein||||10362|67471|
2021-03-05T12:22:01.000Z|67471|F1703|CDD|E|ENTR CONSTRUCTION CREPISSAGE GANZITTI|Mensuel de 2000,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||4|43|16250|67471|
2021-03-02T03:10:16.000Z|67471|C1504|LIB|D|||Temps plein||||16963|67471|
2021-03-06T08:58:48.000Z|67471|F1607|MIS|D|Temporis||Temps plein|||78|16639|67471|
2021-02-18T09:56:21.000Z|67471|H2206|CDI|D|||Temps plein||||16611|67471|
2021-02-16T14:15:30.000Z|67471|F1607|MIS|E|MARTY INTERIM|Horaire de 11,00 Euros à 12,00 Euros sur 12 mois|Temps plein||2|78|16639|67471|
2021-02-09T11:42:18.000Z|67471|J1506|CDI|D|EHPAD LES COLOMBES||Temps plein||6|87|38222|67471|
