dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-25T11:39:51.000Z|91363|K2204|CDI|E||Horaire de 10,56 Euros sur 12 mois|Temps partiel||1|81|10537|91363|
2021-02-17T09:18:30.000Z|91363|M1607|CDD|D|FONDATION DES AMIS DE L'ATELIER|Mensuel de 1705,00 Euros sur 12 mois|Temps plein||6|88|11183|91363|
2021-03-06T19:09:04.000Z|91363|D1401|CDI|E||Annuel de 26400,00 Euros|Temps plein||||12748|91363|
2021-03-05T03:07:43.000Z|91363|I1203|CDI|D|||Temps plein|||96||91363|
2021-02-26T14:52:44.000Z|91363|A1203|DDI|D|JARDINS D'AUTEUIL|Horaire de 10,25 Euros sur 12 mois|Temps plein||1|88|17515|91363|
2021-02-23T15:41:59.000Z|91363|D1402|CDD|E||Mensuel de 1600,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|41|12747|91363|
2021-02-17T15:31:38.000Z|91363|A1203|CDD|E|||Temps plein||||16069|91363|
2021-03-15T15:08:30.000Z|91363|N1103|MIS|E|Manpower||Temps plein|||78|16277|91363|
2021-03-14T21:05:02.000Z|91363|M1205|CDI|E|Fed Finance||Temps plein|||||91363|
2021-03-12T03:01:53.000Z|91363|M1810|CDI|D|Syage||Temps plein||||20220|91363|
2021-03-09T18:42:12.000Z|91363|D1407|CDI|D|RANDSTAD|Annuel de 33000,00 Euros sur 12 mois|Temps plein||6|78|19198|91363|
2021-03-07T09:14:48.000Z|91363|I1605|CDI|E|Manpower||Temps plein||||16478|91363|
2021-03-06T03:11:04.000Z|91363|K1304|CDI|D|||Temps plein|||70|10857|91363|
2021-03-05T11:07:38.000Z|91363|H2603|CDI|D|ALMAE TECHNOLOGIES|Mensuel de 2000,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||7|72||91363|
2021-03-04T09:37:17.000Z|91363|M1802|CDI|E|ALLEGIS GROUP SAS|Annuel de 55000,00 Euros à 70000,00 Euros sur 12 mois|Temps plein||9|70||91363|
2021-03-03T16:21:25.000Z|91363|N4101|CDI|D|SAFO LOGISTICS|Mensuel de 2200,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||3|49|13231|91363|
2021-03-02T06:06:07.000Z|91363|M1203|CDI|E|Page Personnel||Temps plein||||12788|91363|
2021-03-02T04:06:39.000Z|91363|K1304|CDI|D|||Temps plein|||96|10857|91363|
2021-02-22T15:24:14.000Z|91363|A1414|DDI|D||Horaire de 10,25 Euros sur 12 mois|Temps partiel||1|88|17427|91363|
2021-02-17T15:21:27.000Z|91363|D1402|CDI|S|RANDSTAD|Annuel de 26400,00 Euros sur 12 mois|Temps plein||6|78||91363|
2021-02-15T07:50:43.000Z|91363|H2912|CDI|E|||Temps plein||7|||91363|
2021-02-15T16:10:07.000Z|91363|K1707|CDI|D|||Temps plein||||10549|91363|
2021-02-11T13:48:06.000Z|91363|I1607|CDI|E|Domino consulting|Annuel de 20000,00 Euros ï¿½ 25000,00 Euros|Temps plein||9|||91363|
2021-02-09T14:47:29.000Z|91363|N4103|MIS|D|UP RECRUT|Horaire de 12,00 Euros à 13,00 Euros sur 12 mois|Temps plein||3|78|12896|91363|
2021-01-21T02:53:51.000Z|91363|H1503|CDI|D|||Temps plein|||||91363|
2021-03-11T21:59:54.000Z|91363|D1407|CDI|E|Manpower||Temps plein||||20291|91363|
2021-03-09T11:09:30.000Z|91363|I1304|CDD|E||Annuel de 30000,00 Euros à 35000,00 Euros sur 12 mois|Temps plein||6|70|19870|91363|
2021-02-20T08:48:52.000Z|91363|C1504|CDI|D|||Temps plein||||13464|91363|
2021-03-05T13:27:02.000Z|91363|K1302|CDI|E|ADHAP Orsay|Horaire de 10,60 Euros|Temps partiel|||88|11453|91363|
