dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T11:55:30.000Z|63113|N1103|MIS|E|RANDSTAD|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78|16277|63113|
2021-03-16T11:54:47.000Z|63113|D1214|CDI|E||Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|47|20538|63113|
2021-03-16T11:36:34.000Z|63113|M1707|CDI|D|SYLINK TECHNOLOGIE|Annuel de 25000,00 Euros à 35000,00 Euros sur 12 mois|Temps plein||8|62|140962|63113|
2021-03-16T11:10:28.000Z|63113|G1204|LIB|E|PERSONAL SPORT TRAINER||Temps plein||6|85|12677|63113|
2021-03-16T10:33:08.000Z|63113|M1803|MIS|S|RANDSTAD|Mensuel de 1627 Euros sur 12 mois|Temps plein||6|78|19019|63113|
2021-03-16T10:13:39.000Z|63113|K1302|CDI|D|DESTIA|Horaire de 10,25 Euros à 12,81 Euros sur 12 mois|Temps partiel||6|88|11453|63113|
2021-03-16T10:02:42.000Z|63113|K1102|CDD|D|UNION DEP DES ASS FAMILIALES|Mensuel de 1440,86 Euros à 1440,87 Euros sur 12 mois|Temps partiel||8|94|38388|63113|
2021-03-16T10:01:25.000Z|63113|N4203|CDD|E|MVT DES ENTREPRISES DE FRANCE DU PD|Horaire de 11,00 Euros à 12,00 Euros sur 12 mois|Temps plein||6|94||63113|
2021-03-16T09:53:51.000Z|63113|K2204|CDD|D|CENTRE DE MAINTENANCE REGIONAL (C.M.R.)|Horaire de 10,56 Euros|Temps partiel||5|81|10575|63113|
2021-03-16T09:16:20.000Z|63113|G1603|CDI|E|BASILIC & CO|Horaire de 10,25 Euros|Temps plein||6|56|14812|63113|
2021-03-16T08:53:39.000Z|63113|I1307|CDI|E||Mensuel de 1555,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||7|71||63113|
2021-03-15T15:34:25.000Z|63113|H2602|MIS|D|ADEQUAT INTERIM|Horaire de 12,00 Euros à 14,00 Euros sur 12 mois|Temps plein||4|78||63113|
2021-03-15T15:32:12.000Z|63113|D1403|CDI|D|JLC 45||Temps plein||6|43||63113|
2021-03-15T15:20:00.000Z|63113|K1201|CDD|E||Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|88|13418|63113|
2021-03-15T14:47:48.000Z|63113|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|63113|
2021-03-15T14:42:20.000Z|63113|M1302|CDI|E|LA FINANCIERE CONNECTT|Mensuel de 2200,00 Euros à 2600,00 Euros sur 12 mois|Temps plein||6|70||63113|
2021-03-15T13:29:38.000Z|63113|F1610|CDI|D|||Temps plein||7|43|13822|63113|
2021-03-15T12:19:22.000Z|63113|F1106|CDI|E|AUVERGNE ASSAINISSEMENT VALVERT|Annuel de 32000 Euros à 36000 Euros sur 13 mois|Temps plein||6|37||63113|
2021-03-15T12:04:48.000Z|63113|K1207|CDI|D|ASS DEPART SAUVEGARDE ENFANCE ADOLESCE||Temps plein||6|88|14597|63113|
2021-03-15T11:45:17.000Z|63113|F1302|MIS|E|AC050|Horaire de 11 Euros à 12,5 Euros sur 12 mois|Temps plein||3|78||63113|
2021-03-15T11:44:29.000Z|63113|F1704|MIS|E|AC050|Horaire de 10,25 Euros sur 12 mois|Temps plein||1|78|16351|63113|
2021-03-15T11:34:15.000Z|63113|I1304|MIS|E|RAS INTERIM|Mensuel de 1687,50 Euros à 1937,50 Euros sur 12 mois|Temps plein||6|78|19870|63113|
2021-03-15T11:28:13.000Z|63113|H3302|MIS|E|AC050|Horaire de 10,25 Euros sur 12 mois|Temps plein||6|78|10405|63113|
