dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-01-06T12:10:38.000Z|62173|N1103|MIS|D|SYNERGIE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|17993|62173|
2021-03-15T10:24:46.000Z|62173|N1103|CDD|D|||Temps plein||1|82|10748|62173|
2021-03-02T13:14:56.000Z|62173|H2102|CDD|E|GEIQ3A|Mensuel de 1554,58 Euros à 1554,58 Euros sur 12 mois|Temps partiel||2|78||62173|
2020-12-24T09:16:48.000Z|62173|N1105|MIS|D|SYNERGIE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|11951|62173|
2020-12-24T09:14:30.000Z|62173|N1105|MIS|D|SYNERGIE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|16361|62173|
2021-03-15T15:14:44.000Z|62173|N1101|MIS|E|Crit Inside||Temps plein|||78|11679|62173|
2021-03-15T05:06:18.000Z|62173|F1705|CDI|E|||Temps plein||||11661|62173|
2021-03-03T06:56:28.000Z|62173|H2102|MIS|E|Temporis||Temps plein|||78||62173|
2021-03-01T16:43:01.000Z|62173|N4101|CDI|E|TRANSPORTS JACOT|Horaire de 10,25 Euros sur 12 mois|Temps plein||2|49|11989|62173|
2021-03-01T11:43:24.000Z|62173|K2111|MIS|E|SYNERGIE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||5|78|15123|62173|
2021-03-01T16:18:02.000Z|62173|H2102|MIS|S|TEMPORIS||Temps plein|||78||62173|
2021-02-22T09:36:32.000Z|62173|H2102|CDD|E|GEIQ3A||Temps partiel||7|78||62173|
2020-12-28T12:19:09.000Z|62173|N1101|MIS|E|SYNERGIE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|11679|62173|
2021-03-15T11:03:30.000Z|62173|N4101|CDI|E|PERRENOT BEKAERT|Mensuel de 2460,00 Euros à 3000,00 Euros sur 12 mois|Temps plein||3|49|13132|62173|
2021-03-15T05:02:33.000Z|62173|F1605|CDI|E|||Temps plein||||11615|62173|
2021-03-15T05:00:02.000Z|62173|F1605|CDI|E|||Temps plein||||11615|62173|
2021-03-15T05:06:51.000Z|62173|F1302|CDI|E|||Temps plein||||13118|62173|
2021-03-15T05:03:44.000Z|62173|F1202|CDI|E|||Temps plein||||12090|62173|
2021-03-03T06:59:11.000Z|62173|I1304|MIS|E|Temporis||Temps plein|||78||62173|
2021-03-01T16:18:18.000Z|62173|I1304|MIS|S|TEMPORIS||Temps plein|||78||62173|
2021-02-08T13:10:34.000Z|62173|F1602|MIS|E|SUPPLAY|Horaire de 10,25 Euros sur 12 mois|Temps plein||3|78|16801|62173|
