dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T21:57:58.000Z|35126|I1305|CDI|E|Proman||Temps plein||||10494|35126|
2021-03-15T20:50:03.000Z|35126|H2502|CDI|E|Go Intérim||Temps plein||||18771|35126|
2021-03-10T01:36:32.000Z|35126|F1702|MIS|S|ADEQUAT INTERIM SARDAGNE|Mensuel de 1650 Euros à 2250 Euros sur 12 mois|Temps plein||5|78|17541|35126|
2021-03-09T07:54:09.000Z|35126|H2502|CDI|E|Go Intérim||Temps plein||||12317|35126|
2021-03-09T07:50:23.000Z|35126|G1602|CDI|E|Go Intérim||Temps plein||||13861|35126|
2021-03-04T14:08:25.000Z|35126|H1203|MIS|E|JUBIL INTERIM LA ROCHE-SUR-YON 85|Horaire de 15 Euros à 16 Euros sur 12 mois|Temps plein||8|78||35126|
2021-03-03T15:25:53.000Z|35126|F1106|CDD|D|PAYS DES VALLONS DE VILAINE|Mensuel de 2000,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|94|38493|35126|
2021-03-02T21:34:33.000Z|35126|A1301|CDI|D|||Temps plein||||20179|35126|
2021-02-24T03:00:36.000Z|35126|C1504|LIB|D|||Temps plein||||13464|35126|
2021-02-23T06:51:22.000Z|35126|J1507|FRA|D|ELYSEE CONCEPT||Temps plein||9|70|18242|35126|
2021-02-22T17:14:59.000Z|35126|F1104|CDI|E|ACTTIF 35|Horaire de 12 Euros à 13 Euros sur 12 mois|Temps plein||8|78|14071|35126|
2021-02-19T16:26:01.000Z|35126|D1504|FRA|D|ELYSEE CONCEPT||Temps plein||9|70|14259|35126|
2021-02-17T09:07:57.000Z|35126|H1203|CDI|E|Randstad||Temps plein||||14052|35126|
2021-02-16T15:31:07.000Z|35126|K1202|CDD|D|MAIRIE GUICHEN|Mensuel de 2400 Euros sur 12 mois|Temps plein||9|84|18883|35126|
2021-02-16T09:58:38.000Z|35126|D1501|CDD|D|EDELVI FIELD MARKETING|Horaire de 11,05 Euros à 11,85 Euros sur 12 mois|Temps partiel||5|73|10974|35126|
2021-02-15T16:04:42.000Z|35126|F1104|CDI|E|INTERACTION|Annuel de 25000,00 Euros à 28000,00 Euros sur 12 mois|Temps plein||6|78|14071|35126|
2021-02-12T03:00:01.000Z|35126|C1504|LIB|D|||Temps plein||||13464|35126|
2021-02-11T16:02:48.000Z|35126|K1302|CDI|D|ACTION DOMICILE SERVICE|Horaire de 10,5 Euros à 10,55 Euros sur 12 mois|Temps partiel||6|88|11453|35126|
2021-03-12T09:07:58.000Z|35126|N4101|MIS|D|Randstad||Temps plein|||78|13132|35126|
2021-03-11T16:19:29.000Z|35126|D1208|CDD|D|L'ATELIER BEAUTE||Temps partiel||3|96|14890|35126|
2021-03-11T15:11:04.000Z|35126|D1104|CDD|E|LA BOULANGERIE D'A COTE|Horaire de 10,62 Euros à 11,16 Euros sur 12 mois|Temps plein||2|10|17576|35126|
2021-03-11T12:47:01.000Z|35126|J1501|CDD|D|ENTREPRISE RECRUT||Temps plein||||10891|35126|
2021-03-11T12:44:09.000Z|35126|J1501|CDD|D|ENTREPRISE RECRUT||Temps plein||||10891|35126|
2021-03-11T12:36:52.000Z|35126|J1501|CDI|E|||Temps plein||||10891|35126|
2021-03-10T16:11:37.000Z|35126|J1501|CDD|D|AUTONOMIE SERVICE BAIN GUICHEN|Horaire de 10,73 Euros sur 12 mois|Temps partiel||6|88|10892|35126|
2021-03-10T16:10:23.000Z|35126|J1501|CDD|D|AUTONOMIE SERVICE BAIN GUICHEN|Horaire de 10,73 Euros sur 12 mois|Temps partiel||6|88|10892|35126|
2021-03-10T16:08:15.000Z|35126|J1501|CDD|D|AUTONOMIE SERVICE BAIN GUICHEN|Horaire de 10,73 Euros sur 12 mois|Temps partiel||6|88|10892|35126|
2021-03-08T04:23:15.000Z|35126|M1203|CDI|E|Kolibri Consulting||Temps plein||||12786|35126|
2021-02-25T12:07:46.000Z|35126|D1104|CDD|E|DU FOURNIL AU DRIVE|Mensuel de 1700,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|10|17576|35126|
2021-02-19T11:56:19.000Z|35126|M1203|CDI|E|||Temps plein||||15368|35126|
2021-03-11T12:56:03.000Z|35126|K2107|CDD|D|Complétude|Horaire de 12,81 Euros ï¿½ 17,81 Euros|Temps partiel||5|85|18109|35126|
2021-03-06T15:00:33.000Z|35126|I1604|CDI|E|Coderefrj Entreprise Opensourcing||Temps plein||||16532|35126|
2021-03-06T13:15:41.000Z|35126|H2902|MIS|E|Randstad||Temps plein|||78|11971|35126|
2021-03-05T16:21:37.000Z|35126|H2902|MIS|E|RANDSTAD|Horaire de 13 Euros sur 12 mois|Temps plein||6|78|11971|35126|
2021-03-04T13:59:03.000Z|35126|I1604|CDI|E|Coderefrj Opensourcing||Temps plein||||16446|35126|
2021-03-03T13:58:16.000Z|35126|I1604|CDI|E|Coderefrj Opensourcing||Temps plein||||16446|35126|
2021-02-25T22:03:59.000Z|35126|F1104|CDI|E|Manpower||Temps plein||||14041|35126|
2021-02-15T07:55:27.000Z|35126|F1201|CDI|E|||Temps plein||||13209|35126|
2021-02-12T08:53:12.000Z|35126|I1604|CDI|E|||Temps plein||||16446|35126|
2021-01-27T14:47:45.000Z|35126|F1503|CDI|E|CHARPENTE CHRISTIAN POISSON|Mensuel de 1800 Euros à 1950 Euros sur 12 mois|Temps plein||3|16|11952|35126|
