dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T18:03:57.000Z|83119|M1203|CDD|E|HOTEL BYBLOS|Mensuel de 1910 Euros sur 12 mois|Temps plein||6|55|10871|83119|
2021-03-12T10:09:02.000Z|83119|M1607|CDD|E|GARDE MEUBLES DU GOLFE/ST TROPEZ DE|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|49|19364|83119|
2021-03-12T08:59:18.000Z|83119|G1703|CDD|E||Mensuel de 2078,00 Euros sur 12 mois|Temps plein||6|55|18325|83119|
2021-03-11T23:13:49.000Z|83119|G1703|SAI|E||Mensuel de 2500,00 Euros sur 12 mois|Temps plein||6|55|18325|83119|
2021-03-10T10:47:38.000Z|83119|D1301|SAI|E|MOD DESIGN|Annuel de 25000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||8|82|18664|83119|
2021-03-10T18:09:11.000Z|83119|G1703|CDD|E|Château de la Messardière RECRUT||Temps plein|||55|18325|83119|
2021-03-03T14:12:52.000Z|83119|I1203|CDD|E|MAIRIE|Mensuel de 1814,00 Euros sur 12 mois|Temps plein||5|84||83119|
2021-03-03T11:05:59.000Z|83119|D1214|SAI|E|BE-STORE|Mensuel de 1600,00 Euros à 1950,00 Euros sur 12 mois|Temps plein||6|47|20613|83119|
2021-03-02T17:44:54.000Z|83119|G1803|CDD|E|LA TARTE TROPEZIENNE|Mensuel de 1900,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||5|10|19430|83119|
2021-03-02T13:14:03.000Z|83119|M1604|CDI|E|ASSOCIATION SYNDICAL LIBRE 1|Mensuel de 1800,00 Euros sur 12 mois|Temps plein||6|68|11227|83119|
2021-03-02T11:16:36.000Z|83119|D1401|SAI|D|ALICIA COIFFURE HAIR BEAUTY MAKE UP|Horaire de 10,30 Euros sur 12 mois|Temps partiel||6|96|11210|83119|
2021-03-02T11:14:59.000Z|83119|M1607|SAI|E|ALICIA COIFFURE HAIR BEAUTY MAKE UP|Horaire de 10,25 Euros|Temps partiel||6|96|19368|83119|
2021-03-02T11:07:33.000Z|83119|M1603|SAI|D|ALICIA COIFFURE HAIR BEAUTY MAKE UP|Horaire de 10,25 Euros|Temps partiel||5|96||83119|
2021-03-01T17:08:15.000Z|83119|K2204|SAI|E|L'ERMITAGE||Temps plein||6|55|10571|83119|
2021-03-01T17:02:36.000Z|83119|N4104|CDD|E|BIOESTEREL|Horaire de 10,25 Euros à 10,84 Euros sur 12 mois|Temps plein||5|86|13795|83119|
2021-02-26T09:53:35.000Z|83119|M1609|CDI|E|BIOESTEREL|Mensuel de 1577,37 Euros à 1842,79 Euros sur 12 mois|Temps plein||6|86|19397|83119|
2021-02-25T14:44:36.000Z|83119|G1703|SAI|E|HOTEL DES LAURIERS|Mensuel de 2200,00 Euros à 2400,00 Euros sur 12 mois|Temps plein||6|55|18325|83119|
2021-02-22T17:57:25.000Z|83119|C1504|CDI|E|MICHAEL ZINGRAF IMMOBILIER|Annuel de 24000,00 Euros à 24000,00 Euros sur 13 mois|Temps plein||5|68|11211|83119|
2021-02-18T10:27:54.000Z|83119|I1203|SAI|E|LA BOUILLABAISSE||Temps plein||6|56|15058|83119|
2021-02-11T16:44:51.000Z|83119|G1703|SAI|E|LA MANDARINE|Mensuel de 1900,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||5|55|18325|83119|
2021-02-11T16:41:53.000Z|83119|G1605|SAI|E|LA MANDARINE|Mensuel de 1750,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||5|55|17846|83119|
2021-02-11T16:40:46.000Z|83119|G1703|SAI|E|LA MANDARINE|Mensuel de 1900,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||5|55|20507|83119|
2021-02-11T16:34:10.000Z|83119|D1205|SAI|E|LA MANDARINE|Mensuel de 1800,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||5|55|16195|83119|
2021-02-11T16:18:44.000Z|83119|G1702|SAI|E|LA MANDARINE|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||3|55|20717|83119|
2021-02-10T20:24:19.000Z|83119|G1605|CDD|E|Château de la Messardière RECRUT||Temps plein|||55|17846|83119|
2021-02-10T20:23:45.000Z|83119|G1703|CDD|E|Château de la Messardière RECRUT||Temps plein|||55|18325|83119|
2021-02-05T11:57:06.000Z|83119|D1205|CDD|E|HOTEL BYBLOS|Mensuel de 1980,00 Euros sur 12 mois|Temps plein||6|55|16195|83119|
2021-02-05T11:51:28.000Z|83119|K2204|CDD|D|HOTEL BYBLOS|Mensuel de 1910,00 Euros sur 12 mois|Temps plein||6|55|16971|83119|
2021-02-03T16:18:43.000Z|83119|G1603|SAI|E|LA BASTIDE DE SAINT TROPEZ||Temps plein||6|55|14788|83119|
2021-02-03T16:14:42.000Z|83119|G1702|CDD|E|LA BASTIDE DE SAINT TROPEZ|Horaire de 10,25 Euros|Temps plein||6|55|20717|83119|
2021-02-03T14:20:19.000Z|83119|G1703|CDI|E|la bastide de saint tropez||Temps plein||5|55|18325|83119|
2021-01-29T14:05:20.000Z|83119|M1601|CDD|E|SA HOTEL CHATEAU DE LA MESSARDIERE||Temps plein||6|55||83119|
2021-01-27T13:12:04.000Z|83119|G1605|CDD|E|SA HOTEL CHATEAU DE LA MESSARDIERE||Temps plein||6|55|17846|83119|
2021-01-27T12:47:51.000Z|83119|G1502|CDD|E|SA HOTEL CHATEAU DE LA MESSARDIERE|Mensuel de 2000,00 Euros sur 12 mois|Temps plein||6|55||83119|
2021-01-20T17:43:21.000Z|83119|M1608|CDI|E|La Bastide de Saint Tropez|Mensuel de 2337,00 Euros à 2598,00 Euros sur 12 mois|Temps plein||8|55|19370|83119|
2021-01-20T13:57:54.000Z|83119|G1703|SAI|E|L'ERMITAGE||Temps plein||6|55|18325|83119|
2021-01-11T16:29:29.000Z|83119|D1205|SAI|E|HOTEL DE PARIS SAINT-TROPEZ|Mensuel de 1750,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|55|16195|83119|
2021-01-11T16:20:17.000Z|83119|G1502|SAI|E|HOTEL DE PARIS SAINT-TROPEZ|Mensuel de 1750,00 Euros à 2050,00 Euros sur 12 mois|Temps plein||6|55||83119|
2021-03-16T10:10:11.000Z|83119|A1203|CDD|E|LOVERA ESPACES VERTS|Mensuel de 1819,00 Euros sur 12 mois|Temps plein||4|81|16067|83119|
2021-03-16T09:42:55.000Z|83119|K1304|CDD|E|AIDES MENAGERES A DOMICILE|Horaire de 10,25 Euros à 10,45 Euros sur 12 mois|Temps partiel||6|88|10805|83119|
2021-03-10T18:09:13.000Z|83119|G1501|CDD|E|Château de la Messardière RECRUT||Temps plein|||55|20500|83119|
2021-03-09T14:59:08.000Z|83119|G1602|CDD|D|CLINIQUE  DU GOLFE|Mensuel de 1750,00 Euros sur 12 mois|Temps partiel||6|56|13863|83119|
2021-03-09T14:22:52.000Z|83119|G1602|SAI|E|HOTEL DE PARIS SAINT-TROPEZ|Mensuel de 2000,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||6|55|12756|83119|
2021-03-08T03:13:12.000Z|83119|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|83119|
2021-03-03T12:35:01.000Z|83119|I1203|CDI|E||Mensuel de 1700,00 Euros sur 12 mois|Temps plein||6|68|10489|83119|
2021-03-02T08:45:01.000Z|83119|G1204|CDD|E|SA HOTEL CHATEAU DE LA MESSARDIERE||Temps plein||6|55|19586|83119|
2021-03-01T17:05:42.000Z|83119|G1501|SAI|E|L'ERMITAGE||Temps plein||6|55|20500|83119|
2021-02-18T09:09:14.000Z|83119|A1203|CDI|E|||Temps plein||4|81|16069|83119|
2021-02-17T17:15:16.000Z|83119|I1203|CDD|E|Château de la Messardière RECRUT||Temps plein|||55|10489|83119|
2021-02-16T08:47:32.000Z|83119|N4102|SAI|D|VTC PLATINIUM||Temps plein||6|49|140954|83119|
2021-02-11T16:48:47.000Z|83119|G1501|SAI|E|LA MANDARINE|Mensuel de 1800 Euros à 1900 Euros sur 12 mois|Temps plein||5|55|20500|83119|
2021-02-11T16:30:19.000Z|83119|G1803|SAI|E|LA MANDARINE|Mensuel de 1750,00 Euros à 1850,00 Euros sur 12 mois|Temps plein||5|55|12761|83119|
2021-02-11T16:28:09.000Z|83119|G1602|SAI|E|LA MANDARINE|Mensuel de 1750,00 Euros à 1850,00 Euros sur 12 mois|Temps plein||5|55|12756|83119|
