dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T15:52:14.000Z|14366|K2204|CDD|E|E.M.N.|Horaire de 10,25 Euros|Temps partiel||5|81|16982|14366|
2021-03-12T18:05:04.000Z|14366|D1214|CDI|E|JULES||Temps partiel||6|47|20613|14366|
2021-03-10T16:34:20.000Z|14366|K2204|CDD|D|SAMSIC II||Temps partiel||5|81||14366|
2021-03-10T12:41:38.000Z|14366|D1401|CDD|E|ADIAL|Mensuel de 1800,00 Euros|Temps plein||6|28||14366|
2021-03-10T12:19:29.000Z|14366|N1103|CDD|D|HOTEL DE REGION|Horaire de 10,25 Euros|Temps plein||3|84|16276|14366|
2021-03-10T09:12:25.000Z|14366|N1103|MIS|D|Randstad||Temps plein|||78|17993|14366|
2021-03-09T16:04:49.000Z|14366|K2204|CDI|E|E.M.N.|Horaire de 10,50 Euros à 11,00 Euros sur 12 mois|Temps partiel||6|81|16982|14366|
2021-03-09T15:12:26.000Z|14366|I1203|CDD|E||Horaire de 10,25 Euros|Temps plein||1|84||14366|
2021-03-09T10:47:26.000Z|14366|G1603|CDI|D|SO TACOS|Horaire de 10,25 Euros|Temps partiel||5|56|14813|14366|
2021-03-05T11:37:26.000Z|14366|K1201|CDI|D|ASSOCIATION AIDE MERES FAMILLES|Mensuel de 1412,32 Euros à 1412,33 Euros sur 12 mois|Temps partiel||6|88||14366|
2021-03-05T02:59:20.000Z|14366|G1503|CDI|E|||Temps plein|||||14366|
2021-03-04T14:19:54.000Z|14366|D1401|CDI|E|ALT-TER 14|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||6|78|19369|14366|
2021-03-04T13:59:47.000Z|14366|M1601|CDI|E|||Temps plein|||||14366|
2021-03-03T09:40:33.000Z|14366|M1401|CDD|D|BVA|Horaire de 10,69 Euros sur 12 mois|Temps partiel||5|73|14847|14366|
2021-03-03T13:54:25.000Z|14366|G1202|CDI|E|||Temps plein|||||14366|
2021-03-02T16:49:24.000Z|14366|D1408|CDD|D||Mensuel de 1555,00 Euros sur 12 mois|Temps plein||6|82|20299|14366|
2021-03-02T11:45:21.000Z|14366|K2204|CDD|D|SAMSIC II||Temps partiel||5|81||14366|
2021-03-02T11:15:19.000Z|14366|D1214|CDD|E||Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|47|20615|14366|
2021-02-25T16:13:12.000Z|14366|D1212|CDD|D|www.orange.jobs||Temps plein||6|61|20629|14366|
2021-02-25T13:44:18.000Z|14366|H3301|MIS|D|||Temps plein|||78|17110|14366|
2021-02-24T16:56:42.000Z|14366|M1607|CDI|E|PROXI-M'AIDE||Temps plein||6|88|11183|14366|
2021-02-24T16:31:36.000Z|14366|G1801|CDD|D|LE MOKA - |Horaire de 10,25 Euros|Temps plein||5|56|19426|14366|
2021-02-24T16:22:28.000Z|14366|G1801|CDD|D|LE PATIO|Horaire de 10,25 Euros|Temps plein||5|56|19426|14366|
2021-02-24T15:22:25.000Z|14366|H3302|MIS|D|ALT-TER 14|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||1|78||14366|
2021-02-24T12:27:09.000Z|14366|D1212|CDD|D|DEFI RH||Temps plein||6|78|20629|14366|
2021-02-21T05:13:52.000Z|14366|N1103|MIS|E|Start People|Horaire de 12,71 Euros|Temps plein|||78|16276|14366|
2021-02-16T21:00:26.000Z|14366|D1212|CDD|E|SEFERIS LILLE|Mensuel de 1555,00 Euros à 2080,00 Euros sur 12 mois|Temps plein||5|47|20629|14366|
2021-02-16T10:18:54.000Z|14366|A1416|CDD|D||Horaire de 10,25 Euros|Temps plein||1|11|17399|14366|
2021-02-12T10:54:27.000Z|14366|F1401|MIS|D|ALT-TER 14|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||1|78|10233|14366|
2021-02-08T17:14:34.000Z|14366|K1207|CDD|D|||Temps plein||7|87|14597|14366|
2021-01-29T10:34:55.000Z|14366|N4104|CDI|D||Horaire de 10,25 Euros|Temps partiel||5|56|13798|14366|
2021-01-15T14:32:43.000Z|14366|H2403|CDD|E|||Temps plein||3|13||14366|
2021-01-04T12:17:26.000Z|14366|K2101|CDI|E|CESR'PRO|Annuel de 30000,00 Euros à 35000,00 Euros sur 12 mois|Temps plein||6|85|13419|14366|
2021-03-15T20:57:51.000Z|14366|K1304|CDI|E|||Temps plein||||10857|14366|
2021-03-15T08:36:45.000Z|14366|D1403|CDI|D|||Temps plein||||12738|14366|
2021-03-14T13:07:20.000Z|14366|N1303|CDI|E|Domino consulting|Annuel de 25000,00 Euros ï¿½ 30000,00 Euros|Temps plein||9|||14366|
2021-03-10T16:09:57.000Z|14366|I1604|CDD|D||Mensuel de 1700,00 Euros sur 12 mois|Temps plein||2|71|13654|14366|
2021-03-10T08:59:41.000Z|14366|H3301|MIS|D|Randstad||Temps plein|||78|12981|14366|
2021-03-09T12:56:19.000Z|14366|I1307|CDI|D|IMPACT FIBRES|Mensuel de 1570,00 Euros à 1700,00 Euros sur 12 mois|Temps plein||6|61||14366|
2021-03-09T05:58:46.000Z|14366|D1401|MIS|D|Expectra||Temps plein|||78|11210|14366|
2021-03-08T08:34:24.000Z|14366|N4103|MIS|D|RAS 1170|Horaire de 10,25 Euros à 11 Euros sur 12 mois|Temps partiel||6|78|12896|14366|
2021-03-06T20:43:37.000Z|14366|F1704|MIS|E|Start People|Horaire de 13,02 Euros|Temps plein|||78|16351|14366|
2021-03-04T09:27:09.000Z|14366|D1403|CDI|D|SAS GLASS EXPRESS||Temps plein||6|45|12738|14366|
2021-03-04T12:59:43.000Z|14366|I1310|CDI|E|Start People|Annuel de 28000,00 Euros ï¿½ 30000,00 Euros|Temps plein|||78||14366|
2021-03-04T03:59:47.000Z|14366|G1602|CDI|D|||Temps plein|||56|15428|14366|
2021-03-03T12:26:46.000Z|14366|D1506|CDD|D|REASSORT - MERCHANDISING & ANIMATIONS|Horaire de 10,30 Euros à 12,00 Euros sur 12 mois|Temps partiel||6|73|16389|14366|
2021-03-03T10:11:10.000Z|14366|K1207|CDI|E|FOYER D'HEBERGEMENT RESIDENCES DE LA VAL|Mensuel de 1747,00 Euros sur 12 mois|Temps plein||6|87|16740|14366|
2021-03-01T15:58:51.000Z|14366|G1501|CDI|D|JADE & CO|Horaire de 10,25 Euros|Temps partiel||5|55|20500|14366|
2021-02-24T16:28:47.000Z|14366|G1605|CDD|D|LE MOKA - WEB CAFE|Horaire de 10,25 Euros|Temps plein||5|56|10826|14366|
2021-02-24T15:07:01.000Z|14366|G1605|CDD|D||Horaire de 10,25 Euros|Temps plein||5|56|10826|14366|
