dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T14:23:21.000Z|69386|M1602|CDD|D|ASP DIRECTION REGIONALE AUVERGNE-RHONE-A||Temps plein||5|84|10349|69386|
2021-03-15T12:31:51.000Z|69386|M1203|CDI|D||Annuel de 20000,00 Euros à 23000,00 Euros sur 13 mois|Temps plein||6|58||69386|
2021-03-12T14:41:30.000Z|69386|D1106|CDI|D|BOULANGERIE BOST|Mensuel de 1595,57 Euros sur 12 mois|Temps plein||5|10|20560|69386|
2021-03-11T18:23:46.000Z|69386|M1609|CDI|D|SELARL OPHTA SANTE|Mensuel de 1554,58 Euros à 1554,58 Euros sur 12 mois|Temps plein||6|86|19397|69386|
2021-03-10T06:58:06.000Z|69386|D1408|CDI|D|||Temps plein||5|86|13353|69386|
2021-03-10T03:06:36.000Z|69386|D1507|CDI|D|||Temps plein|||70|14769|69386|
2021-03-10T03:01:33.000Z|69386|D1106|CDI|D||Horaire de 10,25 Euros|Temps plein|||47|20540|69386|
2021-03-09T12:43:05.000Z|69386|M1601|CDI|D|IMPLID|Annuel de 20400,00 Euros à 22800,00 Euros sur 12 mois|Temps plein||6|69||69386|
2021-03-09T12:32:23.000Z|69386|M1601|CDD|E|IMPLID|Annuel de 19200,00 Euros sur 12 mois|Temps plein||6|69||69386|
2021-03-06T21:06:17.000Z|69386|M1502|CDD|E|||Temps plein||||11863|69386|
2021-03-05T15:06:03.000Z|69386|G1703|CDI|E||Mensuel de 1555,00 Euros à 1556,00 Euros sur 13 mois|Temps partiel||6|81|18325|69386|
2021-03-05T08:02:02.000Z|69386|M1502|CDD|D|Expectra||Temps plein||||11863|69386|
2021-03-03T11:28:20.000Z|69386|M1502|CDI|E|FOKUS|Annuel de 28000,00 Euros à 40000,00 Euros sur 12 mois|Temps plein||9|62|11863|69386|
2021-03-03T11:06:00.000Z|69386|M1607|CDD|D|OFFICE RH|Mensuel de 1555,00 Euros à 1555,00 Euros sur 13 mois|Temps plein||6|70|11183|69386|
2021-03-02T16:01:46.000Z|69386|K2204|CDI|E|CLEANING OFFICE|Horaire de 10,44 Euros à 11,00 Euros sur 12 mois|Temps partiel||6|81||69386|
2021-03-02T09:17:09.000Z|69386|J1303|CDI|D||Horaire de 10,25 Euros à 11,31 Euros sur 12 mois|Temps partiel||5|86|11265|69386|
2021-03-01T20:14:53.000Z|69386|K1304|CDI|E|LAPEINE vincent|Horaire de 16,00 Euros sur 12 mois|Temps partiel||5|97|14774|69386|
2021-02-24T12:15:48.000Z|69386|D1408|CCE|E|||Temps plein||6|46|20303|69386|
2021-02-23T16:28:02.000Z|69386|D1401|CDD|E||Mensuel de 1554,58 Euros sur 12 mois|Temps plein||5|46|19369|69386|
2021-02-22T12:48:01.000Z|69386|J1303|CDD|D|SELARL DENTISTES PHILIPPE TARTAIX|Mensuel de 1540,00 Euros à 1600,00 Euros sur 12 mois|Temps plein||6|86|11265|69386|
2021-02-20T10:55:56.000Z|69386|M1203|CDD|E|||Temps plein||6|86|10872|69386|
2021-02-19T12:27:49.000Z|69386|J1303|CDI|D|ELKHO GROUP||Temps plein||6|78|11265|69386|
2021-02-19T12:25:54.000Z|69386|M1607|CDI|E|LINEA|Mensuel de 1001,00 Euros|Temps partiel||6|81|11183|69386|
2021-02-18T15:20:19.000Z|69386|D1106|CDD|D|||Temps plein||5|47|20560|69386|
2021-02-18T01:43:08.000Z|69386|M1604|CDI|S|ADEQUAT GESTION|Mensuel de 1650 Euros à 2250 Euros sur 12 mois|Temps plein||5|70|11227|69386|
2021-02-16T14:14:01.000Z|69386|D1408|CDI|E|MUTUALIA TERRITOIRES SOLIDAIRES||Temps plein||6|65|20299|69386|
2021-02-15T15:46:28.000Z|69386|M1605|CDI|E|CRESCENDO|Mensuel de 1800,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||5|78|30556|69386|
2021-02-08T09:14:43.000Z|69386|N1103|CDI|E|ETS DUTRIEVOZ|Horaire de 10,25 Euros|Temps partiel||6|43|16276|69386|
2021-02-02T15:19:46.000Z|69386|M1601|CDI|E|CHARLESTOWN|Horaire de 10,89 Euros à 10,89 Euros sur 12 mois|Temps plein||6|82||69386|
2021-01-28T03:21:35.000Z|69386|G1703|CDI|E|Crowne Plaza Lyon RECRUT||Temps plein|||55|18325|69386|
2021-01-05T09:54:36.000Z|69386|M1605|CDI|D|ASS TUTEL MAJEUR PROTEGE RHONE|Mensuel de 1643,00 Euros à 1643,00 Euros sur 12 mois|Temps plein||6|88|11230|69386|
2021-03-16T11:12:58.000Z|69386|K1301|CDI|D|Résidence Paul Eluard|Horaire de 13,34 Euros|Temps plein||||10856|69386|
2021-03-15T15:23:51.000Z|69386|D1301|CDI|E||Horaire de 10,76 Euros sur 12 mois|Temps partiel||6|47|10297|69386|
2021-03-15T15:21:43.000Z|69386|C1302|MIS|E|RANDSTAD|Mensuel de 2416 Euros sur 12 mois|Temps plein||6|78|10393|69386|
2021-03-15T11:15:56.000Z|69386|K1403|CDI|E|AGE ET PERSPECTIVES LYON 2|Mensuel de 2200,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||7|88||69386|
2021-03-15T10:12:53.000Z|69386|K1303|CDI|E|FAMILLES EN MOUVEMENT|Mensuel de 1600,00 Euros sur 12 mois|Temps plein||5|88|11180|69386|
2021-03-12T13:10:29.000Z|69386|J1304|CDI|D|POLE PETITE ENFANCE|Mensuel de 1668,00 Euros sur 12 mois|Temps plein||6|88|11448|69386|
2021-03-12T00:10:10.000Z|69386|M1707|CDI|E|TTI SUCCESS INSIGHTS FRANCE|Annuel de 40000,00 Euros à 50000,00 Euros sur 12 mois|Temps plein||9|70|140962|69386|
2021-03-11T18:02:29.000Z|69386|N1103|MIS|D|CILAOS|Horaire de 10,50 Euros à 11,00 Euros sur 12 mois|Temps plein||5|78|16277|69386|
2021-03-11T12:23:47.000Z|69386|C1107|CDI|E|FILHET ALLARD ET CIE|Annuel de 25000 Euros à 33000 Euros sur 12 mois|Temps plein||8|66||69386|
2021-03-11T13:19:39.000Z|69386|M1203|CDI|E|Expectra|De 24000,00 Euros|Temps plein||||11213|69386|
2021-03-11T09:41:03.000Z|69386|M1203|MIS|D|Randstad||Temps plein|||78|10871|69386|
2021-03-10T14:48:35.000Z|69386|C1109|MIS|E|KELLY SERVICES||Temps plein||8|78||69386|
2021-03-10T14:27:35.000Z|69386|K1902|CDI|E|PIOLET Conseil & Recrutement|Annuel de 27000,00 Euros à 40000,00 Euros sur 13 mois|Temps plein||6|70|11218|69386|
2021-03-09T10:33:47.000Z|69386|M1502|CDI|E|LMI RECRUTEMENT & Associés|Annuel de 28000,00 Euros à 40000,00 Euros sur 12 mois|Temps plein||6|78|13538|69386|
2021-03-08T19:17:01.000Z|69386|K2110|CDI|D|JULIANNA AUTO ECOLE DES BROTTEAUX|Mensuel de 1800 Euros à 2200 Euros sur 12 mois|Temps plein||6|85||69386|
2021-03-08T14:11:59.000Z|69386|J1307|CDI|D||De 1662,00 Euros ï¿½ 2286,00 Euros|Temps plein|||47||69386|
2021-03-08T11:39:09.000Z|69386|C1109|CDI|E|EFFEKTIV|Annuel de 33000,00 Euros à 35000,00 Euros sur 12 mois|Temps plein||7|70||69386|
2021-03-08T11:11:54.000Z|69386|C1109|CDI|E|AIMETH|Mensuel de 1800,00 Euros à 2800,00 Euros sur 12 mois|Temps partiel||9|94|15363|69386|
2021-03-08T16:11:11.000Z|69386|D1212|CDI|S|Concepteur Vendeur||Temps plein||||20523|69386|
2021-03-06T10:14:21.000Z|69386|M1707|CDI|E|TTI SUCCESS INSIGHTS FRANCE|Annuel de 40000,00 Euros à 45000,00 Euros sur 12 mois|Temps plein||9|70|140962|69386|
2021-03-06T13:11:45.000Z|69386|D1401|MIS|E|Randstad||Temps plein|||78|11210|69386|
2021-03-05T16:48:30.000Z|69386|D1102|CDI|D|L & G|Mensuel de 1555,00 Euros à 1600,00 Euros sur 12 mois|Temps plein||5|10|10868|69386|
2021-03-04T17:24:50.000Z|69386|K1207|CDI|E|LYON CITE|Mensuel de 1880,00 Euros à 2880,00 Euros sur 12 mois|Temps plein||6|88|14597|69386|
2021-03-03T16:50:32.000Z|69386|M1203|CDI|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|10871|69386|
2021-03-03T15:14:05.000Z|69386|D1401|CDI|E||Annuel de 24000,00 Euros sur 12 mois|Temps plein||7|58|12748|69386|
2021-03-03T08:02:09.000Z|69386|N1303|CDI|E||Annuel de 38000,00 Euros ï¿½ 55000,00 Euros|Temps plein|||25|11097|69386|
2021-03-03T07:59:14.000Z|69386|C1501|CDI|E|Régie Immobilière Lyonnaise|Annuel de 35000,00 Euros ï¿½ 40000,00 Euros|Temps plein|||68|15327|69386|
2021-03-03T07:50:07.000Z|69386|J1307|MIS|D|Appel Medical||Temps plein|||78|18027|69386|
2021-03-02T07:12:46.000Z|69386|D1402|CDI|E|Adsearch|Annuel de 50000,00 Euros ï¿½ 80000,00 Euros|Temps plein|||70|12747|69386|
2021-03-01T14:36:42.000Z|69386|D1401|CDI|D|WINEOO ENERGIE|Annuel de 18655,00 Euros à 35000,00 Euros sur 12 mois|Temps plein||5|46|12748|69386|
2021-02-26T13:46:47.000Z|69386|K1403|CDI|E|DOMIDOM |Mensuel de 1750,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||8|88||69386|
2021-02-26T08:35:30.000Z|69386|C1503|CDI|E||Annuel de 60000,00 Euros ï¿½ 75000,00 Euros|Temps plein|||41|14297|69386|
2021-02-26T03:55:07.000Z|69386|J1304|MIS|D|Lip Solutions Rh||Temps plein|||78|11448|69386|
2021-02-25T16:10:56.000Z|69386|D1403|CDI|D|KINOUGARDE|Mensuel de 1865,00 Euros à 2015,00 Euros sur 12 mois|Temps plein||6|88||69386|
2021-02-25T11:23:41.000Z|69386|M1501|CDD|E|ONG CONSEIL|Mensuel de 2000,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||8|70|15369|69386|
2021-02-25T12:53:06.000Z|69386|C1501|CDI|D|Randstad||Temps plein|||||69386|
||||||||||||69386|
2021-02-24T16:25:08.000Z|69386|C1302|CDI|D|ASS TUTEL MAJEUR PROTEGE RHONE|Mensuel de 1705,00 Euros à 2128,00 Euros sur 12 mois|Temps plein||7|88|10393|69386|
2021-02-24T16:22:14.000Z|69386|M1203|CDI|D|ASS TUTEL MAJEUR PROTEGE RHONE|Mensuel de 1705,00 Euros à 2128,00 Euros sur 12 mois|Temps plein||7|88|11213|69386|
2021-02-24T09:28:07.000Z|69386|D1401|CDI|D|WILOO|Mensuel de 1554,58 Euros à 1554,58 Euros sur 12 mois|Temps plein||6|46|11181|69386|
