dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-10T08:51:41.000Z|97404|N1103|MIS|E|RANDSTAD|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||6|78|16277|97404|
2021-03-03T06:26:54.000Z|97404|F1704|CDI|E|NOUVELLE 2 BOURBON BTP|Horaire de 11,12 Euros à 11,23 Euros|Temps plein||3|43|16351|97404|
2021-02-27T02:59:38.000Z|97404|C1504|LIB|D|||Temps plein||||13464|97404|
2021-02-26T08:55:44.000Z|97404|H2902|CDD|E|||Temps plein||2|33|11974|97404|
2021-02-22T12:56:18.000Z|97404|I1304|CDD|E||Mensuel de 1840,56 Euros sur 13 mois|Temps plein||6|33|10501|97404|
2021-02-22T10:29:20.000Z|97404|K1301|CDI|E||Mensuel de 1440,00 Euros sur 12 mois|Temps partiel||5|97|10856|97404|
2021-02-19T09:08:14.000Z|97404|H2102|CDD|E||Horaire de 10,25 Euros|Temps partiel||2|01||97404|
2021-02-18T07:40:16.000Z|97404|F1701|CDI|D|MORATI CONSEIL ET CONSTRUCTION|Horaire de 12,50 Euros à 12,62 Euros sur 12 mois|Temps plein||2|74|15071|97404|
2021-02-18T07:13:15.000Z|97404|F1701|CDI|D|MORATI CONSEIL ET CONSTRUCTION|Horaire de 13,58 Euros à 13,58 Euros sur 12 mois|Temps plein||2|74|11489|97404|
2021-02-18T07:09:52.000Z|97404|F1202|CDI|E|MORATI CONSEIL ET CONSTRUCTION|Mensuel de 2000,00 Euros à 3500,00 Euros sur 12 mois|Temps plein||6|74||97404|
2021-02-09T12:49:49.000Z|97404|H2102|MIS|E|RANDSTAD|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||6|78||97404|
2021-01-25T07:43:40.000Z|97404|J1410|CDI|E|||Temps plein||3|32|18210|97404|
2021-03-03T06:22:25.000Z|97404|F1703|CDI|E|NOUVELLE 2 BOURBON BTP|Horaire de 11,41 Euros à 12,05 Euros|Temps plein||3|43|16250|97404|
2021-02-18T07:28:48.000Z|97404|F1703|CDI|D|MORATI CONSEIL ET CONSTRUCTION|Horaire de 12,50 Euros à 12,62 Euros sur 12 mois|Temps plein||2|74|16267|97404|
2021-03-12T08:28:06.000Z|97404|F1603|CDD|E||Horaire de 12,05 Euros|Temps plein||2|43|17837|97404|
2021-03-10T05:57:16.000Z|97404|F1701|MIS|E|ADECCO||Temps plein||2|78|12679|97404|
2021-02-18T07:26:14.000Z|97404|F1701|CDI|D|MORATI CONSEIL ET CONSTRUCTION|Horaire de 11,82 Euros à 14,30 Euros sur 12 mois|Temps plein||2|74|12679|97404|
2021-02-03T08:44:38.000Z|97404|D1202|CDI|E|||Temps plein||6|96|12688|97404|
2021-01-07T09:43:30.000Z|97404|D1202|CDI|E||Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|96|12694|97404|
