dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-04T08:13:09.000Z|66171|I1203|SAI|E|AZUREVA|Mensuel de 1555,00 Euros sur 12 mois|Temps plein||5|55||66171|
2021-03-02T17:00:33.000Z|66171|G1605|SAI|E||Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||6|56|17846|66171|
2021-02-19T12:12:01.000Z|66171|G1703|SAI|E||Horaire de 10,25 Euros à 11,00 Euros|Temps plein||6|55|18320|66171|
2021-02-19T04:12:54.000Z|66171|D1507|CDD|D|||Temps plein|||70|14769|66171|
2021-02-01T16:12:12.000Z|66171|G1603|SAI|E||Horaire de 10,25 Euros à 10,80 Euros|Temps plein||6|56||66171|
2021-03-12T11:33:25.000Z|66171|G1204|SAI|D|AQUALAND|Horaire de 10,25 Euros à 11,00 Euros|Temps plein||6|93|19586|66171|
2021-03-12T11:23:33.000Z|66171|G1401|SAI|E||Mensuel de 1600,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||7|93|18849|66171|
2021-03-04T09:08:12.000Z|66171|K2204|SAI|E|AZUREVA|Mensuel de 1660,00 Euros sur 12 mois|Temps plein||6|55||66171|
2021-03-02T16:53:26.000Z|66171|G1803|CDD|E||Mensuel de 1680,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|56|19427|66171|
2021-02-21T05:23:04.000Z|66171|G1801|CDD|D||Mensuel de 1554,00 Euros|Temps plein||||11494|66171|
2021-02-19T12:27:04.000Z|66171|G1204|SAI|E||Horaire de 10,25 Euros à 13,00 Euros|Temps plein||6|55|19586|66171|
2021-02-12T14:40:02.000Z|66171|G1604|CDD|E||Mensuel de 1700,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||6|56|17807|66171|
2021-02-11T11:42:04.000Z|66171|G1801|SAI|E||Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|56|11494|66171|
2021-02-11T11:36:27.000Z|66171|G1803|CDD|E||Horaire de 10,25 Euros à 11,00 Euros|Temps plein||6|56|19427|66171|
2021-02-10T14:03:20.000Z|66171|G1801|SAI|E||Horaire de 10,25 Euros à 12 Euros|Temps plein||6|56|11494|66171|
2021-02-10T11:50:46.000Z|66171|G1803|SAI|E||Horaire de 10,25 Euros à 11,00 Euros|Temps plein||6|56|19427|66171|
2021-02-09T16:57:04.000Z|66171|D1102|SAI|D||Mensuel de 1600,00 Euros sur 12 mois|Temps plein||3|10|11573|66171|
2021-02-01T16:08:24.000Z|66171|G1803|SAI|E||Mensuel de 2000,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||6|56|19427|66171|
2021-03-16T11:15:24.000Z|66171|K1302|CDI|D|Azaé Perpignan|Horaire de 10,30 Euros|Temps partiel||||11453|66171|
2021-03-15T13:00:28.000Z|66171|E1205|CDD|E|ROUSSILL HOTEL||Temps plein||5|55|15564|66171|
2021-03-12T11:28:45.000Z|66171|D1407|SAI|E||Horaire de 10,25 Euros à 11,00 Euros|Temps plein||7|93|11402|66171|
2021-03-12T02:59:33.000Z|66171|C1504|LIB|D|||Temps plein||||13464|66171|
2021-03-11T09:31:12.000Z|66171|K1302|CDI|D|VITALLIANCE||Temps partiel||6|88|11453|66171|
2021-03-03T08:55:27.000Z|66171|G1101|SAI|E|AZUREVA|Mensuel de 1555,00 Euros sur 12 mois|Temps plein||7|55||66171|
2021-03-02T17:18:18.000Z|66171|G1602|SAI|E||Horaire de 10,50 Euros à 14,00 Euros|Temps partiel||4|56|13861|66171|
2021-03-02T14:36:45.000Z|66171|D1102|CDI|D|LES DELICES DU JOUR|Horaire de 10,25 Euros|Temps plein||3|10|17407|66171|
2021-03-01T09:08:06.000Z|66171|M1205|CDI|E|||Temps plein|||||66171|
2021-02-24T20:05:02.000Z|66171|H1206|CDI|E|Manpower De La Loire||Temps plein||9||18831|66171|
2021-02-20T08:51:59.000Z|66171|C1504|CDI|D|||Temps plein||||13464|66171|
2021-02-20T08:46:39.000Z|66171|C1504|LIB|D|||Temps plein||||13464|66171|
