dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-09T03:49:35.000Z|91216|K1201|CDI|D|||Temps plein||||13418|91216|
2021-03-15T07:07:03.000Z|91216|K1207|CDI|E|||Temps plein||||14597|91216|
2021-03-08T11:50:35.000Z|91216|K1207|CDD|E||Horaire de 11,00 Euros|Temps plein||6|87|14597|91216|
2021-03-06T11:02:48.000Z|91216|K1303|CDI|D|||Temps plein||||16999|91216|
2021-03-15T15:20:27.000Z|91216|K1302|CDI|E|||Temps plein||||11255|91216|
2021-03-15T15:18:49.000Z|91216|K1302|CDI|E|||Temps plein||||11255|91216|
2021-03-08T15:57:29.000Z|91216|K1206|CDI|D|EMMAUS SOLIDARITE||Temps plein||9|87|38504|91216|
2021-03-02T10:24:59.000Z|91216|N1105|CDI|E|LAGARDE MEUBLES|Mensuel de 1600,00 Euros sur 12 mois|Temps plein||1|47|10523|91216|
2021-03-02T04:07:35.000Z|91216|K1304|CDI|E||Horaire de 10,15 Euros ï¿½ 11,00 Euros|Temps plein|||64|10857|91216|
2021-03-01T03:07:35.000Z|91216|H2102|MIS|D|Lynx Rh Essonne||Temps plein|||78||91216|
2021-02-18T09:53:40.000Z|91216|M1204|CDI|E|ARTHUS SOURCING|Annuel de 27000,00 Euros à 32000,00 Euros sur 12 mois|Temps plein||8|71|13597|91216|
2021-02-12T04:03:32.000Z|91216|F1106|CDI|E|||Temps plein||7|||91216|
2021-02-09T03:55:12.000Z|91216|K1201|CDI|D|||Temps plein||||11335|91216|
2021-02-03T14:40:16.000Z|91216|K1303|CDD|D|Particulier Employeur||Temps plein|||97|11304|91216|
2021-03-10T10:56:02.000Z|91216|D1504|FRA|D|ELYSEE CONCEPT||Temps plein||9|70|14259|91216|
2021-03-05T13:27:49.000Z|91216|K2107|CDD|E|Complétude Essonne|Horaire de 17,62 Euros|Temps plein|||96|38344|91216|
2021-02-26T02:55:10.000Z|91216|C1504|LIB|D|||Temps plein||||10362|91216|
2021-02-20T08:44:30.000Z|91216|C1504|LIB|D|||Temps plein||||13464|91216|
2021-03-05T13:28:44.000Z|91216|K1302|CDI|E|ADHAP Orsay|Horaire de 10,60 Euros|Temps partiel|||88|11453|91216|
2021-03-04T15:46:22.000Z|91216|I1604|CDI|D||Mensuel de 2000,00 Euros sur 12 mois|Temps plein||3|86|16446|91216|
2021-02-03T06:01:35.000Z|91216|J1412|CDI|E|||Temps plein||||18235|91216|
