dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T11:21:16.000Z|94041|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|94041|
2021-03-14T16:49:50.000Z|94041|M1501|CDD|E|Grands Moulins de Paris||Temps plein||||11329|94041|
2021-03-12T13:54:29.000Z|94041|M1607|CDD|D|ETNA ECOLE TECH NUMERIQUES APPLIQUES|Annuel de 20000,00 Euros à 21000,00 Euros sur 12 mois|Temps plein||5|85|11183|94041|
2021-03-12T11:10:38.000Z|94041|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|94041|
2021-03-12T10:31:07.000Z|94041|N1103|MIS|D|GROUPE PARTNAIRE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||5|78|17993|94041|
2021-03-12T12:54:17.000Z|94041|K1801|CDI|E|||Temps plein||||13436|94041|
2021-03-10T12:38:16.000Z|94041|K2501|CDI|E|LOISELET ET DAIGREMONT|Mensuel de 2000,00 Euros à 2033,00 Euros sur 13 mois|Temps plein||6|68||94041|
2021-03-10T06:08:04.000Z|94041|J1303|CDI|D|||Temps plein||||11265|94041|
2021-03-09T18:24:06.000Z|94041|M1604|CDI|D|SPORT MANAGEMENT & PATRIMOINE|Mensuel de 1600 Euros à 2000 Euros sur 12 mois|Temps plein||3|93|11227|94041|
2021-03-09T11:30:27.000Z|94041|D1403|CDD|D|ETNA ECOLE TECH NUMERIQUES APPLIQUES|Annuel de 20000,00 Euros à 21000,00 Euros sur 12 mois|Temps plein||5|85|38068|94041|
2021-03-09T06:11:31.000Z|94041|M1609|CDI|D|||Temps plein|||86|19397|94041|
2021-03-09T06:01:44.000Z|94041|D1408|MIS|D|Randstad||Temps plein|||78|20299|94041|
2021-03-05T16:51:35.000Z|94041|D1401|CDI|E|IDEAL SOURCING|Mensuel de 2100,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||6|70|11188|94041|
2021-03-04T03:49:27.000Z|94041|K1201|CDI|D|||Temps plein||||11253|94041|
2021-03-02T17:19:39.000Z|94041|D1212|CDI|E|EVS|Mensuel de 1900,00 Euros sur 12 mois|Temps plein||6|78|20561|94041|
2021-02-27T14:52:39.000Z|94041|M1501|CDD|E|||Temps plein|||10|11235|94041|
2021-02-24T06:10:23.000Z|94041|J1303|CDI|D|||Temps plein||||11265|94041|
2021-02-24T11:27:13.000Z|94041|M1608|MIS|D|||Temps plein|||78|19370|94041|
2021-02-23T15:54:05.000Z|94041|D1403|CDI|E|ADEF LOGEMENT|Annuel de 30000,00 Euros à 32000,00 Euros sur 12 mois|Temps plein||6|55|38068|94041|
2021-02-19T15:59:16.000Z|94041|K1801|CDD|E|SAMU SOCIAL|Mensuel de 1919 Euros à 2679 Euros sur 12 mois|Temps plein||6|87|13436|94041|
2021-02-17T15:22:22.000Z|94041|J1303|CDI|E|ASM|Annuel de 24000,00 Euros à 29000,00 Euros sur 12 mois|Temps plein||6|82|11265|94041|
2021-02-17T14:36:41.000Z|94041|M1605|CDI|D|EFFICENTY-RH|Mensuel de 1650,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|70|11230|94041|
2021-02-16T11:46:18.000Z|94041|D1205|CDI|E|OPLUS SERVICES|Horaire de 11,00 Euros à 13,00 Euros|Temps partiel||5|81|18535|94041|
2021-02-10T02:58:20.000Z|94041|M1604|CDI|E|||Temps plein|||41|11227|94041|
2021-03-15T15:20:29.000Z|94041|K1302|CDI|E|||Temps plein||||11255|94041|
2021-03-15T15:20:24.000Z|94041|K1302|CDI|E|||Temps plein||||11255|94041|
2021-03-15T09:48:28.000Z|94041|K1303|CDI|E|BABY PANDA|Mensuel de 1540,00 Euros sur 12 mois|Temps partiel||6|88|11180|94041|
2021-03-15T05:03:44.000Z|94041|D1401|CDI|E|||Temps plein||8||11210|94041|
2021-03-12T12:58:27.000Z|94041|K1202|CDI|E|||Temps plein||||14586|94041|
2021-03-11T09:19:30.000Z|94041|M1203|CDI|D|||Temps plein||||11213|94041|
2021-03-10T16:23:25.000Z|94041|K1202|CDI|E|BABILOU||Temps plein||||14586|94041|
2021-03-08T14:28:55.000Z|94041|D1401|CDI|E|LTD INTERNATIONAL|Annuel de 27000,00 Euros à 29000,00 Euros sur 13 mois|Temps plein||8|78|11210|94041|
2021-03-08T03:02:45.000Z|94041|M1701|CDI|E|Fed Supply||Temps plein|||||94041|
2021-03-03T12:18:47.000Z|94041|K1207|CDI|D|AETP|Mensuel de 1700,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||8|87|14597|94041|
2021-03-03T12:10:38.000Z|94041|K1207|CDI|E|AETP|Mensuel de 1900,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||8|87|14597|94041|
