dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T15:05:34.000Z|59527|K1304|CDI|E|||Temps plein||||14771|59527|
2021-03-12T05:42:01.000Z|59527|N1103|MIS|D|Temporis||Temps plein|||78|17993|59527|
2021-03-11T16:56:17.000Z|59527|N4105|MIS|E|TEMPORIS|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|11999|59527|
2021-03-09T17:25:30.000Z|59527|D1507|CDD|D|ACCES METIERS||Temps plein||5|64|14769|59527|
2021-03-08T16:19:51.000Z|59527|K1304|CDI|E|Domicile Clean Lille|Horaire de 11,00 Euros|Temps partiel|||96|14771|59527|
2021-03-04T08:48:47.000Z|59527|N1103|MIS|E|TEMPORIS|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|78|17993|59527|
2021-01-18T10:43:34.000Z|59527|G1603|CDD|E|BOULANGERIE DE MARIE BLACHERE|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||5|47|18046|59527|
2020-12-03T09:34:40.000Z|59527|D1106|CDI|E|BOULANGERIE DE MARIE BLACHERE|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||5|47|20560|59527|
2021-03-15T15:12:40.000Z|59527|K2204|CDI|E|||Temps plein||||16971|59527|
2021-03-12T10:45:30.000Z|59527|M1704|CDD|E|KARARE GROUP|Mensuel de 1600,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||6|78|11772|59527|
2021-03-11T14:01:47.000Z|59527|K1304|CDI|D|VIVASERVICES LILLE||Temps plein|||88|10857|59527|
2021-03-11T13:43:58.000Z|59527|K1304|CDI|E|VIVASERVICES LILLE||Temps plein|||88|10857|59527|
2021-01-18T10:27:39.000Z|59527|D1102|CDI|D|BOULANGERIE DE MARIE BLACHERE|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||2|47|11573|59527|
2021-01-08T15:02:47.000Z|59527|D1301|CDI|E||Mensuel de 1889,58 Euros sur 12 mois|Temps plein||8|47|10297|59527|
2021-03-11T10:14:30.000Z|59527|K1302|CDI|E|CONFIEZ-NOUS|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|96|11453|59527|
2021-03-04T11:07:50.000Z|59527|K2304|MIS|D|Randstad||Temps plein|||78|20446|59527|
2021-03-02T15:25:38.000Z|59527|J1501|CDD|D|EPSM DE L'AGGLOMERATION LILLOISE|Mensuel de 2000,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|86|10891|59527|
2021-03-01T19:23:31.000Z|59527|F1612|CDI|D|RODRIGUEZ SARL|Horaire de 11,10 Euros à 14,32 Euros sur 12 mois|Temps plein||6|43|19619|59527|
2021-02-26T10:36:20.000Z|59527|H2410|CDD|E|ACHEL LEMAHIEU|Horaire de 10,25 Euros sur 12 mois|Temps plein||3|14||59527|
2021-02-26T05:04:51.000Z|59527|H1206|CDD|E|||Temps plein||7||16029|59527|
2021-02-12T02:59:52.000Z|59527|C1504|LIB|D|||Temps plein||||13464|59527|
2021-03-15T08:37:32.000Z|59527|H2602|CDI|D|||Temps plein|||||59527|
2021-03-12T05:42:58.000Z|59527|N1101|MIS|D|Aquila Rh||Temps plein|||78|11679|59527|
2021-03-11T12:47:01.000Z|59527|K2107|CDD|D|Complétude|Horaire de 12,81 Euros ï¿½ 17,81 Euros|Temps partiel||5|85|18173|59527|
2021-03-08T16:16:29.000Z|59527|K1303|CDI|E|Domicile Clean Lille|Horaire de 11,00 Euros|Temps partiel|||96||59527|
2021-02-26T04:56:23.000Z|59527|H1206|CDI|E|||Temps plein|||||59527|
2021-02-20T08:45:35.000Z|59527|C1504|LIB|D|||Temps plein||||10362|59527|
2021-02-12T02:59:31.000Z|59527|C1504|LIB|D|||Temps plein||||10362|59527|
