dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-10T10:57:30.000Z|42279|M1704|CDI|E|||Temps plein||||11772|42279|
2021-03-04T11:11:19.000Z|42279|H2102|MIS|E|Randstad||Temps plein|||78|10448|42279|
2021-03-03T18:03:30.000Z|42279|H2909|MIS|S|RANDSTAD|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78||42279|
2021-02-25T15:05:08.000Z|42279|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|42279|
2021-02-05T23:00:01.000Z|42279|D1106|CDI|E|SUCCES|Mensuel de 1550,00 Euros à 1550,00 Euros sur 12 mois|Temps partiel||6|10|20560|42279|
2021-03-15T20:54:23.000Z|42279|K1303|CDI|E|||Temps plein||||11480|42279|
2021-03-11T13:43:23.000Z|42279|K1302|CDI|E|ONELA Montbrison||Temps plein||||11255|42279|
2021-03-10T03:03:03.000Z|42279|C1206|CDI|D|||Temps plein||||13387|42279|
2021-03-07T20:48:17.000Z|42279|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|42279|
2021-03-03T15:09:57.000Z|42279|K1304|CDI|D|Centre Services Saint Etienne Ouest|Horaire de 10,30 Euros|Temps partiel||||10857|42279|
2021-03-02T16:30:45.000Z|42279|K1302|CDI|D|BIEN A LA MAISON|Horaire de 10,25 Euros à 10,47 Euros sur 12 mois|Temps partiel||5|88|11456|42279|
2021-02-26T16:16:01.000Z|42279|K2110|CDI|D|AUTO ECOLE AERS CHAUVE||Temps plein||8|70||42279|
2021-02-24T02:55:12.000Z|42279|F1704|MIS|D|Toma Interim Andrezieux||Temps plein|||78|16357|42279|
2021-03-16T11:17:23.000Z|42279|K1302|CDI|D|Senior Compagnie Saint-Etienne Est||Temps plein||||11453|42279|
2021-03-16T11:10:06.000Z|42279|K1303|CDI|D|Babychou Services Clermont-Ferrand|Horaire de 10,25 Euros|Temps partiel|||||42279|
2021-03-16T09:11:52.000Z|42279|D1102|CDI|E|LE PAIN DU MEUNIER|Mensuel de 1600,00 Euros sur 12 mois|Temps plein||2|10|10868|42279|
2021-03-15T21:50:58.000Z|42279|A1201|CDI|E|Aprojob||Temps plein||||14608|42279|
2021-03-15T20:58:23.000Z|42279|H1303|CDI|E|||Temps plein|||||42279|
2021-03-11T13:42:45.000Z|42279|K1302|CDI|E|ONELA Montbrison||Temps plein||||38087|42279|
2021-03-11T11:53:39.000Z|42279|M1203|CDI|E|Randstad||Temps plein||||12792|42279|
2021-03-10T10:08:47.000Z|42279|M1203|CDI|E|||Temps plein||||12786|42279|
2021-03-10T07:00:06.000Z|42279|J1501|CDD|E||Annuel de 20000,00 Euros ï¿½ 25000,00 Euros|Temps partiel||6|87|10891|42279|
2021-03-09T07:52:56.000Z|42279|M1203|CDI|E|||Temps plein||||12786|42279|
2021-03-08T17:28:20.000Z|42279|M1705|CDI|E|EUROTAB OPERATIONS||Temps plein||9|20|11849|42279|
2021-03-06T15:08:50.000Z|42279|M1203|CDI|E|||Temps plein||||12786|42279|
2021-03-04T14:00:46.000Z|42279|I1103|CDI|E|St-etiennekalixens-rh||Temps plein|||||42279|
2021-03-04T14:00:01.000Z|42279|M1707|CDI|E|St-etiennekalixens-rh||Temps plein||||18594|42279|
2021-03-03T12:03:19.000Z|42279|I1304|MIS|S|RANDSTAD|Horaire de 10,50 Euros sur 12 mois|Temps plein||6|78||42279|
2021-03-03T11:52:42.000Z|42279|K1302|CDI|E|PETIT FILS|Horaire de 12,51 Euros à 15,01 Euros sur 12 mois|Temps plein||6|88|11453|42279|
2021-03-03T11:22:21.000Z|42279|H3301|MIS|S|RANDSTAD|Horaire de 10,30 Euros sur 12 mois|Temps plein||5|78|12981|42279|
2021-03-02T07:08:36.000Z|42279|E1302|MIS|E|Randstad||Temps plein|||78|10822|42279|
2021-03-01T02:47:51.000Z|42279|J1501|CDI|D|||Temps plein||||10891|42279|
2021-02-26T13:07:40.000Z|42279|K1705|CDI|E|Aprojob Andrézieux||Temps plein||||14655|42279|
2021-02-26T13:03:01.000Z|42279|M1605|CDI|E|Randstad||Temps plein||||19403|42279|
2021-02-19T13:02:40.000Z|42279|M1203|CDI|E|||Temps plein||||12786|42279|
2021-02-16T10:19:38.000Z|42279|C1504|CDI|E|GROUPE G.T.I.|Mensuel de 1800,00 Euros à 7000,00 Euros sur 12 mois|Temps plein||5|66|16963|42279|
2021-02-15T13:51:23.000Z|42279|I1401|CDI|E|MODIS|Annuel de 19000,00 Euros ï¿½ 24000,00 Euros|Temps plein||||19777|42279|
2021-02-03T11:54:14.000Z|42279|M1203|CDI|E|Kolibri Consulting||Temps plein||||12786|42279|
2021-01-27T14:57:06.000Z|42279|M1810|CDI|E|Ergalis||Temps plein||||15362|42279|
2020-12-12T03:03:50.000Z|42279|C1501|CDI|D|||Temps plein||||13487|42279|
2021-03-15T21:50:23.000Z|42279|A1203|CDI|E|Aprojob||Temps plein|||||42279|
2021-03-15T21:49:45.000Z|42279|I1302|CDI|E|Aprojob||Temps plein||||19835|42279|
2021-03-15T20:53:19.000Z|42279|M1805|CDI|E|St-etiennekalixens-rh||Temps plein||||14153|42279|
2021-03-15T14:44:45.000Z|42279|K2107|CDD|E|PRESTACOURS|Horaire de 17,00 Euros à 17,01 Euros sur 12 mois|Temps partiel||6|85||42279|
2021-03-15T14:41:23.000Z|42279|K2107|CDD|E|PRESTACOURS|Horaire de 17 Euros à 17,01 Euros sur 12 mois|Temps partiel||6|85|38344|42279|
2021-03-15T07:15:23.000Z|42279|I1401|CDI|D|||Temps plein||||19778|42279|
