dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T10:35:54.000Z|94002|M1605|MIS|E|HELA|Mensuel de 1700,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|78|19401|94002|
2021-03-15T10:21:12.000Z|94002|M1605|MIS|E|HELA|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|78|30556|94002|
2021-03-15T10:17:34.000Z|94002|M1608|MIS|E|HELA|Mensuel de 1700,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|78|19370|94002|
2021-03-15T10:15:37.000Z|94002|M1607|MIS|E|HELA|Mensuel de 1700,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||6|78|11183|94002|
2021-03-12T10:59:28.000Z|94002|K1305|CDI|E|VITALREST|Mensuel de 1155,00 Euros sur 13 mois|Temps partiel||5|56||94002|
2021-03-11T16:31:02.000Z|94002|D1505|CDD|D|ALL TECHNICS COMMUNICATION||Temps plein||5|85|15487|94002|
2021-03-08T12:54:11.000Z|94002|M1607|CDI|D|||Temps plein||||11183|94002|
2021-03-06T16:51:50.000Z|94002|M1609|CDI|D|||Temps plein||||19397|94002|
2021-03-01T20:26:54.000Z|94002|D1408|CDI|D|STRATTON BUREAUTIQUE|Mensuel de 1600,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||5|46|20303|94002|
2021-02-24T22:26:17.000Z|94002|J1303|CDI|D|||Temps plein||||11265|94002|
2021-02-23T10:59:54.000Z|94002|D1212|CDI|D|Groupe Saint Gobain|Mensuel de 1750,00 Euros à 1950,00 Euros sur 12 mois|Temps plein||6|46|20561|94002|
2021-02-15T05:07:39.000Z|94002|M1607|CDD|E|Page Personnel|Annuel de 18000,00 Euros ï¿½ 20000,00 Euros|Temps plein||||11183|94002|
2021-02-11T14:34:34.000Z|94002|M1605|CDD|E|Page Personnel|Annuel de 25000,00 Euros ï¿½ 26000,00 Euros|Temps plein|||62|19401|94002|
